# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.018	-0.191	0.004
0.014	-0.211	-0.003
0.014	-0.205	-0.001
0.017	-0.201	-0.007
0.019	-0.186	0.005
0.005	-0.167	-0.001
0.010	-0.176	0.006
0.014	-0.163	0.007
0.012	-0.153	0.004
0.017	-0.159	0.007
0.021	-0.162	0.002
0.022	-0.172	0.007
0.019	-0.150	0.007
0.017	-0.136	0.001
0.018	-0.135	-0.008
0.012	-0.118	-0.005
0.016	-0.113	-0.010
0.014	-0.106	-0.002
0.009	-0.097	0.000
0.017	-0.122	0.010
0.018	-0.150	0.002
0.012	-0.128	-0.005
0.010	-0.110	-0.020
0.009	-0.105	-0.012
0.012	-0.092	-0.012
0.016	-0.088	-0.012
0.020	-0.084	-0.001
0.022	-0.080	-0.005
0.013	-0.071	0.001
0.005	-0.062	0.011
0.004	-0.069	-0.001
0.007	-0.054	-0.000
0.013	-0.047	0.012
0.019	-0.039	0.014
0.013	-0.034	0.020
0.013	-0.031	0.025
0.019	-0.020	0.024
0.020	-0.033	0.023
0.012	-0.046	0.012
0.013	-0.046	0.021
0.009	-0.046	0.024
0.006	-0.034	0.005
0.006	-0.035	0.004
0.014	-0.024	0.012
0.014	-0.029	0.015
0.016	-0.024	0.014
0.013	-0.042	0.019
0.010	-0.049	0.006
0.010	-0.026	0.014
0.014	-0.016	0.019
0.022	-0.021	0.011
0.015	-0.021	0.017
0.016	-0.016	0.027
0.018	-0.007	0.018
0.024	-0.009	0.026
0.007	-0.002	0.016
0.009	-0.029	0.011
0.013	-0.027	0.016
0.012	-0.011	0.010
0.018	-0.009	0.016
0.017	-0.005	0.012
0.014	-0.025	0.017
0.013	-0.016	0.014
0.005	-0.034	0.008
0.004	-0.022	0.010
0.003	-0.019	0.017
0.012	-0.016	0.012
0.013	-0.012	0.010
0.011	-0.001	0.016
0.014	-0.015	0.012
0.020	-0.021	0.002
0.015	-0.019	0.010
0.013	0.000	0.006
0.015	-0.006	0.018
0.010	0.006	0.006
0.013	0.002	0.005
0.017	-0.002	0.009
0.020	0.004	0.010
0.017	-0.002	0.017
0.013	0.010	0.016
0.011	-0.013	0.003
0.009	0.001	0.017
0.014	-0.007	0.022
0.018	-0.007	0.018
0.015	0.009	0.022
0.012	0.018	0.025
0.019	0.017	0.024
0.026	0.007	0.023
0.018	0.002	0.018
0.015	0.006	0.023
0.014	0.004	0.023
0.008	0.007	0.001
0.015	0.005	0.009
0.020	0.008	0.007
0.016	0.005	0.011
0.016	0.003	0.006
0.005	-0.012	0.013
0.001	-0.007	0.001
0.002	0.008	0.001
0.004	0.012	0.003
0.014	0.015	0.011
0.009	0.009	0.022
0.011	-0.002	0.017
0.020	0.004	0.012
0.024	-0.003	0.020
0.008	-0.006	0.015
0.013	-0.017	0.020
0.014	-0.012	0.027
0.010	0.003	0.009
0.017	-0.009	0.011
0.017	0.002	0.005
0.017	-0.001	0.018
0.017	0.009	0.012
0.012	-0.001	0.000
0.009	0.008	0.009
0.007	0.014	0.016
0.012	0.011	0.018
0.011	0.025	0.014
0.009	0.022	0.017
0.015	0.007	0.024
0.014	-0.001	0.019
0.007	-0.009	0.022
0.010	0.004	0.020
0.012	-0.000	0.019
0.008	0.006	0.009
0.010	0.011	0.010
0.013	-0.002	0.016
0.020	0.005	0.020
0.016	0.003	0.028
0.007	0.005	0.034
0.012	0.005	0.020
0.005	0.006	0.020
0.012	0.015	0.023
0.018	0.005	0.014
0.011	0.015	0.018
0.008	-0.001	0.019
0.016	-0.003	0.017
0.018	-0.008	0.023
0.011	-0.013	0.009
0.011	0.003	0.017
0.009	-0.002	0.021
0.007	0.001	0.011
0.013	-0.003	0.019
0.018	0.005	0.017
0.019	0.001	0.015
0.018	0.005	0.016
0.017	-0.005	0.019
0.010	0.006	0.010
0.008	0.005	0.017
0.019	0.006	0.013
0.024	0.004	0.015
0.013	0.023	0.021
0.019	0.004	0.022
0.024	0.015	0.017
0.028	0.001	0.022
0.007	0.007	0.012
0.010	0.004	0.018
0.004	-0.008	0.018
0.007	-0.003	0.004
0.014	0.001	0.018
0.018	0.012	0.018
0.013	0.005	0.014
0.013	0.014	0.013
0.010	-0.007	0.009
-0.001	0.010	0.009
0.011	0.019	0.016
0.019	0.004	0.011
0.012	0.016	0.015
0.009	0.023	0.020
0.016	-0.006	0.022
0.023	-0.009	0.018
0.021	-0.012	0.018
0.013	-0.004	0.012
0.015	0.001	0.018
0.010	0.004	0.011
0.012	0.012	0.012
0.017	-0.006	0.016
0.023	-0.002	0.020
0.022	-0.017	0.026
0.014	-0.008	0.024
0.015	-0.027	0.022
0.004	-0.010	0.020
0.013	-0.000	0.025
0.022	-0.002	0.024
0.017	-0.002	0.025
0.016	0.008	0.026
0.025	0.005	0.026
0.024	0.000	0.021
0.013	0.000	0.018
0.016	0.011	0.020
0.013	0.009	0.024
0.011	0.010	0.011
0.014	0.007	0.020
0.016	0.010	0.010
0.016	0.018	0.019
0.018	0.019	0.015
0.010	-0.012	0.020
0.008	-0.008	0.012
0.007	0.008	0.024
0.015	0.016	0.015
0.020	0.016	0.008
0.014	0.010	0.020
0.017	0.005	0.032
0.023	0.002	0.024
0.029	-0.014	0.027
0.011	-0.002	0.021
0.010	-0.002	0.027
0.011	0.006	0.031
0.013	0.012	0.013
0.018	0.012	0.017
0.028	0.008	0.006
0.021	0.007	0.018
0.019	0.013	0.012
0.015	-0.001	0.012
0.005	-0.001	0.011
0.013	0.004	0.014
0.018	0.009	0.013
0.016	0.025	0.014
0.014	0.024	0.014
0.021	0.014	0.018
0.024	0.006	0.017
0.019	0.001	0.019
0.014	0.012	0.012
0.016	-0.002	0.023
0.012	-0.007	0.016
0.013	-0.003	0.015
0.021	0.009	0.019
0.022	0.009	0.017
0.023	0.006	0.020
0.017	-0.007	0.018
0.014	-0.014	0.012
0.001	-0.005	0.013
0.009	-0.001	0.023
0.022	-0.008	0.022
0.016	-0.013	0.026
0.013	0.003	0.033
0.021	0.002	0.025
0.029	-0.016	0.029
0.019	-0.021	0.015
0.017	-0.025	0.024
0.011	-0.035	0.025
0.006	-0.023	0.012
0.015	-0.031	0.024
0.022	-0.028	0.023
0.022	-0.027	0.028
0.020	-0.020	0.022
0.010	-0.042	0.027
0.004	-0.050	0.008
0.008	-0.037	0.018
0.013	-0.016	0.020
0.024	-0.024	0.017
0.006	-0.015	0.023
0.014	-0.032	0.024
0.021	-0.025	0.020
0.025	-0.039	0.023
0.009	-0.031	0.014
0.013	-0.037	0.021
0.011	-0.027	0.023
0.015	-0.024	0.011
0.020	-0.031	0.021
0.021	-0.027	0.022
0.019	-0.058	0.025
0.016	-0.041	0.016
0.017	-0.076	0.010
0.005	-0.073	-0.002
0.010	-0.055	0.009
0.019	-0.045	0.000
0.015	-0.053	-0.001
0.012	-0.073	0.007
0.018	-0.098	0.007
0.024	-0.106	-0.003
0.015	-0.096	0.009
0.015	-0.090	0.011
0.013	-0.115	0.019
0.012	-0.102	0.013
0.016	-0.123	0.015
0.020	-0.133	0.014
0.023	-0.128	0.015
0.020	-0.141	0.016
0.013	-0.162	0.015
0.015	-0.163	0.014
0.009	-0.198	-0.006
0.020	-0.182	0.007
0.025	-0.214	0.016
0.018	-0.176	0.022
0.015	-0.169	0.026
0.013	-0.186	0.015
0.020	-0.167	0.012
0.014	-0.157	0.004
0.016	-0.173	0.011
0.016	-0.162	0.014
0.010	-0.180	0.004
0.015	-0.191	0.015
0.022	-0.172	0.009
0.016	-0.191	0.017
0.019	-0.190	-0.005
0.015	-0.208	0.002
0.012	-0.205	-0.007
0.006	-0.221	0.001
0.014	-0.196	0.001
0.023	-0.206	0.001
0.006	-0.215	0.006
0.018	-0.241	0.016
0.016	-0.239	0.009
0.022	-0.243	0.011
0.012	-0.240	0.009
0.015	-0.242	0.012
0.012	-0.220	0.005
0.016	-0.229	-0.002
0.015	-0.220	-0.003
0.023	-0.239	0.005
0.017	-0.257	0.006
0.016	-0.267	-0.000
0.011	-0.258	-0.001
0.004	-0.233	-0.005
0.013	-0.248	0.004
0.017	-0.263	0.011
0.008	-0.253	-0.015
0.002	-0.260	-0.004
0.009	-0.260	-0.004
0.016	-0.261	-0.005
0.017	-0.236	0.007
0.016	-0.274	0.004
0.024	-0.263	0.019
0.016	-0.233	0.014
0.023	-0.220	0.011
0.025	-0.173	-0.003
0.026	-0.164	-0.020
0.020	-0.183	-0.011
0.014	-0.205	-0.004
0.016	-0.207	0.000
0.005	-0.198	0.001
0.013	-0.179	0.003
0.023	-0.188	0.002
0.020	-0.195	0.009
0.015	-0.190	0.022
0.019	-0.223	0.018
0.025	-0.194	0.020
0.020	-0.171	0.011
0.022	-0.147	0.017
0.020	-0.133	0.015
0.013	-0.140	0.006
0.019	-0.149	0.018
0.026	-0.150	0.017
0.022	-0.169	0.015
0.023	-0.139	-0.002
0.016	-0.147	0.004
0.005	-0.123	-0.000
0.004	-0.111	0.004
0.017	-0.093	-0.003
0.026	-0.111	-0.001
0.011	-0.115	0.006
0.019	-0.112	0.013
0.022	-0.099	0.002
0.026	-0.115	0.006
0.012	-0.114	0.002
0.012	-0.105	0.015
0.005	-0.111	0.020
0.009	-0.087	0.004
0.017	-0.091	0.001
0.020	-0.086	0.017
0.013	-0.087	0.022
0.012	-0.061	0.027
0.012	-0.067	0.019
0.003	-0.049	0.016
0.014	-0.037	0.018
0.021	-0.045	0.014
0.014	-0.059	0.014
0.015	-0.063	0.014
0.014	-0.058	0.025
0.019	-0.060	0.019
0.015	-0.064	0.026
0.013	-0.042	0.017
0.022	-0.035	0.024
0.014	-0.036	0.020
0.020	-0.041	0.021
0.020	-0.042	0.024
0.025	-0.039	0.020
0.018	-0.044	0.026
0.011	-0.034	0.022
0.014	-0.051	0.017
0.007	-0.035	0.018
0.014	-0.024	-0.001
0.019	-0.010	0.000
0.012	-0.005	0.012
0.010	-0.004	0.022
0.013	-0.007	0.020
0.017	-0.031	0.021
0.007	-0.042	0.012
0.009	-0.029	0.020
0.008	-0.039	0.027
0.002	-0.036	0.006
0.011	-0.026	0.011
0.013	-0.013	0.010
0.010	-0.008	0.021
0.013	-0.018	0.014
0.009	-0.031	0.017
0.005	-0.010	0.006
0.004	0.002	0.012
0.009	-0.013	0.011
0.017	-0.013	0.012
0.001	-0.000	0.016
0.012	-0.020	0.020
0.021	-0.019	0.013
0.024	-0.041	0.020
0.012	-0.032	0.018
0.004	-0.031	0.019
0.005	-0.019	0.028
0.008	-0.025	0.020
0.018	-0.015	0.017
0.021	-0.024	0.022
0.015	-0.026	0.023
0.014	-0.022	0.025
0.009	-0.028	0.017
0.006	-0.012	0.013
0.012	-0.001	0.020
0.020	-0.011	0.017
0.021	-0.002	0.011
0.019	-0.007	0.015
0.025	-0.012	0.021
0.024	-0.022	0.014
0.021	-0.025	0.014
0.022	-0.018	0.013
0.026	-0.014	0.018
0.017	0.001	0.015
0.020	-0.003	0.013
0.019	-0.002	0.014
0.025	0.007	0.010
0.019	0.003	0.017
0.009	0.010	0.013
0.010	-0.006	0.013
0.006	-0.003	0.011
0.013	0.008	0.008
0.019	0.010	0.008
0.011	0.016	0.015
0.015	0.014	0.021
0.021	0.014	0.009
0.025	0.012	0.016
0.011	-0.000	0.008
0.015	0.009	0.015
0.013	0.006	0.021
0.007	0.005	0.003
0.012	0.010	0.014
0.019	-0.004	0.015
0.018	0.003	0.023
0.020	0.007	0.018
0.011	-0.008	0.026
0.012	0.003	0.004
0.014	0.013	0.015
0.019	0.025	0.011
0.025	0.016	0.012
0.008	0.019	0.011
0.020	0.000	0.011
0.026	0.005	0.011
0.028	-0.004	0.013
0.008	-0.008	0.009
0.008	-0.030	0.014
0.005	-0.014	0.025
0.009	0.001	0.009
0.014	0.004	0.016
0.019	0.021	0.011
0.018	0.004	0.021
0.018	-0.008	0.019
0.015	-0.018	0.013
0.010	-0.001	0.003
0.015	0.002	0.011
0.021	-0.008	0.004
0.017	-0.002	0.002
0.020	0.009	0.003
0.023	-0.010	0.009
0.026	-0.007	0.006
0.016	-0.006	0.007
0.012	0.007	0.010
0.014	0.008	0.026
0.012	0.016	0.015
0.019	0.018	0.016
0.022	0.012	0.022
0.024	0.015	0.025
0.020	0.011	0.024
0.013	0.019	0.021
0.016	-0.000	0.017
0.009	0.004	0.005
0.018	-0.001	0.002
0.024	0.003	-0.003
0.015	0.011	0.010
0.014	0.008	0.022
0.018	0.010	0.021
0.021	0.008	0.024
0.009	0.004	0.013
0.015	0.014	0.018
0.012	0.011	0.024
0.004	0.018	-0.002
0.016	0.014	0.014
0.018	0.019	0.012
0.021	0.015	0.017
0.021	-0.006	0.016
0.014	-0.007	0.025
0.009	-0.001	0.007
0.008	0.006	0.017
0.014	0.008	0.019
0.023	0.016	0.016
0.006	0.024	0.022
0.013	0.014	0.027
0.016	0.009	0.028
0.020	0.002	0.030
0.003	0.005	0.023
0.006	0.001	0.031
0.002	0.014	0.026
0.008	0.012	0.001
0.012	0.006	0.010
0.020	0.009	0.006
0.015	0.008	0.015
0.013	0.013	0.013
0.012	-0.026	0.014
0.005	-0.010	0.006
0.011	0.001	0.015
0.022	-0.001	0.010
0.019	0.010	0.006
0.014	0.021	0.012
0.019	0.022	0.022
0.023	0.011	0.022
0.017	0.011	0.024
0.013	0.018	0.022
0.016	0.011	0.021
0.014	0.019	0.012
0.018	0.020	0.012
0.024	0.007	0.020
0.027	0.010	0.013
0.023	-0.001	0.017
0.015	0.008	0.010
0.009	-0.007	0.008
-0.002	0.000	0.007
0.010	-0.007	0.003
0.016	0.010	0.007
0.012	0.014	0.014
0.012	0.007	0.019
0.014	-0.016	0.010
0.017	-0.021	0.018
0.007	-0.022	0.011
0.005	-0.010	0.020
0.007	-0.009	0.020
0.004	-0.012	0.015
0.018	-0.005	0.013
0.022	-0.009	0.013
0.022	-0.001	0.021
0.019	0.003	0.016
0.019	-0.014	0.023
0.018	-0.006	0.013
0.006	0.003	0.009
0.012	0.009	0.005
0.017	0.009	0.013
0.005	-0.004	0.022
0.019	-0.015	0.027
0.021	-0.014	0.012
0.024	-0.023	0.010
0.009	-0.020	0.006
0.009	-0.019	0.017
0.006	-0.019	0.018
0.007	-0.024	0.013
0.014	-0.015	0.027
0.018	-0.009	0.018
0.017	-0.010	0.020
0.014	-0.020	0.013
0.006	-0.036	0.007
0.006	-0.025	0.003
0.013	-0.014	0.017
0.020	-0.007	0.012
0.017	-0.008	0.012
0.012	-0.001	0.013
0.018	-0.022	0.014
0.024	-0.025	0.005
0.018	-0.038	0.017
0.011	-0.058	0.008
0.014	-0.062	0.020
0.014	-0.044	0.014
0.022	-0.038	0.017
0.027	-0.032	0.026
0.026	-0.031	0.022
0.021	-0.023	0.025
0.013	-0.027	0.019
0.012	-0.043	0.018
0.004	-0.029	0.014
0.011	-0.033	0.010
0.017	-0.054	-0.005
0.018	-0.057	0.001
0.012	-0.050	0.008
0.017	-0.062	0.011
0.021	-0.048	0.014
0.010	-0.075	0.009
0.014	-0.090	0.015
0.011	-0.098	0.019
0.011	-0.073	0.016
0.019	-0.101	0.022
0.024	-0.097	0.013
0.024	-0.125	0.021
0.027	-0.117	0.009
0.017	-0.131	0.017
0.017	-0.127	-0.002
0.010	-0.113	0.008
0.015	-0.127	0.010
0.021	-0.119	0.005
0.005	-0.123	0.010
0.017	-0.131	0.016
0.016	-0.155	0.014
0.020	-0.159	0.022
0.003	-0.151	0.000
0.011	-0.179	0.008
0.011	-0.169	0.015
0.015	-0.161	0.008
0.016	-0.156	0.010
0.023	-0.162	0.000
0.014	-0.166	0.005
0.018	-0.176	-0.018
0.013	-0.152	-0.006
-0.000	-0.173	-0.013
0.011	-0.201	-0.001
0.019	-0.206	-0.004
0.013	-0.198	-0.004
0.009	-0.204	0.002
0.019	-0.199	0.007
0.022	-0.206	0.010
0.015	-0.186	0.015
0.008	-0.190	0.016
0.012	-0.221	0.029
0.011	-0.205	0.019
0.017	-0.274	0.016
0.017	-0.261	0.023
0.020	-0.288	0.018
0.017	-0.269	0.026
0.017	-0.299	0.016
0.018	-0.283	0.015
0.007	-0.282	0.007
0.018	-0.307	-0.013
0.023	-0.291	-0.019
0.023	-0.304	-0.007
0.020	-0.301	0.001
0.026	-0.328	-0.003
0.029	-0.310	-0.001
0.019	-0.298	-0.003
0.010	-0.283	0.011
0.012	-0.296	0.003
0.010	-0.276	-0.000
0.015	-0.287	0.004
0.020	-0.317	-0.001
0.017	-0.308	-0.001
0.019	-0.312	0.002
0.014	-0.288	0.020
0.019	-0.258	0.005
0.013	-0.241	0.002
0.018	-0.210	0.003
0.022	-0.222	-0.004
0.010	-0.233	0.001
0.019	-0.200	0.007
0.022	-0.191	0.009
0.025	-0.214	0.012
0.012	-0.222	-0.003
0.012	-0.188	0.012
0.009	-0.178	0.015
0.014	-0.168	0.005
0.022	-0.170	0.012
0.025	-0.152	0.015
0.016	-0.149	0.023
0.013	-0.145	0.015
0.009	-0.140	0.002
-0.002	-0.146	-0.002
0.005	-0.152	0.013
0.015	-0.142	0.008
0.013	-0.161	0.011
0.010	-0.182	0.014
0.016	-0.169	0.026
0.019	-0.141	0.012
0.014	-0.172	0.004
0.014	-0.163	0.001
0.012	-0.141	0.011
0.011	-0.147	-0.002
0.015	-0.128	0.003
0.019	-0.116	0.013
0.025	-0.118	0.015
0.018	-0.119	0.024
0.013	-0.143	0.019
0.015	-0.126	0.013
0.008	-0.130	0.011
0.014	-0.115	0.012
0.021	-0.106	0.003
0.020	-0.078	0.008
0.017	-0.067	0.017
0.021	-0.076	0.021
0.025	-0.072	0.025
0.014	-0.073	0.013
0.010	-0.070	0.021
0.011	-0.099	0.034
0.010	-0.080	0.023
0.017	-0.065	0.030
0.023	-0.041	0.020
0.022	-0.042	0.026
0.026	-0.047	0.027
0.018	-0.061	0.034
0.018	-0.038	0.013
0.017	-0.019	0.020
0.020	-0.026	0.019
0.022	-0.036	0.015
0.014	-0.024	0.014
0.016	-0.027	0.018
0.020	-0.020	0.015
0.025	-0.027	0.023
0.007	-0.029	0.015
0.007	-0.036	0.014
0.008	-0.037	0.019
0.012	-0.035	0.008
0.023	-0.033	0.020
0.027	-0.038	0.014
0.021	-0.046	0.013
0.018	-0.030	0.015
0.012	-0.038	0.016
0.006	-0.017	0.010
0.010	-0.011	0.019
0.016	-0.025	0.008
0.014	-0.015	0.006
0.009	-0.009	0.016
0.020	-0.017	0.019
0.022	-0.037	0.016
0.016	-0.028	0.017
0.013	-0.044	0.014
0.015	-0.035	0.019
0.004	-0.025	0.016
0.010	-0.034	0.004
0.020	-0.033	0.018
0.023	-0.025	0.016
0.018	-0.041	0.024
0.010	-0.024	0.021
0.008	-0.027	0.014
0.006	-0.017	0.002
0.015	-0.008	0.006
0.020	-0.025	0.008
0.014	-0.016	0.017
0.011	-0.009	0.027
0.014	-0.014	0.022
0.020	-0.012	0.023
0.015	-0.004	0.012
0.011	-0.014	0.020
0.012	-0.007	0.029
0.007	-0.000	0.024
0.014	-0.007	0.024
0.019	-0.004	0.016
0.018	-0.004	0.020
0.022	0.006	0.018
0.019	-0.011	0.023
0.013	-0.003	0.009
0.009	0.005	0.018
0.018	0.009	0.013
0.016	0.016	0.008
0.010	0.013	0.006
0.016	-0.014	0.017
0.021	-0.012	0.016
0.026	-0.023	0.023
0.018	0.001	0.017
0.016	-0.016	0.012
0.015	-0.003	0.023
0.013	0.003	0.013
0.022	0.002	0.021
0.025	-0.001	0.027
0.020	-0.001	0.025
0.018	0.001	0.020
0.013	-0.016	0.009
0.006	0.002	0.011
0.012	0.012	0.020
0.023	0.014	0.016
0.014	0.015	0.015
0.015	0.013	0.017
0.020	-0.018	0.018
0.025	-0.022	0.011
0.020	-0.015	0.014
0.015	-0.014	0.013
0.011	-0.009	0.023
0.002	-0.001	0.013
0.008	-0.009	0.010
0.014	0.002	0.017
0.017	-0.001	0.024
0.015	-0.006	0.022
0.009	0.009	0.033
0.005	-0.010	0.029
0.000	-0.004	0.021
0.009	0.003	0.018
0.016	0.007	0.013
0.010	-0.003	0.023
0.014	0.003	0.023
0.021	-0.008	0.023
0.023	-0.003	0.015
0.006	-0.003	0.014
0.003	-0.003	0.019
0.008	0.005	0.026
0.009	0.004	0.017
0.016	0.007	0.028
0.025	0.016	0.017
0.023	0.016	0.021
0.025	0.006	0.013
0.018	-0.008	0.016
0.012	0.001	-0.001
0.010	0.009	0.012
0.013	-0.013	0.008
0.011	0.001	0.014
0.003	0.013	0.020
0.011	-0.005	0.016
0.013	0.006	0.011
0.015	-0.015	0.006
0.008	-0.020	-0.004
0.009	-0.019	0.006
0.006	-0.007	0.011
0.014	0.011	0.012
0.022	-0.007	0.020
0.027	-0.001	0.015
0.025	-0.008	0.023
0.024	0.001	0.018
0.016	-0.018	0.015
0.010	-0.009	0.009
0.014	0.002	0.017
0.018	-0.001	0.019
0.017	0.011	0.014
0.014	0.016	0.019
0.021	0.003	0.025
0.026	-0.002	0.019
0.015	0.001	0.018
0.008	-0.005	0.019
0.011	-0.003	0.019
0.001	0.007	0.010
0.014	0.015	0.015
0.021	0.010	0.020
0.026	0.011	0.015
0.021	0.013	0.015
0.015	0.014	0.017
0.010	0.001	0.017
0.006	0.004	0.007
0.013	0.010	0.007
0.021	0.003	-0.003
0.018	0.014	0.003
0.016	0.014	-0.004
0.021	0.011	0.001
0.026	-0.019	0.014
0.019	-0.015	-0.002
0.012	-0.016	0.008
0.012	-0.008	0.013
0.008	0.003	0.007
0.014	-0.013	0.017
0.018	-0.007	0.018
0.017	-0.017	0.026
0.023	-0.014	0.017
0.015	-0.020	0.011
0.012	-0.019	0.003
0.010	-0.007	0.009
0.018	-0.012	0.014
0.019	-0.016	0.016
0.009	-0.011	0.018
0.016	-0.022	0.019
0.024	-0.006	0.018
0.027	-0.011	0.024
0.020	-0.001	0.027
0.018	-0.005	0.030
0.016	0.005	0.034
0.017	0.004	0.021
0.022	-0.000	0.028
0.024	-0.017	0.026
0.030	-0.018	0.030
0.025	-0.012	0.025
0.015	-0.023	0.018
0.012	-0.010	0.012
0.017	-0.030	0.015
0.023	-0.033	0.014
0.018	-0.014	0.005
0.013	-0.003	0.011
0.021	-0.008	0.017
0.023	-0.009	0.008
0.011	-0.008	0.007
0.008	0.009	0.010
0.010	-0.006	0.020
0.002	-0.007	0.015
0.010	-0.002	0.015
0.018	0.007	0.023
0.019	0.013	0.024
0.015	0.002	0.017
0.010	0.010	0.020
0.005	-0.009	0.010
0.004	-0.020	0.009
0.012	-0.010	0.005
0.019	-0.028	-0.004
0.014	-0.016	0.010
0.011	-0.032	0.017
0.016	-0.042	0.015
0.023	-0.036	0.017
0.017	-0.037	0.011
0.012	-0.037	0.014
0.013	-0.029	0.021
0.012	-0.035	0.008
0.022	-0.044	0.019
0.029	-0.031	0.017
0.025	-0.030	0.018
0.028	-0.058	0.021
0.022	-0.053	0.025
0.021	-0.069	-0.003
0.013	-0.053	0.005
0.020	-0.049	-0.001
0.018	-0.053	-0.002
0.008	-0.039	0.002
0.016	-0.044	0.003
0.018	-0.049	0.013
0.019	-0.060	0.018
0.011	-0.073	0.026
0.014	-0.097	0.024
0.008	-0.067	0.027
0.012	-0.080	0.015
0.015	-0.081	0.023
0.023	-0.070	0.021
0.020	-0.067	0.021
0.021	-0.064	0.008
0.015	-0.096	0.007
0.009	-0.092	-0.001
0.013	-0.083	0.010
0.021	-0.097	0.000
0.019	-0.090	-0.004
0.017	-0.103	-0.001
0.023	-0.149	-0.003
0.022	-0.164	-0.002
0.017	-0.161	-0.016
0.011	-0.184	-0.003
0.013	-0.202	-0.013
0.003	-0.211	-0.025
0.015	-0.238	-0.010
0.022	-0.290	-0.008
0.026	-0.278	-0.000
0.018	-0.259	0.000
0.008	-0.218	0.004
0.002	-0.232	-0.011
0.001	-0.218	-0.018
0.007	-0.239	-0.020
0.015	-0.224	-0.021
0.011	-0.218	-0.024
0.011	-0.230	-0.031
0.022	-0.206	-0.019
0.024	-0.223	-0.029
0.016	-0.255	-0.033
0.007	-0.279	-0.022
0.015	-0.271	-0.023
0.009	-0.303	-0.018
0.017	-0.264	-0.003
0.021	-0.255	-0.000
0.018	-0.254	0.004
0.019	-0.234	-0.016
0.018	-0.272	-0.015
0.014	-0.287	-0.051
0.012	-0.276	-0.037
0.018	-0.316	-0.046
0.016	-0.271	-0.041
0.004	-0.281	-0.033
0.009	-0.290	-0.029
0.016	-0.303	-0.027
0.014	-0.323	-0.021
0.017	-0.346	-0.030
0.015	-0.349	-0.024
0.010	-0.346	-0.025
0.013	-0.357	-0.030
0.021	-0.367	-0.027
0.024	-0.376	-0.034
0.019	-0.344	-0.022
0.015	-0.304	-0.031
0.012	-0.274	-0.029
0.002	-0.245	-0.025
0.009	-0.223	-0.016
0.016	-0.212	-0.011
0.014	-0.185	-0.010
0.008	-0.189	-0.006
0.016	-0.190	0.009
0.024	-0.178	-0.000
0.022	-0.171	-0.003
0.014	-0.167	0.007
0.016	-0.135	0.013
0.010	-0.166	0.004
0.017	-0.176	-0.002
0.021	-0.146	0.003
0.023	-0.178	-0.002
0.016	-0.189	-0.011
0.013	-0.188	-0.014
0.008	-0.154	-0.009
0.006	-0.167	-0.011
0.014	-0.147	-0.011
0.020	-0.166	-0.006
0.016	-0.169	0.002
0.013	-0.153	0.003
0.016	-0.115	0.004
0.022	-0.115	0.008
0.014	-0.128	0.010
0.012	-0.117	0.013
0.010	-0.104	0.021
0.005	-0.087	0.009
0.009	-0.098	0.015
0.017	-0.131	0.006
0.016	-0.108	0.018
0.021	-0.077	0.015
0.017	-0.081	0.026
0.016	-0.063	0.008
0.014	-0.050	0.006
0.016	-0.059	0.002
0.014	-0.044	-0.001
0.007	-0.048	0.010
0.013	-0.084	0.014
0.017	-0.067	0.014
0.018	-0.056	0.020
0.011	-0.054	0.023
0.011	-0.044	0.025
0.004	-0.060	0.026
0.010	-0.062	0.013
0.014	-0.072	0.013
0.023	-0.056	0.015
0.017	-0.055	0.016
0.017	-0.052	0.017
0.011	-0.045	0.011
0.003	-0.049	0.004
0.012	-0.039	0.007
0.021	-0.067	0.003
0.016	-0.069	0.004
0.012	-0.062	0.015
0.022	-0.053	0.011
0.028	-0.064	0.020
0.023	-0.066	0.013
0.016	-0.060	0.018
0.023	-0.049	0.017
0.013	-0.049	0.012
0.016	-0.043	0.006
0.024	-0.055	0.006
0.027	-0.039	0.010
0.020	-0.030	0.004
0.013	-0.022	0.012
0.009	-0.038	0.006
0.003	-0.035	-0.002
0.009	-0.020	0.002
0.017	-0.009	0.000
0.016	-0.002	0.014
0.013	-0.024	0.019
0.018	-0.026	0.011
0.023	-0.025	0.020
0.016	-0.014	0.013
0.013	-0.016	0.009
0.016	-0.012	0.015
0.015	-0.006	0.022
0.017	-0.014	0.029
0.022	-0.012	0.026
0.016	0.005	0.032
0.014	-0.007	0.018
0.008	-0.021	0.026
0.006	-0.024	0.010
0.015	-0.008	0.014
0.023	-0.022	0.014
0.025	-0.014	0.009
0.013	-0.023	0.013
0.017	-0.028	0.019
0.024	-0.012	0.016
0.024	-0.020	0.025
