# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. SFIP with 150 VDC. Short (500 ns) integration gate. Started by using diode laser and Stark Broadening of 27f.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
321	-192.02	-0.0551978	-0.0560561	0.371202	-0.00758362	
322	-192.62	-0.0551978	-0.0560561	0.348512	-0.00758362	
323	-193.92	-0.0551978	-0.0560561	0.325263	-0.00758362	
324	-194.52	-0.0551978	-0.0560561	0.345453	-0.00758362	
325	-195.42	-0.0551978	-0.0560561	0.345552	-0.00758362	
326	-196.42	-0.0551978	-0.0560561	0.327038	-0.00758362	
327	-197.32	-0.0551978	-0.0560561	0.338844	-0.00758362	
328	-198.12	-0.0551978	-0.0560561	0.318357	-0.00758362	
329	-198.92	-0.0551978	-0.0560561	0.322139	-0.00758362	
330	-199.92	-0.0551978	-0.0560561	0.307966	-0.00758362	
331	-200.82	-0.0551978	-0.0560561	0.329472	-0.00758362	
332	-201.82	-0.0551978	-0.0560561	0.305664	-0.00758362	
333	-202.72	-0.0551978	-0.0560561	0.327926	-0.00758362	
334	-203.72	-0.0551978	-0.0560561	0.342231	-0.00758362	
335	-204.42	-0.0551978	-0.0560561	0.358015	-0.00758362	
336	-205.32	-0.0551978	-0.0560561	0.345749	-0.00758362	
337	-206.22	-0.0551978	-0.0560561	0.338581	-0.00758362	
338	-206.92	-0.0551978	-0.0560561	0.323191	-0.00758362	
339	-207.72	-0.0551978	-0.0560561	0.322336	-0.00758362	
340	-208.82	-0.0551978	-0.0560561	0.310728	-0.00758362	
341	-209.62	-0.0551978	-0.0560561	0.313161	-0.00758362	
342	-210.62	-0.0551978	-0.0560561	0.321053	-0.00758362	
343	-211.42	-0.0551978	-0.0560561	0.323947	-0.00758362	
344	-212.52	-0.0551978	-0.0560561	0.317206	-0.00758362	
345	-213.12	-0.0551978	-0.0560561	0.310761	-0.00758362	
346	-214.22	-0.0551978	-0.0560561	0.329932	-0.00758362	
