# Title: Diode Laser Frequency Scan, Stark Map in 6.6 V/cm.
# Note: Diode Laser Frequency Scan, No MW or Modulation, 40 V Top to Bot.
# Type:	Frequency
# Hittite Freq:	18509.7 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Target:	Full Manifold in 40 V
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	NaN
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	f	n	nb	s	sb
512.000	-4499.720	1.000	0.000	0.012	0.008
513.000	-4499.720	1.000	0.000	0.024	0.008
514.000	-4499.720	1.000	0.000	0.027	0.008
515.000	-4499.820	1.000	0.000	0.023	0.008
516.000	-4499.820	1.000	0.000	0.022	0.008
517.000	-4499.820	1.000	0.000	0.025	0.008
518.000	-4499.820	1.000	0.000	0.025	0.008
519.000	-4499.820	1.000	0.000	0.036	0.008
520.000	-4499.820	1.000	0.000	0.010	0.008
521.000	-4499.820	1.000	0.000	0.029	0.008
522.000	-4499.820	1.000	0.000	0.018	0.008
523.000	-4499.820	1.000	0.000	-0.003	0.008
524.000	-4499.820	1.000	0.000	0.019	0.008
525.000	-4499.820	1.000	0.000	0.020	0.008
526.000	-4499.820	1.000	0.000	-0.003	0.008
527.000	-4499.820	1.000	0.000	0.016	0.008
528.000	-4499.820	1.000	0.000	0.006	0.008
529.000	-4499.920	1.000	0.000	0.005	0.008
530.000	-4499.920	1.000	0.000	0.004	0.008
531.000	-4499.920	1.000	0.000	0.019	0.008
532.000	-4499.920	1.000	0.000	0.030	0.008
533.000	-4499.920	1.000	0.000	-0.000	0.008
534.000	-4499.920	1.000	0.000	-0.009	0.008
535.000	-4499.920	1.000	0.000	-0.007	0.008
536.000	-4499.920	1.000	0.000	0.012	0.008
537.000	-4499.920	1.000	0.000	0.007	0.008
538.000	-4499.920	1.000	0.000	0.013	0.008
539.000	-4499.920	1.000	0.000	0.009	0.008
540.000	-4499.920	1.000	0.000	-0.002	0.008
541.000	-4499.920	1.000	0.000	0.003	0.008
542.000	-4499.920	1.000	0.000	0.003	0.008
543.000	-4500.020	1.000	0.000	-0.014	0.008
544.000	-4500.020	1.000	0.000	0.001	0.008
545.000	-4500.020	1.000	0.000	0.011	0.008
546.000	-4500.020	1.000	0.000	0.009	0.008
547.000	-4500.020	1.000	0.000	0.000	0.008
548.000	-4500.020	1.000	0.000	-0.004	0.008
549.000	-4500.020	1.000	0.000	-0.001	0.008
550.000	-4500.020	1.000	0.000	0.005	0.008
551.000	-4500.020	1.000	0.000	0.010	0.008
552.000	-4500.020	1.000	0.000	0.026	0.008
553.000	-4500.020	1.000	0.000	0.017	0.008
554.000	-4500.020	1.000	0.000	0.021	0.008
555.000	-4500.020	1.000	0.000	0.016	0.008
556.000	-4500.120	1.000	0.000	0.029	0.008
557.000	-4500.120	1.000	0.000	-0.005	0.008
558.000	-4500.120	1.000	0.000	-0.007	0.008
559.000	-4500.120	1.000	0.000	-0.008	0.008
560.000	-4500.120	1.000	0.000	-0.010	0.008
561.000	-4500.120	1.000	0.000	0.026	0.008
562.000	-4500.120	1.000	0.000	0.013	0.008
563.000	-4500.120	1.000	0.000	-0.017	0.008
564.000	-4500.120	1.000	0.000	0.014	0.008
565.000	-4500.120	1.000	0.000	0.005	0.008
566.000	-4500.120	1.000	0.000	0.017	0.008
567.000	-4500.120	1.000	0.000	0.037	0.008
568.000	-4500.120	1.000	0.000	0.006	0.008
569.000	-4500.220	1.000	0.000	-0.001	0.008
570.000	-4500.220	1.000	0.000	0.031	0.008
571.000	-4500.220	1.000	0.000	0.009	0.008
572.000	-4500.220	1.000	0.000	-0.010	0.008
573.000	-4500.220	1.000	0.000	0.013	0.008
574.000	-4500.220	1.000	0.000	0.039	0.008
575.000	-4500.220	1.000	0.000	0.060	0.008
576.000	-4500.220	1.000	0.000	0.005	0.008
577.000	-4500.220	1.000	0.000	0.021	0.008
578.000	-4500.220	1.000	0.000	-0.007	0.008
579.000	-4500.220	1.000	0.000	0.015	0.008
580.000	-4500.220	1.000	0.000	0.025	0.008
581.000	-4500.220	1.000	0.000	0.025	0.008
582.000	-4500.320	1.000	0.000	0.023	0.008
583.000	-4500.320	1.000	0.000	0.020	0.008
584.000	-4500.320	1.000	0.000	0.009	0.008
585.000	-4500.320	1.000	0.000	0.012	0.008
586.000	-4500.320	1.000	0.000	-0.005	0.008
587.000	-4500.320	1.000	0.000	0.044	0.008
588.000	-4500.320	1.000	0.000	-0.001	0.008
589.000	-4500.320	1.000	0.000	0.017	0.008
590.000	-4500.320	1.000	0.000	0.030	0.008
591.000	-4500.320	1.000	0.000	0.006	0.008
592.000	-4500.320	1.000	0.000	0.030	0.008
593.000	-4500.320	1.000	0.000	0.015	0.008
594.000	-4500.320	1.000	0.000	0.014	0.008
595.000	-4500.320	1.000	0.000	0.018	0.008
596.000	-4500.320	1.000	0.000	0.032	0.008
597.000	-4500.320	1.000	0.000	0.019	0.008
598.000	-4500.420	1.000	0.000	0.035	0.008
599.000	-4500.420	1.000	0.000	0.016	0.008
600.000	-4500.420	1.000	0.000	0.025	0.008
601.000	-4500.420	1.000	0.000	0.005	0.008
602.000	-4500.420	1.000	0.000	0.034	0.008
603.000	-4500.420	1.000	0.000	0.008	0.008
604.000	-4500.420	1.000	0.000	-0.000	0.008
605.000	-4500.420	1.000	0.000	0.024	0.008
606.000	-4500.420	1.000	0.000	0.020	0.008
607.000	-4500.420	1.000	0.000	0.018	0.008
608.000	-4500.420	1.000	0.000	0.003	0.008
609.000	-4500.520	1.000	0.000	0.042	0.008
610.000	-4500.520	1.000	0.000	0.000	0.008
611.000	-4500.520	1.000	0.000	0.033	0.008
612.000	-4500.520	1.000	0.000	0.011	0.008
613.000	-4500.520	1.000	0.000	0.025	0.008
614.000	-4500.520	1.000	0.000	-0.002	0.008
615.000	-4500.520	1.000	0.000	0.004	0.008
616.000	-4500.520	1.000	0.000	0.019	0.008
617.000	-4500.520	1.000	0.000	0.026	0.008
618.000	-4500.520	1.000	0.000	0.026	0.008
619.000	-4500.520	1.000	0.000	0.036	0.008
620.000	-4500.520	1.000	0.000	0.022	0.008
621.000	-4500.520	1.000	0.000	0.016	0.008
622.000	-4500.620	1.000	0.000	0.018	0.008
623.000	-4500.620	1.000	0.000	0.028	0.008
624.000	-4500.620	1.000	0.000	0.040	0.008
625.000	-4500.620	1.000	0.000	0.012	0.008
626.000	-4500.620	1.000	0.000	0.011	0.008
627.000	-4500.620	1.000	0.000	0.024	0.008
628.000	-4500.620	1.000	0.000	0.000	0.008
629.000	-4500.620	1.000	0.000	0.002	0.008
630.000	-4500.620	1.000	0.000	0.030	0.008
631.000	-4500.620	1.000	0.000	-0.018	0.008
632.000	-4500.620	1.000	0.000	0.031	0.008
633.000	-4500.620	1.000	0.000	0.026	0.008
634.000	-4500.620	1.000	0.000	-0.000	0.008
635.000	-4500.620	1.000	0.000	-0.005	0.008
636.000	-4500.620	1.000	0.000	-0.013	0.008
637.000	-4500.620	1.000	0.000	0.011	0.008
638.000	-4500.620	1.000	0.000	0.008	0.008
639.000	-4500.720	1.000	0.000	0.000	0.008
640.000	-4500.720	1.000	0.000	0.022	0.008
641.000	-4500.720	1.000	0.000	0.026	0.008
642.000	-4500.720	1.000	0.000	0.007	0.008
643.000	-4500.720	1.000	0.000	0.001	0.008
644.000	-4500.720	1.000	0.000	0.039	0.008
645.000	-4500.720	1.000	0.000	-0.008	0.008
646.000	-4500.720	1.000	0.000	0.014	0.008
647.000	-4500.720	1.000	0.000	0.014	0.008
648.000	-4500.720	1.000	0.000	0.015	0.008
649.000	-4500.720	1.000	0.000	0.005	0.008
650.000	-4500.720	1.000	0.000	0.018	0.008
651.000	-4500.720	1.000	0.000	0.007	0.008
652.000	-4500.720	1.000	0.000	0.007	0.008
653.000	-4500.720	1.000	0.000	0.002	0.008
654.000	-4500.720	1.000	0.000	0.029	0.008
655.000	-4500.720	1.000	0.000	0.030	0.008
656.000	-4500.720	1.000	0.000	0.008	0.008
657.000	-4500.720	1.000	0.000	0.014	0.008
658.000	-4500.720	1.000	0.000	0.011	0.008
659.000	-4500.820	1.000	0.000	0.020	0.008
660.000	-4500.820	1.000	0.000	0.028	0.008
661.000	-4500.820	1.000	0.000	0.002	0.008
662.000	-4500.820	1.000	0.000	0.022	0.008
663.000	-4500.820	1.000	0.000	0.007	0.008
664.000	-4500.820	1.000	0.000	0.019	0.008
665.000	-4500.820	1.000	0.000	0.004	0.008
666.000	-4500.820	1.000	0.000	0.007	0.008
667.000	-4500.820	1.000	0.000	0.025	0.008
668.000	-4500.820	1.000	0.000	0.024	0.008
669.000	-4500.820	1.000	0.000	0.005	0.008
670.000	-4500.820	1.000	0.000	-0.002	0.008
671.000	-4500.920	1.000	0.000	0.006	0.008
672.000	-4500.920	1.000	0.000	0.004	0.008
673.000	-4500.820	1.000	0.000	0.011	0.008
674.000	-4500.920	1.000	0.000	0.046	0.008
675.000	-4500.920	1.000	0.000	0.008	0.008
676.000	-4500.920	1.000	0.000	0.009	0.008
677.000	-4500.920	1.000	0.000	0.032	0.008
678.000	-4500.920	1.000	0.000	0.014	0.008
679.000	-4500.920	1.000	0.000	0.007	0.008
680.000	-4500.920	1.000	0.000	0.011	0.008
681.000	-4500.920	1.000	0.000	0.054	0.008
682.000	-4500.920	1.000	0.000	-0.022	0.008
683.000	-4500.920	1.000	0.000	-0.001	0.008
684.000	-4500.920	1.000	0.000	0.019	0.008
685.000	-4500.920	1.000	0.000	0.027	0.008
686.000	-4500.920	1.000	0.000	-0.014	0.008
687.000	-4500.920	1.000	0.000	0.010	0.008
688.000	-4500.920	1.000	0.000	0.014	0.008
689.000	-4500.920	1.000	0.000	-0.011	0.008
690.000	-4501.020	1.000	0.000	0.019	0.008
691.000	-4501.020	1.000	0.000	0.016	0.008
692.000	-4501.020	1.000	0.000	-0.003	0.008
693.000	-4501.020	1.000	0.000	-0.002	0.008
694.000	-4501.020	1.000	0.000	-0.012	0.008
695.000	-4501.020	1.000	0.000	-0.002	0.008
696.000	-4501.020	1.000	0.000	0.066	0.008
697.000	-4501.020	1.000	0.000	-0.006	0.008
698.000	-4501.020	1.000	0.000	0.042	0.008
699.000	-4501.020	1.000	0.000	0.002	0.008
700.000	-4501.020	1.000	0.000	0.012	0.008
701.000	-4501.020	1.000	0.000	0.009	0.008
702.000	-4501.020	1.000	0.000	0.028	0.008
703.000	-4501.020	1.000	0.000	0.014	0.008
704.000	-4501.120	1.000	0.000	0.007	0.008
705.000	-4501.020	1.000	0.000	0.014	0.008
706.000	-4501.120	1.000	0.000	-0.005	0.008
707.000	-4501.120	1.000	0.000	0.007	0.008
708.000	-4501.120	1.000	0.000	0.034	0.008
709.000	-4501.120	1.000	0.000	0.022	0.008
710.000	-4501.120	1.000	0.000	0.027	0.008
711.000	-4501.120	1.000	0.000	0.032	0.008
712.000	-4501.120	1.000	0.000	0.033	0.008
713.000	-4501.120	1.000	0.000	0.023	0.008
714.000	-4501.120	1.000	0.000	0.014	0.008
715.000	-4501.220	1.000	0.000	0.031	0.008
716.000	-4501.120	1.000	0.000	0.013	0.008
717.000	-4501.120	1.000	0.000	0.020	0.008
718.000	-4501.220	1.000	0.000	0.022	0.008
719.000	-4501.220	1.000	0.000	-0.001	0.008
720.000	-4501.220	1.000	0.000	0.039	0.008
721.000	-4501.220	1.000	0.000	0.022	0.008
722.000	-4501.220	1.000	0.000	0.018	0.008
723.000	-4501.220	1.000	0.000	-0.021	0.008
724.000	-4501.220	1.000	0.000	0.010	0.008
725.000	-4501.220	1.000	0.000	0.017	0.008
726.000	-4501.220	1.000	0.000	0.012	0.008
727.000	-4501.220	1.000	0.000	0.026	0.008
728.000	-4501.220	1.000	0.000	0.022	0.008
729.000	-4501.220	1.000	0.000	0.019	0.008
730.000	-4501.220	1.000	0.000	0.014	0.008
731.000	-4501.220	1.000	0.000	0.022	0.008
732.000	-4501.220	1.000	0.000	0.018	0.008
733.000	-4501.220	1.000	0.000	0.038	0.008
734.000	-4501.220	1.000	0.000	0.026	0.008
735.000	-4501.320	1.000	0.000	0.029	0.008
736.000	-4501.320	1.000	0.000	0.012	0.008
737.000	-4501.320	1.000	0.000	0.023	0.008
738.000	-4501.320	1.000	0.000	0.008	0.008
739.000	-4501.320	1.000	0.000	0.027	0.008
740.000	-4501.320	1.000	0.000	0.019	0.008
741.000	-4501.320	1.000	0.000	0.026	0.008
742.000	-4501.320	1.000	0.000	0.033	0.008
743.000	-4501.320	1.000	0.000	-0.004	0.008
744.000	-4501.320	1.000	0.000	0.036	0.008
745.000	-4501.320	1.000	0.000	0.009	0.008
746.000	-4501.320	1.000	0.000	0.039	0.008
747.000	-4501.320	1.000	0.000	0.009	0.008
748.000	-4501.320	1.000	0.000	0.033	0.008
749.000	-4501.320	1.000	0.000	0.035	0.008
750.000	-4501.320	1.000	0.000	0.037	0.008
751.000	-4501.320	1.000	0.000	0.005	0.008
752.000	-4501.320	1.000	0.000	0.005	0.008
753.000	-4501.320	1.000	0.000	0.025	0.008
754.000	-4501.320	1.000	0.000	0.013	0.008
755.000	-4501.420	1.000	0.000	0.014	0.008
756.000	-4501.420	1.000	0.000	0.037	0.008
757.000	-4501.420	1.000	0.000	0.030	0.008
758.000	-4501.420	1.000	0.000	0.032	0.008
759.000	-4501.420	1.000	0.000	0.022	0.008
760.000	-4501.420	1.000	0.000	0.001	0.008
761.000	-4501.420	1.000	0.000	0.023	0.008
762.000	-4501.420	1.000	0.000	0.018	0.008
763.000	-4501.420	1.000	0.000	-0.005	0.008
764.000	-4501.420	1.000	0.000	0.036	0.008
765.000	-4501.420	1.000	0.000	0.009	0.008
766.000	-4501.420	1.000	0.000	-0.001	0.008
767.000	-4501.420	1.000	0.000	0.022	0.008
768.000	-4501.420	1.000	0.000	0.020	0.008
769.000	-4501.420	1.000	0.000	0.016	0.008
770.000	-4501.420	1.000	0.000	0.009	0.008
771.000	-4501.520	1.000	0.000	0.007	0.008
772.000	-4501.520	1.000	0.000	0.020	0.008
773.000	-4501.520	1.000	0.000	0.036	0.008
774.000	-4501.520	1.000	0.000	-0.004	0.008
775.000	-4501.520	1.000	0.000	0.015	0.008
776.000	-4501.520	1.000	0.000	0.007	0.008
777.000	-4501.520	1.000	0.000	0.022	0.008
778.000	-4501.520	1.000	0.000	0.058	0.008
779.000	-4501.520	1.000	0.000	-0.006	0.008
780.000	-4501.520	1.000	0.000	0.017	0.008
781.000	-4501.520	1.000	0.000	0.027	0.008
782.000	-4501.520	1.000	0.000	0.010	0.008
783.000	-4501.520	1.000	0.000	0.044	0.008
784.000	-4501.520	1.000	0.000	0.038	0.008
785.000	-4501.520	1.000	0.000	0.017	0.008
786.000	-4501.520	1.000	0.000	0.054	0.008
787.000	-4501.520	1.000	0.000	0.016	0.008
788.000	-4501.520	1.000	0.000	0.034	0.008
789.000	-4501.520	1.000	0.000	0.010	0.008
790.000	-4501.520	1.000	0.000	0.029	0.008
791.000	-4501.620	1.000	0.000	0.026	0.008
792.000	-4501.620	1.000	0.000	0.033	0.008
793.000	-4501.620	1.000	0.000	0.038	0.008
794.000	-4501.620	1.000	0.000	0.050	0.008
795.000	-4501.620	1.000	0.000	0.019	0.008
796.000	-4501.620	1.000	0.000	0.048	0.008
797.000	-4501.620	1.000	0.000	0.033	0.008
798.000	-4501.620	1.000	0.000	0.082	0.008
799.000	-4501.620	1.000	0.000	0.046	0.008
800.000	-4501.620	1.000	0.000	0.056	0.008
801.000	-4501.620	1.000	0.000	0.039	0.008
802.000	-4501.620	1.000	0.000	0.059	0.008
803.000	-4501.620	1.000	0.000	0.035	0.008
804.000	-4501.620	1.000	0.000	0.056	0.008
805.000	-4501.620	1.000	0.000	0.071	0.008
806.000	-4501.620	1.000	0.000	0.141	0.008
807.000	-4501.620	1.000	0.000	0.104	0.008
808.000	-4501.620	1.000	0.000	0.083	0.008
809.000	-4501.620	1.000	0.000	0.071	0.008
810.000	-4501.720	1.000	0.000	0.106	0.008
811.000	-4501.720	1.000	0.000	0.141	0.008
812.000	-4501.720	1.000	0.000	0.204	0.008
813.000	-4501.720	1.000	0.000	0.190	0.008
814.000	-4501.720	1.000	0.000	0.143	0.008
815.000	-4501.720	1.000	0.000	0.241	0.008
816.000	-4501.720	1.000	0.000	0.274	0.008
817.000	-4501.720	1.000	0.000	0.388	0.008
818.000	-4501.720	1.000	0.000	0.365	0.008
819.000	-4501.720	1.000	0.000	0.299	0.008
820.000	-4501.720	1.000	0.000	0.301	0.008
821.000	-4501.720	1.000	0.000	0.281	0.008
822.000	-4501.720	1.000	0.000	0.245	0.008
823.000	-4501.720	1.000	0.000	0.284	0.008
824.000	-4501.720	1.000	0.000	0.171	0.008
825.000	-4501.720	1.000	0.000	0.158	0.008
826.000	-4501.720	1.000	0.000	0.226	0.008
827.000	-4501.720	1.000	0.000	0.172	0.008
828.000	-4501.820	1.000	0.000	0.188	0.008
829.000	-4501.820	1.000	0.000	0.206	0.008
830.000	-4501.820	1.000	0.000	0.190	0.008
831.000	-4501.820	1.000	0.000	0.360	0.008
832.000	-4501.820	1.000	0.000	0.270	0.008
833.000	-4501.820	1.000	0.000	0.237	0.008
834.000	-4501.820	1.000	0.000	0.181	0.008
835.000	-4501.820	1.000	0.000	0.337	0.008
836.000	-4501.820	1.000	0.000	0.363	0.008
837.000	-4501.820	1.000	0.000	0.494	0.008
838.000	-4501.820	1.000	0.000	0.366	0.008
839.000	-4501.820	1.000	0.000	0.237	0.008
840.000	-4501.820	1.000	0.000	0.269	0.008
841.000	-4501.820	1.000	0.000	0.224	0.008
842.000	-4501.820	1.000	0.000	0.303	0.008
843.000	-4501.920	1.000	0.000	0.263	0.008
844.000	-4501.920	1.000	0.000	0.155	0.008
845.000	-4501.920	1.000	0.000	0.133	0.008
846.000	-4501.920	1.000	0.000	0.166	0.008
847.000	-4501.920	1.000	0.000	0.133	0.008
848.000	-4501.920	1.000	0.000	0.107	0.008
849.000	-4501.920	1.000	0.000	0.028	0.008
850.000	-4501.920	1.000	0.000	0.117	0.008
851.000	-4501.920	1.000	0.000	0.131	0.008
852.000	-4501.920	1.000	0.000	0.090	0.008
853.000	-4501.920	1.000	0.000	0.135	0.008
854.000	-4501.920	1.000	0.000	0.063	0.008
855.000	-4501.920	1.000	0.000	0.038	0.008
856.000	-4501.920	1.000	0.000	0.096	0.008
857.000	-4501.920	1.000	0.000	0.077	0.008
858.000	-4501.920	1.000	0.000	0.048	0.008
859.000	-4502.020	1.000	0.000	0.049	0.008
860.000	-4502.020	1.000	0.000	0.028	0.008
861.000	-4502.020	1.000	0.000	0.063	0.008
862.000	-4502.020	1.000	0.000	0.068	0.008
863.000	-4502.020	1.000	0.000	0.055	0.008
864.000	-4502.020	1.000	0.000	0.001	0.008
865.000	-4502.020	1.000	0.000	0.051	0.008
866.000	-4502.020	1.000	0.000	0.027	0.008
867.000	-4502.020	1.000	0.000	0.056	0.008
868.000	-4502.020	1.000	0.000	0.035	0.008
869.000	-4502.020	1.000	0.000	0.060	0.008
870.000	-4502.020	1.000	0.000	0.066	0.008
871.000	-4502.020	1.000	0.000	0.045	0.008
872.000	-4502.020	1.000	0.000	0.020	0.008
873.000	-4502.020	1.000	0.000	0.036	0.008
874.000	-4502.020	1.000	0.000	0.032	0.008
875.000	-4502.020	1.000	0.000	0.035	0.008
876.000	-4502.020	1.000	0.000	0.040	0.008
877.000	-4502.120	1.000	0.000	0.038	0.008
878.000	-4502.120	1.000	0.000	0.043	0.008
879.000	-4502.120	1.000	0.000	0.027	0.008
880.000	-4502.120	1.000	0.000	0.014	0.008
881.000	-4502.120	1.000	0.000	0.035	0.008
882.000	-4502.120	1.000	0.000	0.037	0.008
883.000	-4502.120	1.000	0.000	0.061	0.008
884.000	-4502.120	1.000	0.000	-0.008	0.008
885.000	-4502.120	1.000	0.000	0.042	0.008
886.000	-4502.120	1.000	0.000	0.048	0.008
887.000	-4502.120	1.000	0.000	0.058	0.008
888.000	-4502.120	1.000	0.000	0.022	0.008
889.000	-4502.120	1.000	0.000	0.042	0.008
890.000	-4502.120	1.000	0.000	0.013	0.008
891.000	-4502.120	1.000	0.000	0.024	0.008
892.000	-4502.120	1.000	0.000	0.029	0.008
893.000	-4502.220	1.000	0.000	0.027	0.008
894.000	-4502.120	1.000	0.000	0.010	0.008
895.000	-4502.220	1.000	0.000	0.068	0.008
896.000	-4502.220	1.000	0.000	0.059	0.008
897.000	-4502.220	1.000	0.000	0.059	0.008
898.000	-4502.220	1.000	0.000	0.052	0.008
899.000	-4502.220	1.000	0.000	-0.000	0.008
900.000	-4502.220	1.000	0.000	0.034	0.008
901.000	-4502.220	1.000	0.000	0.119	0.008
902.000	-4502.220	1.000	0.000	0.073	0.008
903.000	-4502.220	1.000	0.000	0.046	0.008
904.000	-4502.220	1.000	0.000	0.043	0.008
905.000	-4502.220	1.000	0.000	0.076	0.008
906.000	-4502.220	1.000	0.000	0.086	0.008
907.000	-4502.220	1.000	0.000	0.098	0.008
908.000	-4502.220	1.000	0.000	0.048	0.008
909.000	-4502.220	1.000	0.000	0.072	0.008
910.000	-4502.220	1.000	0.000	0.058	0.008
911.000	-4502.220	1.000	0.000	0.021	0.008
912.000	-4502.320	1.000	0.000	0.056	0.008
913.000	-4502.320	1.000	0.000	0.065	0.008
914.000	-4502.320	1.000	0.000	0.040	0.008
915.000	-4502.320	1.000	0.000	0.107	0.008
916.000	-4502.320	1.000	0.000	0.095	0.008
917.000	-4502.320	1.000	0.000	0.091	0.008
918.000	-4502.320	1.000	0.000	0.091	0.008
919.000	-4502.320	1.000	0.000	0.073	0.008
920.000	-4502.320	1.000	0.000	0.070	0.008
921.000	-4502.320	1.000	0.000	0.131	0.008
922.000	-4502.320	1.000	0.000	0.129	0.008
923.000	-4502.320	1.000	0.000	0.064	0.008
924.000	-4502.320	1.000	0.000	0.109	0.008
925.000	-4502.320	1.000	0.000	0.193	0.008
926.000	-4502.320	1.000	0.000	0.163	0.008
927.000	-4502.320	1.000	0.000	0.307	0.008
928.000	-4502.320	1.000	0.000	0.314	0.008
929.000	-4502.320	1.000	0.000	0.258	0.008
930.000	-4502.320	1.000	0.000	0.263	0.008
931.000	-4502.420	1.000	0.000	0.328	0.008
932.000	-4502.420	1.000	0.000	0.423	0.008
933.000	-4502.420	1.000	0.000	0.403	0.008
934.000	-4502.420	1.000	0.000	0.233	0.008
935.000	-4502.420	1.000	0.000	0.314	0.008
936.000	-4502.420	1.000	0.000	0.235	0.008
937.000	-4502.420	1.000	0.000	0.259	0.008
938.000	-4502.420	1.000	0.000	0.367	0.008
939.000	-4502.420	1.000	0.000	0.283	0.008
940.000	-4502.420	1.000	0.000	0.322	0.008
941.000	-4502.420	1.000	0.000	0.292	0.008
942.000	-4502.420	1.000	0.000	0.256	0.008
943.000	-4502.420	1.000	0.000	0.433	0.008
944.000	-4502.520	1.000	0.000	0.533	0.008
945.000	-4502.420	1.000	0.000	0.472	0.008
946.000	-4502.520	1.000	0.000	0.369	0.008
947.000	-4502.520	1.000	0.000	0.332	0.008
948.000	-4502.520	1.000	0.000	0.430	0.008
949.000	-4502.520	1.000	0.000	0.339	0.008
950.000	-4502.520	1.000	0.000	0.322	0.008
951.000	-4502.520	1.000	0.000	0.223	0.008
952.000	-4502.520	1.000	0.000	0.238	0.008
953.000	-4502.520	1.000	0.000	0.103	0.008
954.000	-4502.520	1.000	0.000	0.102	0.008
955.000	-4502.520	1.000	0.000	0.131	0.008
956.000	-4502.620	1.000	0.000	0.144	0.008
957.000	-4502.620	1.000	0.000	0.165	0.008
958.000	-4502.620	1.000	0.000	0.102	0.008
959.000	-4502.620	1.000	0.000	0.080	0.008
960.000	-4502.620	1.000	0.000	0.121	0.008
961.000	-4502.620	1.000	0.000	0.126	0.008
962.000	-4502.620	1.000	0.000	0.094	0.008
963.000	-4502.620	1.000	0.000	0.066	0.008
964.000	-4502.620	1.000	0.000	0.153	0.008
965.000	-4502.620	1.000	0.000	0.088	0.008
966.000	-4502.620	1.000	0.000	0.094	0.008
967.000	-4502.620	1.000	0.000	0.082	0.008
968.000	-4502.620	1.000	0.000	0.091	0.008
969.000	-4502.620	1.000	0.000	0.077	0.008
970.000	-4502.620	1.000	0.000	0.077	0.008
971.000	-4502.620	1.000	0.000	0.058	0.008
972.000	-4502.620	1.000	0.000	0.082	0.008
973.000	-4502.620	1.000	0.000	0.088	0.008
974.000	-4502.720	1.000	0.000	0.036	0.008
975.000	-4502.720	1.000	0.000	0.080	0.008
976.000	-4502.720	1.000	0.000	0.096	0.008
977.000	-4502.720	1.000	0.000	0.112	0.008
978.000	-4502.720	1.000	0.000	0.091	0.008
979.000	-4502.720	1.000	0.000	0.066	0.008
980.000	-4502.720	1.000	0.000	0.103	0.008
981.000	-4502.720	1.000	0.000	0.151	0.008
982.000	-4502.720	1.000	0.000	0.169	0.008
983.000	-4502.720	1.000	0.000	0.145	0.008
984.000	-4502.720	1.000	0.000	0.158	0.008
985.000	-4502.720	1.000	0.000	0.266	0.008
986.000	-4502.720	1.000	0.000	0.189	0.008
987.000	-4502.820	1.000	0.000	0.169	0.008
988.000	-4502.820	1.000	0.000	0.141	0.008
989.000	-4502.820	1.000	0.000	0.204	0.008
990.000	-4502.820	1.000	0.000	0.170	0.008
991.000	-4502.820	1.000	0.000	0.121	0.008
992.000	-4502.820	1.000	0.000	0.087	0.008
993.000	-4502.820	1.000	0.000	0.120	0.008
994.000	-4502.820	1.000	0.000	0.104	0.008
995.000	-4502.820	1.000	0.000	0.097	0.008
996.000	-4502.820	1.000	0.000	0.077	0.008
997.000	-4502.920	1.000	0.000	0.093	0.008
998.000	-4502.920	1.000	0.000	0.112	0.008
999.000	-4502.920	1.000	0.000	0.166	0.008
1000.000	-4502.920	1.000	0.000	0.168	0.008
1001.000	-4502.920	1.000	0.000	0.093	0.008
1002.000	-4502.920	1.000	0.000	0.157	0.008
1003.000	-4502.920	1.000	0.000	0.197	0.008
1004.000	-4502.920	1.000	0.000	0.180	0.008
1005.000	-4502.920	1.000	0.000	0.146	0.008
1006.000	-4502.920	1.000	0.000	0.171	0.008
1007.000	-4502.920	1.000	0.000	0.155	0.008
1008.000	-4502.920	1.000	0.000	0.084	0.008
1009.000	-4503.020	1.000	0.000	0.163	0.008
1010.000	-4503.020	1.000	0.000	0.124	0.008
1011.000	-4503.020	1.000	0.000	0.098	0.008
1012.000	-4503.020	1.000	0.000	0.043	0.008
1013.000	-4503.020	1.000	0.000	0.064	0.008
1014.000	-4503.020	1.000	0.000	0.080	0.008
1015.000	-4503.020	1.000	0.000	0.073	0.008
1016.000	-4503.020	1.000	0.000	0.054	0.008
1017.000	-4503.020	1.000	0.000	0.153	0.008
1018.000	-4503.020	1.000	0.000	0.079	0.008
1019.000	-4503.020	1.000	0.000	0.070	0.008
1020.000	-4503.120	1.000	0.000	0.092	0.008
1021.000	-4503.120	1.000	0.000	0.067	0.008
1022.000	-4503.020	1.000	0.000	0.069	0.008
1023.000	-4503.020	1.000	0.000	0.086	0.008
1024.000	-4503.120	1.000	0.000	0.161	0.008
1025.000	-4503.120	1.000	0.000	0.051	0.008
1026.000	-4503.120	1.000	0.000	0.076	0.008
1027.000	-4503.120	1.000	0.000	0.109	0.008
1028.000	-4503.120	1.000	0.000	0.126	0.008
1029.000	-4503.120	1.000	0.000	0.081	0.008
1030.000	-4503.120	1.000	0.000	0.148	0.008
1031.000	-4503.120	1.000	0.000	0.075	0.008
1032.000	-4503.120	1.000	0.000	0.244	0.008
1033.000	-4503.120	1.000	0.000	0.141	0.008
1034.000	-4503.120	1.000	0.000	0.163	0.008
1035.000	-4503.220	1.000	0.000	0.110	0.008
