# Title: Diode Laser Frequency Scan, Stark Map in 6.6 V/cm.
# Note: Diode Laser Frequency Scan, No MW or Modulation, 40 V Top to Bot. NO WAVELENGTH DATA, JUST APPLIED VOLTAGE
# Type:	Frequency
# Hittite Freq:	18509.7 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Target:	Full Manifold in 40 V
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	NaN
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	-0.0022 V
# Static:	+40 V
# Static Off:	NaN
i	f	n	nb	s	sb
530.000	-0.530	1.000	0.000	0.003	0.008
531.000	-0.531	1.000	0.000	-0.002	0.008
532.000	-0.532	1.000	0.000	-0.004	0.008
533.000	-0.533	1.000	0.000	0.032	0.008
534.000	-0.534	1.000	0.000	0.022	0.008
535.000	-0.535	1.000	0.000	-0.002	0.008
536.000	-0.536	1.000	0.000	0.003	0.008
537.000	-0.537	1.000	0.000	-0.014	0.008
538.000	-0.538	1.000	0.000	-0.000	0.008
539.000	-0.539	1.000	0.000	-0.012	0.008
540.000	-0.540	1.000	0.000	-0.012	0.008
541.000	-0.541	1.000	0.000	0.017	0.008
542.000	-0.542	1.000	0.000	0.010	0.008
543.000	-0.543	1.000	0.000	0.026	0.008
544.000	-0.544	1.000	0.000	0.019	0.008
545.000	-0.545	1.000	0.000	0.013	0.008
546.000	-0.546	1.000	0.000	0.001	0.008
547.000	-0.547	1.000	0.000	0.021	0.008
548.000	-0.548	1.000	0.000	-0.006	0.008
549.000	-0.549	1.000	0.000	0.029	0.008
550.000	-0.550	1.000	0.000	0.023	0.008
551.000	-0.551	1.000	0.000	0.021	0.008
552.000	-0.552	1.000	0.000	0.008	0.008
553.000	-0.553	1.000	0.000	0.022	0.008
554.000	-0.554	1.000	0.000	0.015	0.008
555.000	-0.555	1.000	0.000	0.041	0.008
556.000	-0.556	1.000	0.000	0.015	0.008
557.000	-0.557	1.000	0.000	-0.012	0.008
558.000	-0.558	1.000	0.000	0.007	0.008
559.000	-0.559	1.000	0.000	0.014	0.008
560.000	-0.560	1.000	0.000	0.033	0.008
561.000	-0.561	1.000	0.000	0.018	0.008
562.000	-0.562	1.000	0.000	-0.019	0.008
563.000	-0.563	1.000	0.000	0.009	0.008
564.000	-0.564	1.000	0.000	0.028	0.008
565.000	-0.565	1.000	0.000	-0.000	0.008
566.000	-0.566	1.000	0.000	0.019	0.008
567.000	-0.567	1.000	0.000	0.021	0.008
568.000	-0.568	1.000	0.000	0.018	0.008
569.000	-0.569	1.000	0.000	0.009	0.008
570.000	-0.570	1.000	0.000	0.020	0.008
571.000	-0.571	1.000	0.000	0.021	0.008
572.000	-0.572	1.000	0.000	0.003	0.008
573.000	-0.573	1.000	0.000	0.019	0.008
574.000	-0.574	1.000	0.000	0.008	0.008
575.000	-0.575	1.000	0.000	0.020	0.008
576.000	-0.576	1.000	0.000	0.037	0.008
577.000	-0.577	1.000	0.000	0.028	0.008
578.000	-0.578	1.000	0.000	0.003	0.008
579.000	-0.579	1.000	0.000	-0.007	0.008
580.000	-0.580	1.000	0.000	0.008	0.008
581.000	-0.581	1.000	0.000	0.022	0.008
582.000	-0.582	1.000	0.000	0.030	0.008
583.000	-0.583	1.000	0.000	0.015	0.008
584.000	-0.584	1.000	0.000	0.015	0.008
585.000	-0.585	1.000	0.000	0.029	0.008
586.000	-0.586	1.000	0.000	0.008	0.008
587.000	-0.587	1.000	0.000	0.027	0.008
588.000	-0.588	1.000	0.000	0.015	0.008
589.000	-0.589	1.000	0.000	0.021	0.008
590.000	-0.590	1.000	0.000	-0.008	0.008
591.000	-0.591	1.000	0.000	0.012	0.008
592.000	-0.592	1.000	0.000	0.008	0.008
593.000	-0.593	1.000	0.000	0.021	0.008
594.000	-0.594	1.000	0.000	0.023	0.008
595.000	-0.595	1.000	0.000	-0.017	0.008
596.000	-0.596	1.000	0.000	0.011	0.008
597.000	-0.597	1.000	0.000	0.001	0.008
598.000	-0.598	1.000	0.000	0.002	0.008
599.000	-0.599	1.000	0.000	0.011	0.008
600.000	-0.600	1.000	0.000	-0.003	0.008
601.000	-0.601	1.000	0.000	0.000	0.008
602.000	-0.602	1.000	0.000	-0.005	0.008
603.000	-0.603	1.000	0.000	-0.012	0.008
604.000	-0.604	1.000	0.000	0.009	0.008
605.000	-0.605	1.000	0.000	-0.011	0.008
606.000	-0.606	1.000	0.000	-0.015	0.008
607.000	-0.607	1.000	0.000	0.002	0.008
608.000	-0.608	1.000	0.000	-0.001	0.008
609.000	-0.609	1.000	0.000	0.001	0.008
610.000	-0.610	1.000	0.000	0.008	0.008
611.000	-0.611	1.000	0.000	0.013	0.008
612.000	-0.612	1.000	0.000	-0.000	0.008
613.000	-0.613	1.000	0.000	0.003	0.008
614.000	-0.614	1.000	0.000	0.008	0.008
615.000	-0.615	1.000	0.000	0.010	0.008
616.000	-0.616	1.000	0.000	0.005	0.008
617.000	-0.617	1.000	0.000	0.011	0.008
618.000	-0.618	1.000	0.000	0.025	0.008
619.000	-0.619	1.000	0.000	0.000	0.008
620.000	-0.620	1.000	0.000	0.005	0.008
621.000	-0.621	1.000	0.000	-0.017	0.008
622.000	-0.622	1.000	0.000	0.001	0.008
623.000	-0.623	1.000	0.000	0.006	0.008
624.000	-0.624	1.000	0.000	0.023	0.008
625.000	-0.625	1.000	0.000	0.010	0.008
626.000	-0.626	1.000	0.000	0.016	0.008
627.000	-0.627	1.000	0.000	-0.007	0.008
628.000	-0.628	1.000	0.000	0.024	0.008
629.000	-0.629	1.000	0.000	-0.011	0.008
630.000	-0.630	1.000	0.000	0.007	0.008
631.000	-0.631	1.000	0.000	0.007	0.008
632.000	-0.632	1.000	0.000	-0.008	0.008
633.000	-0.633	1.000	0.000	0.013	0.008
634.000	-0.634	1.000	0.000	-0.006	0.008
635.000	-0.635	1.000	0.000	-0.006	0.008
636.000	-0.636	1.000	0.000	-0.001	0.008
637.000	-0.637	1.000	0.000	0.006	0.008
638.000	-0.638	1.000	0.000	0.017	0.008
639.000	-0.639	1.000	0.000	0.017	0.008
640.000	-0.640	1.000	0.000	0.005	0.008
641.000	-0.641	1.000	0.000	0.018	0.008
642.000	-0.642	1.000	0.000	0.010	0.008
643.000	-0.643	1.000	0.000	0.037	0.008
644.000	-0.644	1.000	0.000	0.020	0.008
645.000	-0.645	1.000	0.000	0.031	0.008
646.000	-0.646	1.000	0.000	0.052	0.008
647.000	-0.647	1.000	0.000	0.023	0.008
648.000	-0.648	1.000	0.000	0.014	0.008
649.000	-0.649	1.000	0.000	-0.010	0.008
650.000	-0.650	1.000	0.000	0.004	0.008
651.000	-0.651	1.000	0.000	-0.004	0.008
652.000	-0.652	1.000	0.000	0.000	0.008
653.000	-0.653	1.000	0.000	0.014	0.008
654.000	-0.654	1.000	0.000	0.021	0.008
655.000	-0.655	1.000	0.000	0.020	0.008
656.000	-0.656	1.000	0.000	0.014	0.008
657.000	-0.657	1.000	0.000	0.037	0.008
658.000	-0.658	1.000	0.000	0.008	0.008
659.000	-0.659	1.000	0.000	0.033	0.008
660.000	-0.660	1.000	0.000	0.011	0.008
661.000	-0.661	1.000	0.000	0.023	0.008
662.000	-0.662	1.000	0.000	0.022	0.008
663.000	-0.663	1.000	0.000	0.023	0.008
664.000	-0.664	1.000	0.000	0.006	0.008
665.000	-0.665	1.000	0.000	0.002	0.008
666.000	-0.666	1.000	0.000	0.029	0.008
667.000	-0.667	1.000	0.000	0.021	0.008
668.000	-0.668	1.000	0.000	0.015	0.008
669.000	-0.669	1.000	0.000	0.023	0.008
670.000	-0.670	1.000	0.000	0.014	0.008
671.000	-0.671	1.000	0.000	0.009	0.008
672.000	-0.672	1.000	0.000	0.008	0.008
673.000	-0.673	1.000	0.000	0.020	0.008
674.000	-0.674	1.000	0.000	0.010	0.008
675.000	-0.675	1.000	0.000	0.038	0.008
676.000	-0.676	1.000	0.000	-0.001	0.008
677.000	-0.677	1.000	0.000	0.027	0.008
678.000	-0.678	1.000	0.000	-0.002	0.008
679.000	-0.679	1.000	0.000	0.023	0.008
680.000	-0.680	1.000	0.000	0.008	0.008
681.000	-0.681	1.000	0.000	0.006	0.008
682.000	-0.682	1.000	0.000	0.023	0.008
683.000	-0.683	1.000	0.000	0.004	0.008
684.000	-0.684	1.000	0.000	0.010	0.008
685.000	-0.685	1.000	0.000	-0.015	0.008
686.000	-0.686	1.000	0.000	0.016	0.008
687.000	-0.687	1.000	0.000	0.009	0.008
688.000	-0.688	1.000	0.000	0.023	0.008
689.000	-0.689	1.000	0.000	0.014	0.008
690.000	-0.690	1.000	0.000	-0.015	0.008
691.000	-0.691	1.000	0.000	-0.009	0.008
692.000	-0.692	1.000	0.000	-0.007	0.008
693.000	-0.693	1.000	0.000	0.035	0.008
694.000	-0.694	1.000	0.000	0.028	0.008
695.000	-0.695	1.000	0.000	0.003	0.008
696.000	-0.696	1.000	0.000	-0.004	0.008
697.000	-0.697	1.000	0.000	-0.006	0.008
698.000	-0.698	1.000	0.000	0.009	0.008
699.000	-0.699	1.000	0.000	-0.005	0.008
700.000	-0.700	1.000	0.000	0.015	0.008
701.000	-0.701	1.000	0.000	-0.006	0.008
702.000	-0.702	1.000	0.000	0.006	0.008
703.000	-0.703	1.000	0.000	0.029	0.008
704.000	-0.704	1.000	0.000	-0.004	0.008
705.000	-0.705	1.000	0.000	0.002	0.008
706.000	-0.706	1.000	0.000	0.020	0.008
707.000	-0.707	1.000	0.000	0.012	0.008
708.000	-0.708	1.000	0.000	0.023	0.008
709.000	-0.709	1.000	0.000	0.026	0.008
710.000	-0.710	1.000	0.000	-0.007	0.008
711.000	-0.711	1.000	0.000	-0.002	0.008
712.000	-0.712	1.000	0.000	0.017	0.008
713.000	-0.713	1.000	0.000	0.006	0.008
714.000	-0.714	1.000	0.000	0.031	0.008
715.000	-0.715	1.000	0.000	0.008	0.008
716.000	-0.716	1.000	0.000	0.014	0.008
717.000	-0.717	1.000	0.000	0.044	0.008
718.000	-0.718	1.000	0.000	0.012	0.008
719.000	-0.719	1.000	0.000	0.047	0.008
720.000	-0.720	1.000	0.000	-0.000	0.008
721.000	-0.721	1.000	0.000	0.027	0.008
722.000	-0.722	1.000	0.000	0.008	0.008
723.000	-0.723	1.000	0.000	0.014	0.008
724.000	-0.724	1.000	0.000	-0.002	0.008
725.000	-0.725	1.000	0.000	0.020	0.008
726.000	-0.726	1.000	0.000	0.011	0.008
727.000	-0.727	1.000	0.000	-0.017	0.008
728.000	-0.728	1.000	0.000	-0.008	0.008
729.000	-0.729	1.000	0.000	0.033	0.008
730.000	-0.730	1.000	0.000	0.043	0.008
731.000	-0.731	1.000	0.000	0.039	0.008
732.000	-0.732	1.000	0.000	0.012	0.008
733.000	-0.733	1.000	0.000	0.006	0.008
734.000	-0.734	1.000	0.000	0.022	0.008
735.000	-0.735	1.000	0.000	0.010	0.008
736.000	-0.736	1.000	0.000	0.049	0.008
737.000	-0.737	1.000	0.000	0.024	0.008
738.000	-0.738	1.000	0.000	-0.003	0.008
739.000	-0.739	1.000	0.000	0.031	0.008
740.000	-0.740	1.000	0.000	0.031	0.008
741.000	-0.741	1.000	0.000	0.005	0.008
742.000	-0.742	1.000	0.000	-0.009	0.008
743.000	-0.743	1.000	0.000	-0.001	0.008
744.000	-0.744	1.000	0.000	0.025	0.008
745.000	-0.745	1.000	0.000	0.008	0.008
746.000	-0.746	1.000	0.000	0.008	0.008
747.000	-0.747	1.000	0.000	-0.006	0.008
748.000	-0.748	1.000	0.000	0.007	0.008
749.000	-0.749	1.000	0.000	0.034	0.008
750.000	-0.750	1.000	0.000	-0.003	0.008
751.000	-0.751	1.000	0.000	0.037	0.008
752.000	-0.752	1.000	0.000	0.024	0.008
753.000	-0.753	1.000	0.000	0.037	0.008
754.000	-0.754	1.000	0.000	0.017	0.008
755.000	-0.755	1.000	0.000	0.023	0.008
756.000	-0.756	1.000	0.000	0.002	0.008
757.000	-0.757	1.000	0.000	0.032	0.008
758.000	-0.758	1.000	0.000	0.021	0.008
759.000	-0.759	1.000	0.000	0.037	0.008
760.000	-0.760	1.000	0.000	0.015	0.008
761.000	-0.761	1.000	0.000	-0.006	0.008
762.000	-0.762	1.000	0.000	0.003	0.008
763.000	-0.763	1.000	0.000	-0.001	0.008
764.000	-0.764	1.000	0.000	0.041	0.008
765.000	-0.765	1.000	0.000	0.020	0.008
766.000	-0.766	1.000	0.000	0.031	0.008
767.000	-0.767	1.000	0.000	0.018	0.008
768.000	-0.768	1.000	0.000	0.016	0.008
769.000	-0.769	1.000	0.000	-0.003	0.008
770.000	-0.770	1.000	0.000	0.042	0.008
771.000	-0.771	1.000	0.000	0.015	0.008
772.000	-0.772	1.000	0.000	0.025	0.008
773.000	-0.773	1.000	0.000	-0.003	0.008
774.000	-0.774	1.000	0.000	-0.014	0.008
775.000	-0.775	1.000	0.000	0.011	0.008
776.000	-0.776	1.000	0.000	0.001	0.008
777.000	-0.777	1.000	0.000	0.038	0.008
778.000	-0.778	1.000	0.000	0.036	0.008
779.000	-0.779	1.000	0.000	0.035	0.008
780.000	-0.780	1.000	0.000	0.001	0.008
781.000	-0.781	1.000	0.000	0.018	0.008
782.000	-0.782	1.000	0.000	-0.008	0.008
783.000	-0.783	1.000	0.000	-0.020	0.008
784.000	-0.784	1.000	0.000	0.007	0.008
785.000	-0.785	1.000	0.000	0.013	0.008
786.000	-0.786	1.000	0.000	0.015	0.008
787.000	-0.787	1.000	0.000	0.021	0.008
788.000	-0.788	1.000	0.000	0.013	0.008
789.000	-0.789	1.000	0.000	0.044	0.008
790.000	-0.790	1.000	0.000	0.021	0.008
791.000	-0.791	1.000	0.000	0.014	0.008
792.000	-0.792	1.000	0.000	0.017	0.008
793.000	-0.793	1.000	0.000	0.002	0.008
794.000	-0.794	1.000	0.000	0.012	0.008
795.000	-0.795	1.000	0.000	0.044	0.008
796.000	-0.796	1.000	0.000	0.022	0.008
797.000	-0.797	1.000	0.000	0.027	0.008
798.000	-0.798	1.000	0.000	0.023	0.008
799.000	-0.799	1.000	0.000	0.029	0.008
800.000	-0.800	1.000	0.000	0.081	0.008
801.000	-0.801	1.000	0.000	0.019	0.008
802.000	-0.802	1.000	0.000	0.040	0.008
803.000	-0.803	1.000	0.000	0.024	0.008
804.000	-0.804	1.000	0.000	0.016	0.008
805.000	-0.805	1.000	0.000	0.058	0.008
806.000	-0.806	1.000	0.000	0.038	0.008
807.000	-0.807	1.000	0.000	-0.008	0.008
808.000	-0.808	1.000	0.000	0.034	0.008
809.000	-0.809	1.000	0.000	0.024	0.008
810.000	-0.810	1.000	0.000	0.113	0.008
811.000	-0.811	1.000	0.000	0.016	0.008
812.000	-0.812	1.000	0.000	0.007	0.008
813.000	-0.813	1.000	0.000	0.045	0.008
814.000	-0.814	1.000	0.000	0.015	0.008
815.000	-0.815	1.000	0.000	-0.006	0.008
816.000	-0.816	1.000	0.000	0.037	0.008
817.000	-0.817	1.000	0.000	0.050	0.008
818.000	-0.818	1.000	0.000	0.035	0.008
819.000	-0.819	1.000	0.000	0.066	0.008
820.000	-0.820	1.000	0.000	0.005	0.008
821.000	-0.821	1.000	0.000	0.089	0.008
822.000	-0.822	1.000	0.000	0.034	0.008
823.000	-0.823	1.000	0.000	0.019	0.008
824.000	-0.824	1.000	0.000	0.046	0.008
825.000	-0.825	1.000	0.000	0.076	0.008
826.000	-0.826	1.000	0.000	0.043	0.008
827.000	-0.827	1.000	0.000	0.098	0.008
828.000	-0.828	1.000	0.000	0.063	0.008
829.000	-0.829	1.000	0.000	0.107	0.008
830.000	-0.830	1.000	0.000	0.086	0.008
831.000	-0.831	1.000	0.000	0.136	0.008
832.000	-0.832	1.000	0.000	0.105	0.008
833.000	-0.833	1.000	0.000	0.104	0.008
834.000	-0.834	1.000	0.000	0.217	0.008
835.000	-0.835	1.000	0.000	0.285	0.008
836.000	-0.836	1.000	0.000	0.239	0.008
837.000	-0.837	1.000	0.000	0.194	0.008
838.000	-0.838	1.000	0.000	0.216	0.008
839.000	-0.839	1.000	0.000	0.329	0.008
840.000	-0.840	1.000	0.000	0.314	0.008
841.000	-0.841	1.000	0.000	0.191	0.008
842.000	-0.842	1.000	0.000	0.301	0.008
843.000	-0.843	1.000	0.000	0.202	0.008
844.000	-0.844	1.000	0.000	0.203	0.008
845.000	-0.845	1.000	0.000	0.163	0.008
846.000	-0.846	1.000	0.000	0.205	0.008
847.000	-0.847	1.000	0.000	0.165	0.008
848.000	-0.848	1.000	0.000	0.176	0.008
849.000	-0.849	1.000	0.000	0.169	0.008
850.000	-0.850	1.000	0.000	0.130	0.008
851.000	-0.851	1.000	0.000	0.192	0.008
852.000	-0.852	1.000	0.000	0.227	0.008
853.000	-0.853	1.000	0.000	0.274	0.008
854.000	-0.854	1.000	0.000	0.264	0.008
855.000	-0.855	1.000	0.000	0.234	0.008
856.000	-0.856	1.000	0.000	0.290	0.008
857.000	-0.857	1.000	0.000	0.259	0.008
858.000	-0.858	1.000	0.000	0.331	0.008
859.000	-0.859	1.000	0.000	0.244	0.008
860.000	-0.860	1.000	0.000	0.294	0.008
861.000	-0.861	1.000	0.000	0.250	0.008
862.000	-0.862	1.000	0.000	0.290	0.008
863.000	-0.863	1.000	0.000	0.224	0.008
864.000	-0.864	1.000	0.000	0.301	0.008
865.000	-0.865	1.000	0.000	0.111	0.008
866.000	-0.866	1.000	0.000	0.126	0.008
867.000	-0.867	1.000	0.000	0.148	0.008
868.000	-0.868	1.000	0.000	0.070	0.008
869.000	-0.869	1.000	0.000	0.124	0.008
870.000	-0.870	1.000	0.000	0.063	0.008
871.000	-0.871	1.000	0.000	0.084	0.008
872.000	-0.872	1.000	0.000	0.075	0.008
873.000	-0.873	1.000	0.000	0.068	0.008
874.000	-0.874	1.000	0.000	0.042	0.008
875.000	-0.875	1.000	0.000	0.050	0.008
876.000	-0.876	1.000	0.000	0.096	0.008
877.000	-0.877	1.000	0.000	0.074	0.008
878.000	-0.878	1.000	0.000	0.065	0.008
879.000	-0.879	1.000	0.000	0.105	0.008
880.000	-0.880	1.000	0.000	0.048	0.008
881.000	-0.881	1.000	0.000	0.080	0.008
882.000	-0.882	1.000	0.000	0.023	0.008
883.000	-0.883	1.000	0.000	0.019	0.008
884.000	-0.884	1.000	0.000	0.068	0.008
885.000	-0.885	1.000	0.000	0.034	0.008
886.000	-0.886	1.000	0.000	0.088	0.008
887.000	-0.887	1.000	0.000	0.052	0.008
888.000	-0.888	1.000	0.000	0.039	0.008
889.000	-0.889	1.000	0.000	0.042	0.008
890.000	-0.890	1.000	0.000	0.067	0.008
891.000	-0.891	1.000	0.000	0.043	0.008
892.000	-0.892	1.000	0.000	0.041	0.008
893.000	-0.893	1.000	0.000	0.047	0.008
894.000	-0.894	1.000	0.000	0.028	0.008
895.000	-0.895	1.000	0.000	0.027	0.008
896.000	-0.896	1.000	0.000	0.057	0.008
897.000	-0.897	1.000	0.000	0.038	0.008
898.000	-0.898	1.000	0.000	0.011	0.008
899.000	-0.899	1.000	0.000	0.046	0.008
900.000	-0.900	1.000	0.000	0.046	0.008
901.000	-0.901	1.000	0.000	0.038	0.008
902.000	-0.902	1.000	0.000	0.044	0.008
903.000	-0.903	1.000	0.000	0.066	0.008
904.000	-0.904	1.000	0.000	0.046	0.008
905.000	-0.905	1.000	0.000	0.040	0.008
906.000	-0.906	1.000	0.000	0.068	0.008
907.000	-0.907	1.000	0.000	0.026	0.008
908.000	-0.908	1.000	0.000	0.056	0.008
909.000	-0.909	1.000	0.000	0.003	0.008
910.000	-0.910	1.000	0.000	0.017	0.008
911.000	-0.911	1.000	0.000	0.001	0.008
912.000	-0.912	1.000	0.000	0.057	0.008
913.000	-0.913	1.000	0.000	0.042	0.008
914.000	-0.914	1.000	0.000	0.053	0.008
915.000	-0.915	1.000	0.000	0.012	0.008
916.000	-0.916	1.000	0.000	0.008	0.008
917.000	-0.917	1.000	0.000	0.019	0.008
918.000	-0.918	1.000	0.000	0.065	0.008
919.000	-0.919	1.000	0.000	0.033	0.008
920.000	-0.920	1.000	0.000	0.038	0.008
921.000	-0.921	1.000	0.000	0.014	0.008
922.000	-0.922	1.000	0.000	0.046	0.008
923.000	-0.923	1.000	0.000	0.029	0.008
924.000	-0.924	1.000	0.000	0.068	0.008
925.000	-0.925	1.000	0.000	-0.012	0.008
926.000	-0.926	1.000	0.000	0.031	0.008
927.000	-0.927	1.000	0.000	0.055	0.008
928.000	-0.928	1.000	0.000	0.034	0.008
929.000	-0.929	1.000	0.000	0.056	0.008
930.000	-0.930	1.000	0.000	0.009	0.008
931.000	-0.931	1.000	0.000	0.011	0.008
932.000	-0.932	1.000	0.000	0.088	0.008
933.000	-0.933	1.000	0.000	0.055	0.008
934.000	-0.934	1.000	0.000	0.093	0.008
935.000	-0.935	1.000	0.000	0.011	0.008
936.000	-0.936	1.000	0.000	0.034	0.008
937.000	-0.937	1.000	0.000	0.067	0.008
938.000	-0.938	1.000	0.000	0.043	0.008
939.000	-0.939	1.000	0.000	0.096	0.008
940.000	-0.940	1.000	0.000	0.019	0.008
941.000	-0.941	1.000	0.000	0.103	0.008
942.000	-0.942	1.000	0.000	0.079	0.008
943.000	-0.943	1.000	0.000	0.137	0.008
944.000	-0.944	1.000	0.000	0.091	0.008
945.000	-0.945	1.000	0.000	0.118	0.008
946.000	-0.946	1.000	0.000	0.176	0.008
947.000	-0.947	1.000	0.000	0.186	0.008
948.000	-0.948	1.000	0.000	0.184	0.008
949.000	-0.949	1.000	0.000	0.307	0.008
950.000	-0.950	1.000	0.000	0.288	0.008
951.000	-0.951	1.000	0.000	0.216	0.008
952.000	-0.952	1.000	0.000	0.324	0.008
953.000	-0.953	1.000	0.000	0.351	0.008
954.000	-0.954	1.000	0.000	0.425	0.008
955.000	-0.955	1.000	0.000	0.361	0.008
956.000	-0.956	1.000	0.000	0.428	0.008
957.000	-0.957	1.000	0.000	0.266	0.008
958.000	-0.958	1.000	0.000	0.238	0.008
959.000	-0.959	1.000	0.000	0.203	0.008
960.000	-0.960	1.000	0.000	0.246	0.008
961.000	-0.961	1.000	0.000	0.390	0.008
962.000	-0.962	1.000	0.000	0.215	0.008
963.000	-0.963	1.000	0.000	0.283	0.008
964.000	-0.964	1.000	0.000	0.415	0.008
965.000	-0.965	1.000	0.000	0.396	0.008
966.000	-0.966	1.000	0.000	0.371	0.008
967.000	-0.967	1.000	0.000	0.411	0.008
968.000	-0.968	1.000	0.000	0.362	0.008
969.000	-0.969	1.000	0.000	0.350	0.008
970.000	-0.970	1.000	0.000	0.249	0.008
971.000	-0.971	1.000	0.000	0.247	0.008
972.000	-0.972	1.000	0.000	0.309	0.008
973.000	-0.973	1.000	0.000	0.176	0.008
974.000	-0.974	1.000	0.000	0.171	0.008
975.000	-0.975	1.000	0.000	0.160	0.008
976.000	-0.976	1.000	0.000	0.162	0.008
977.000	-0.977	1.000	0.000	0.152	0.008
978.000	-0.978	1.000	0.000	0.097	0.008
979.000	-0.979	1.000	0.000	0.158	0.008
980.000	-0.980	1.000	0.000	0.108	0.008
981.000	-0.981	1.000	0.000	0.090	0.008
982.000	-0.982	1.000	0.000	0.174	0.008
983.000	-0.983	1.000	0.000	0.111	0.008
984.000	-0.984	1.000	0.000	0.060	0.008
985.000	-0.985	1.000	0.000	0.154	0.008
986.000	-0.986	1.000	0.000	0.063	0.008
987.000	-0.987	1.000	0.000	0.033	0.008
988.000	-0.988	1.000	0.000	0.058	0.008
989.000	-0.989	1.000	0.000	0.076	0.008
990.000	-0.990	1.000	0.000	0.108	0.008
991.000	-0.991	1.000	0.000	0.096	0.008
992.000	-0.992	1.000	0.000	0.106	0.008
993.000	-0.993	1.000	0.000	0.067	0.008
994.000	-0.994	1.000	0.000	0.049	0.008
995.000	-0.995	1.000	0.000	0.052	0.008
996.000	-0.996	1.000	0.000	0.089	0.008
997.000	-0.997	1.000	0.000	0.061	0.008
998.000	-0.998	1.000	0.000	0.052	0.008
999.000	-0.999	1.000	0.000	0.148	0.008
1000.000	-1.000	1.000	0.000	0.124	0.008
1001.000	-1.001	1.000	0.000	0.111	0.008
1002.000	-1.002	1.000	0.000	0.108	0.008
1003.000	-1.003	1.000	0.000	0.166	0.008
1004.000	-1.004	1.000	0.000	0.160	0.008
1005.000	-1.005	1.000	0.000	0.177	0.008
1006.000	-1.006	1.000	0.000	0.098	0.008
1007.000	-1.007	1.000	0.000	0.274	0.008
1008.000	-1.008	1.000	0.000	0.153	0.008
1009.000	-1.009	1.000	0.000	0.143	0.008
1010.000	-1.010	1.000	0.000	0.070	0.008
1011.000	-1.011	1.000	0.000	0.098	0.008
1012.000	-1.012	1.000	0.000	0.170	0.008
1013.000	-1.013	1.000	0.000	0.076	0.008
1014.000	-1.014	1.000	0.000	0.130	0.008
1015.000	-1.015	1.000	0.000	0.104	0.008
1016.000	-1.016	1.000	0.000	0.059	0.008
1017.000	-1.017	1.000	0.000	0.145	0.008
1018.000	-1.018	1.000	0.000	0.098	0.008
1019.000	-1.019	1.000	0.000	0.127	0.008
1020.000	-1.020	1.000	0.000	0.120	0.008
1021.000	-1.021	1.000	0.000	0.158	0.008
1022.000	-1.022	1.000	0.000	0.198	0.008
1023.000	-1.023	1.000	0.000	0.167	0.008
1024.000	-1.024	1.000	0.000	0.131	0.008
1025.000	-1.025	1.000	0.000	0.173	0.008
1026.000	-1.026	1.000	0.000	0.247	0.008
1027.000	-1.027	1.000	0.000	0.133	0.008
1028.000	-1.028	1.000	0.000	0.152	0.008
1029.000	-1.029	1.000	0.000	0.104	0.008
1030.000	-1.030	1.000	0.000	0.123	0.008
1031.000	-1.031	1.000	0.000	0.081	0.008
1032.000	-1.032	1.000	0.000	0.093	0.008
1033.000	-1.033	1.000	0.000	0.083	0.008
1034.000	-1.034	1.000	0.000	0.081	0.008
1035.000	-1.035	1.000	0.000	0.040	0.008
1036.000	-1.036	1.000	0.000	0.072	0.008
1037.000	-1.037	1.000	0.000	0.039	0.008
1038.000	-1.038	1.000	0.000	0.039	0.008
1039.000	-1.039	1.000	0.000	0.144	0.008
1040.000	-1.040	1.000	0.000	0.108	0.008
1041.000	-1.041	1.000	0.000	0.098	0.008
1042.000	-1.042	1.000	0.000	0.094	0.008
1043.000	-1.043	1.000	0.000	0.124	0.008
1044.000	-1.044	1.000	0.000	0.070	0.008
1045.000	-1.045	1.000	0.000	0.072	0.008
1046.000	-1.046	1.000	0.000	0.103	0.008
1047.000	-1.047	1.000	0.000	0.069	0.008
1048.000	-1.048	1.000	0.000	0.081	0.008
1049.000	-1.049	1.000	0.000	0.072	0.008
1050.000	-1.050	1.000	0.000	0.125	0.008
1051.000	-1.051	1.000	0.000	0.099	0.008
1052.000	-1.052	1.000	0.000	0.158	0.008
1053.000	-1.053	1.000	0.000	0.136	0.008
1054.000	-1.054	1.000	0.000	0.208	0.008
1055.000	-1.055	1.000	0.000	0.201	0.008
1056.000	-1.056	1.000	0.000	0.174	0.008
1057.000	-1.057	1.000	0.000	0.246	0.008
1058.000	-1.058	1.000	0.000	0.226	0.008
1059.000	-1.059	1.000	0.000	0.336	0.008
1060.000	-1.060	1.000	0.000	0.265	0.008
1061.000	-1.061	1.000	0.000	0.430	0.008
1062.000	-1.062	1.000	0.000	0.370	0.008
1063.000	-1.063	1.000	0.000	0.345	0.008
1064.000	-1.064	1.000	0.000	0.393	0.008
1065.000	-1.065	1.000	0.000	0.392	0.008
1066.000	-1.066	1.000	0.000	0.221	0.008
1067.000	-1.067	1.000	0.000	0.342	0.008
1068.000	-1.068	1.000	0.000	0.345	0.008
1069.000	-1.069	1.000	0.000	0.274	0.008
1070.000	-1.070	1.000	0.000	0.352	0.008
1071.000	-1.071	1.000	0.000	0.377	0.008
