# Delay scan
# MW at 19 dB
# Laser at 365854 GHz, 0th Resonance.
# PM at 2.4 (30.5 dB)
# 40 mV static
i	d	s	b
7593.000	71894.000	0.179	-0.019
7592.000	71904.000	0.125	-0.019
7591.000	71914.000	0.151	-0.019
7590.000	71924.000	0.175	-0.019
7589.000	71934.000	0.190	-0.019
7588.000	71944.000	0.117	-0.019
7587.000	71954.000	0.109	-0.019
7586.000	71964.000	0.115	-0.019
7585.000	71974.000	0.114	-0.019
7584.000	71984.000	0.153	-0.019
7583.000	71994.000	0.189	-0.019
7582.000	72004.000	0.084	-0.019
7581.000	72014.000	0.153	-0.019
7580.000	72024.000	0.243	-0.019
7579.000	72034.000	0.187	-0.019
7578.000	72044.000	0.166	-0.019
7577.000	72054.000	0.140	-0.019
7576.000	72064.000	0.137	-0.019
7575.000	72074.000	0.142	-0.019
7574.000	72084.000	0.197	-0.019
7573.000	72094.000	0.126	-0.019
7572.000	72104.000	0.215	-0.019
7571.000	72114.000	0.135	-0.019
7570.000	72124.000	0.125	-0.019
7569.000	72134.000	0.214	-0.019
7568.000	72144.000	0.164	-0.019
7567.000	72154.000	0.134	-0.019
7566.000	72164.000	0.175	-0.019
7565.000	72174.000	0.239	-0.019
7564.000	72184.000	0.202	-0.019
7563.000	72194.000	0.090	-0.019
7562.000	72204.000	0.149	-0.019
7561.000	72214.000	0.185	-0.019
7560.000	72224.000	0.145	-0.019
7559.000	72234.000	0.154	-0.019
7558.000	72244.000	0.181	-0.019
7557.000	72254.000	0.145	-0.019
7556.000	72264.000	0.163	-0.019
7555.000	72274.000	0.186	-0.019
7554.000	72284.000	0.175	-0.019
7553.000	72294.000	0.159	-0.019
7552.000	72304.000	0.137	-0.019
7551.000	72314.000	0.151	-0.019
7550.000	72324.000	0.129	-0.019
7549.000	72334.000	0.098	-0.019
7548.000	72344.000	0.151	-0.019
7547.000	72354.000	0.167	-0.019
7546.000	72364.000	0.241	-0.019
7545.000	72374.000	0.230	-0.019
7544.000	72384.000	0.124	-0.019
7543.000	72394.000	0.245	-0.019
7542.000	72404.000	0.138	-0.019
7541.000	72414.000	0.156	-0.019
7540.000	72424.000	0.134	-0.019
7539.000	72434.000	0.167	-0.019
7538.000	72444.000	0.120	-0.019
7537.000	72454.000	0.108	-0.019
7536.000	72464.000	0.133	-0.019
7535.000	72474.000	0.139	-0.019
7534.000	72484.000	0.182	-0.019
7533.000	72494.000	0.164	-0.019
7532.000	72504.000	0.124	-0.019
7531.000	72514.000	0.151	-0.019
7530.000	72524.000	0.149	-0.019
7529.000	72534.000	0.175	-0.019
7528.000	72544.000	0.294	-0.019
7527.000	72554.000	0.181	-0.019
7526.000	72564.000	0.182	-0.019
7525.000	72574.000	0.179	-0.019
7524.000	72584.000	0.202	-0.019
7523.000	72594.000	0.164	-0.019
7522.000	72604.000	0.175	-0.019
7521.000	72614.000	0.144	-0.019
7520.000	72624.000	0.163	-0.019
7519.000	72634.000	0.235	-0.019
7518.000	72644.000	0.136	-0.019
7517.000	72654.000	0.152	-0.019
7516.000	72664.000	0.198	-0.019
7515.000	72674.000	0.171	-0.019
7514.000	72684.000	0.154	-0.019
7513.000	72694.000	0.136	-0.019
7512.000	72704.000	0.177	-0.019
7511.000	72714.000	0.173	-0.019
7510.000	72724.000	0.155	-0.019
7509.000	72734.000	0.139	-0.019
7508.000	72744.000	0.172	-0.019
7507.000	72754.000	0.102	-0.019
7506.000	72764.000	0.180	-0.019
7505.000	72774.000	0.133	-0.019
7504.000	72784.000	0.181	-0.019
7503.000	72794.000	0.134	-0.019
7502.000	72804.000	0.131	-0.019
7501.000	72814.000	0.099	-0.019
7500.000	72824.000	0.190	-0.019
7499.000	72834.000	0.171	-0.019
7498.000	72844.000	0.198	-0.019
7497.000	72854.000	0.161	-0.019
7496.000	72864.000	0.140	-0.019
7495.000	72874.000	0.180	-0.019
7494.000	72884.000	0.193	-0.019
7493.000	72894.000	0.203	-0.019
7492.000	72904.000	0.148	-0.019
7491.000	72914.000	0.243	-0.019
7490.000	72924.000	0.177	-0.019
7489.000	72934.000	0.191	-0.019
7488.000	72944.000	0.159	-0.019
7487.000	72954.000	0.133	-0.019
7486.000	72964.000	0.122	-0.019
7485.000	72974.000	0.095	-0.019
7484.000	72984.000	0.220	-0.019
7483.000	72994.000	0.146	-0.019
7482.000	73004.000	0.082	-0.019
7481.000	73014.000	0.223	-0.019
7480.000	73024.000	0.213	-0.019
7479.000	73034.000	0.134	-0.019
7478.000	73044.000	0.230	-0.019
7477.000	73054.000	0.138	-0.019
7476.000	73064.000	0.183	-0.019
7475.000	73074.000	0.162	-0.019
7474.000	73084.000	0.173	-0.019
7473.000	73094.000	0.208	-0.019
7472.000	73104.000	0.160	-0.019
7471.000	73114.000	0.203	-0.019
7470.000	73124.000	0.149	-0.019
7469.000	73134.000	0.231	-0.019
7468.000	73144.000	0.212	-0.019
7467.000	73154.000	0.254	-0.019
7466.000	73164.000	0.153	-0.019
7465.000	73174.000	0.147	-0.019
7464.000	73184.000	0.176	-0.019
7463.000	73194.000	0.155	-0.019
7462.000	73204.000	0.127	-0.019
7461.000	73214.000	0.180	-0.019
7460.000	73224.000	0.204	-0.019
7459.000	73234.000	0.162	-0.019
7458.000	73244.000	0.153	-0.019
7457.000	73254.000	0.148	-0.019
7456.000	73264.000	0.157	-0.019
7455.000	73274.000	0.172	-0.019
7454.000	73284.000	0.130	-0.019
7453.000	73294.000	0.175	-0.019
7452.000	73304.000	0.123	-0.019
7451.000	73314.000	0.159	-0.019
7450.000	73324.000	0.126	-0.019
7449.000	73334.000	0.173	-0.019
7448.000	73344.000	0.173	-0.019
7447.000	73354.000	0.115	-0.019
7446.000	73364.000	0.164	-0.019
7445.000	73374.000	0.140	-0.019
7444.000	73384.000	0.141	-0.019
7443.000	73394.000	0.142	-0.019
7442.000	73404.000	0.178	-0.019
7441.000	73414.000	0.226	-0.019
7440.000	73424.000	0.184	-0.019
7439.000	73434.000	0.130	-0.019
7438.000	73444.000	0.146	-0.019
7437.000	73454.000	0.150	-0.019
7436.000	73464.000	0.234	-0.019
7435.000	73474.000	0.127	-0.019
7434.000	73484.000	0.163	-0.019
7433.000	73494.000	0.171	-0.019
7432.000	73504.000	0.201	-0.019
7431.000	73514.000	0.138	-0.019
7430.000	73524.000	0.241	-0.019
7429.000	73534.000	0.123	-0.019
7428.000	73544.000	0.111	-0.019
7427.000	73554.000	0.171	-0.019
7426.000	73564.000	0.183	-0.019
7425.000	73574.000	0.156	-0.019
7424.000	73584.000	0.157	-0.019
7423.000	73594.000	0.102	-0.019
7422.000	73604.000	0.169	-0.019
7421.000	73614.000	0.142	-0.019
7420.000	73624.000	0.110	-0.019
7419.000	73634.000	0.160	-0.019
7418.000	73644.000	0.137	-0.019
7417.000	73654.000	0.137	-0.019
7416.000	73664.000	0.145	-0.019
7415.000	73674.000	0.160	-0.019
7414.000	73684.000	0.173	-0.019
7413.000	73694.000	0.100	-0.019
7412.000	73704.000	0.110	-0.019
7411.000	73714.000	0.153	-0.019
7410.000	73724.000	0.162	-0.019
7409.000	73734.000	0.155	-0.019
7408.000	73744.000	0.138	-0.019
7407.000	73754.000	0.131	-0.019
7406.000	73764.000	0.151	-0.019
7405.000	73774.000	0.136	-0.019
7404.000	73784.000	0.144	-0.019
7403.000	73794.000	0.136	-0.019
7402.000	73804.000	0.212	-0.019
7401.000	73814.000	0.142	-0.019
7400.000	73824.000	0.215	-0.019
7399.000	73834.000	0.127	-0.019
7398.000	73844.000	0.104	-0.019
7397.000	73854.000	0.161	-0.019
7396.000	73864.000	0.132	-0.019
7395.000	73874.000	0.160	-0.019
7394.000	73884.000	0.098	-0.019
7393.000	73894.000	0.167	-0.019
7392.000	73904.000	0.191	-0.019
7391.000	73914.000	0.149	-0.019
7390.000	73924.000	0.128	-0.019
7389.000	73934.000	0.235	-0.019
7388.000	73944.000	0.171	-0.019
7387.000	73954.000	0.127	-0.019
7386.000	73964.000	0.099	-0.019
7385.000	73974.000	0.116	-0.019
7384.000	73984.000	0.175	-0.019
7383.000	73994.000	0.133	-0.019
7382.000	74004.000	0.179	-0.019
7381.000	74014.000	0.133	-0.019
7380.000	74024.000	0.188	-0.019
7379.000	74034.000	0.142	-0.019
7378.000	74044.000	0.139	-0.019
7377.000	74054.000	0.133	-0.019
7376.000	74064.000	0.150	-0.019
7375.000	74074.000	0.171	-0.019
7374.000	74084.000	0.114	-0.019
7373.000	74094.000	0.145	-0.019
7372.000	74104.000	0.142	-0.019
7371.000	74114.000	0.130	-0.019
7370.000	74124.000	0.093	-0.019
7369.000	74134.000	0.135	-0.019
7368.000	74144.000	0.096	-0.019
7367.000	74154.000	0.144	-0.019
7366.000	74164.000	0.105	-0.019
7365.000	74174.000	0.131	-0.019
7364.000	74184.000	0.177	-0.019
7363.000	74194.000	0.170	-0.019
7362.000	74204.000	0.062	-0.019
7361.000	74214.000	0.154	-0.019
7360.000	74224.000	0.121	-0.019
7359.000	74234.000	0.169	-0.019
7358.000	74244.000	0.178	-0.019
7357.000	74254.000	0.150	-0.019
7356.000	74264.000	0.174	-0.019
7355.000	74274.000	0.100	-0.019
7354.000	74284.000	0.118	-0.019
7353.000	74294.000	0.162	-0.019
7352.000	74304.000	0.152	-0.019
7351.000	74314.000	0.121	-0.019
7350.000	74324.000	0.106	-0.019
7349.000	74334.000	0.166	-0.019
7348.000	74344.000	0.171	-0.019
7347.000	74354.000	0.099	-0.019
7346.000	74364.000	0.170	-0.019
7345.000	74374.000	0.123	-0.019
7344.000	74384.000	0.089	-0.019
7343.000	74394.000	0.163	-0.019
7342.000	74404.000	0.135	-0.019
7341.000	74414.000	0.124	-0.019
7340.000	74424.000	0.201	-0.019
7339.000	74434.000	0.153	-0.019
7338.000	74444.000	0.099	-0.019
7337.000	74454.000	0.134	-0.019
7336.000	74464.000	0.132	-0.019
7335.000	74474.000	0.120	-0.019
7334.000	74484.000	0.113	-0.019
7333.000	74494.000	0.170	-0.019
7332.000	74504.000	0.151	-0.019
7331.000	74514.000	0.168	-0.019
7330.000	74524.000	0.110	-0.019
7329.000	74534.000	0.135	-0.019
7328.000	74544.000	0.113	-0.019
7327.000	74554.000	0.157	-0.019
7326.000	74564.000	0.104	-0.019
7325.000	74574.000	0.154	-0.019
7324.000	74584.000	0.121	-0.019
7323.000	74594.000	0.097	-0.019
7322.000	74604.000	0.154	-0.019
7321.000	74614.000	0.099	-0.019
7320.000	74624.000	0.094	-0.019
7319.000	74634.000	0.073	-0.019
7318.000	74644.000	0.164	-0.019
7317.000	74654.000	0.074	-0.019
7316.000	74664.000	0.115	-0.019
7315.000	74674.000	0.147	-0.019
7314.000	74684.000	0.158	-0.019
7313.000	74694.000	0.153	-0.019
7312.000	74704.000	0.104	-0.019
7311.000	74714.000	0.107	-0.019
7310.000	74724.000	0.123	-0.019
7309.000	74734.000	0.128	-0.019
7308.000	74744.000	0.144	-0.019
7307.000	74754.000	0.110	-0.019
7306.000	74764.000	0.175	-0.019
7305.000	74774.000	0.170	-0.019
7304.000	74784.000	0.127	-0.019
7303.000	74794.000	0.127	-0.019
7302.000	74804.000	0.098	-0.019
7301.000	74814.000	0.159	-0.019
7300.000	74824.000	0.112	-0.019
7299.000	74834.000	0.088	-0.019
7298.000	74844.000	0.152	-0.019
7297.000	74854.000	0.152	-0.019
7296.000	74864.000	0.092	-0.019
7295.000	74874.000	0.099	-0.019
7294.000	74884.000	0.137	-0.019
7293.000	74894.000	0.177	-0.019
7292.000	74904.000	0.160	-0.019
7291.000	74914.000	0.152	-0.019
7290.000	74924.000	0.140	-0.019
7289.000	74934.000	0.151	-0.019
7288.000	74944.000	0.164	-0.019
7287.000	74954.000	0.098	-0.019
7286.000	74964.000	0.178	-0.019
7285.000	74974.000	0.132	-0.019
7284.000	74984.000	0.130	-0.019
7283.000	74994.000	0.090	-0.019
7282.000	75004.000	0.145	-0.019
7281.000	75014.000	0.092	-0.019
7280.000	75024.000	0.094	-0.019
7279.000	75034.000	0.119	-0.019
7278.000	75044.000	0.130	-0.019
7277.000	75054.000	0.156	-0.019
7276.000	75064.000	0.093	-0.019
7275.000	75074.000	0.112	-0.019
7274.000	75084.000	0.112	-0.019
7273.000	75094.000	0.162	-0.019
7272.000	75104.000	0.098	-0.019
7271.000	75114.000	0.092	-0.019
7270.000	75124.000	0.183	-0.019
7269.000	75134.000	0.144	-0.019
7268.000	75144.000	0.104	-0.019
7267.000	75154.000	0.179	-0.019
7266.000	75164.000	0.080	-0.019
7265.000	75174.000	0.117	-0.019
7264.000	75184.000	0.068	-0.019
7263.000	75194.000	0.118	-0.019
7262.000	75204.000	0.079	-0.019
7261.000	75214.000	0.091	-0.019
7260.000	75224.000	0.070	-0.019
7259.000	75234.000	0.116	-0.019
7258.000	75244.000	0.111	-0.019
7257.000	75254.000	0.100	-0.019
7256.000	75264.000	0.067	-0.019
7255.000	75274.000	0.187	-0.019
7254.000	75284.000	0.091	-0.019
7253.000	75294.000	0.138	-0.019
7252.000	75304.000	0.157	-0.019
7251.000	75314.000	0.106	-0.019
7250.000	75324.000	0.147	-0.019
7249.000	75334.000	0.149	-0.019
7248.000	75344.000	0.146	-0.019
7247.000	75354.000	0.135	-0.019
7246.000	75364.000	0.111	-0.019
7245.000	75374.000	0.150	-0.019
7244.000	75384.000	0.119	-0.019
7243.000	75394.000	0.098	-0.019
7242.000	75404.000	0.123	-0.019
7241.000	75414.000	0.123	-0.019
7240.000	75424.000	0.078	-0.019
7239.000	75434.000	0.134	-0.019
7238.000	75444.000	0.154	-0.019
7237.000	75454.000	0.078	-0.019
7236.000	75464.000	0.122	-0.019
7235.000	75474.000	0.210	-0.019
7234.000	75484.000	0.151	-0.019
7233.000	75494.000	0.158	-0.019
7232.000	75504.000	0.117	-0.019
7231.000	75514.000	0.122	-0.019
7230.000	75524.000	0.120	-0.019
7229.000	75534.000	0.124	-0.019
7228.000	75544.000	0.161	-0.019
7227.000	75554.000	0.095	-0.019
7226.000	75564.000	0.074	-0.019
7225.000	75574.000	0.159	-0.019
7224.000	75584.000	0.118	-0.019
7223.000	75594.000	0.141	-0.019
7222.000	75604.000	0.120	-0.019
7221.000	75614.000	0.117	-0.019
7220.000	75624.000	0.153	-0.019
7219.000	75634.000	0.151	-0.019
7218.000	75644.000	0.126	-0.019
7217.000	75654.000	0.107	-0.019
7216.000	75664.000	0.070	-0.019
7215.000	75674.000	0.145	-0.019
7214.000	75684.000	0.063	-0.019
7213.000	75694.000	0.121	-0.019
7212.000	75704.000	0.073	-0.019
7211.000	75714.000	0.091	-0.019
7210.000	75724.000	0.086	-0.019
7209.000	75734.000	0.121	-0.019
7208.000	75744.000	0.148	-0.019
7207.000	75754.000	0.159	-0.019
7206.000	75764.000	0.100	-0.019
7205.000	75774.000	0.078	-0.019
7204.000	75784.000	0.128	-0.019
7203.000	75794.000	0.093	-0.019
7202.000	75804.000	0.099	-0.019
7201.000	75814.000	0.116	-0.019
7200.000	75824.000	0.109	-0.019
7199.000	75834.000	0.124	-0.019
7198.000	75844.000	0.135	-0.019
7197.000	75854.000	0.108	-0.019
7196.000	75864.000	0.076	-0.019
7195.000	75874.000	0.118	-0.019
7194.000	75884.000	0.125	-0.019
7193.000	75894.000	0.123	-0.019
7192.000	75904.000	0.150	-0.019
7191.000	75914.000	0.112	-0.019
7190.000	75924.000	0.153	-0.019
7189.000	75934.000	0.062	-0.019
7188.000	75944.000	0.102	-0.019
7187.000	75954.000	0.141	-0.019
7186.000	75964.000	0.111	-0.019
7185.000	75974.000	0.092	-0.019
7184.000	75984.000	0.149	-0.019
7183.000	75994.000	0.113	-0.019
7182.000	76004.000	0.142	-0.019
7181.000	76014.000	0.115	-0.019
7180.000	76024.000	0.115	-0.019
7179.000	76034.000	0.182	-0.019
7178.000	76044.000	0.120	-0.019
7177.000	76054.000	0.177	-0.019
7176.000	76064.000	0.079	-0.019
7175.000	76074.000	0.135	-0.019
7174.000	76084.000	0.155	-0.019
7173.000	76094.000	0.142	-0.019
7172.000	76104.000	0.097	-0.019
7171.000	76114.000	0.142	-0.019
7170.000	76124.000	0.120	-0.019
7169.000	76134.000	0.099	-0.019
7168.000	76144.000	0.137	-0.019
7167.000	76154.000	0.134	-0.019
7166.000	76164.000	0.169	-0.019
7165.000	76174.000	0.106	-0.019
7164.000	76184.000	0.097	-0.019
7163.000	76194.000	0.116	-0.019
7162.000	76204.000	0.164	-0.019
7161.000	76214.000	0.145	-0.019
7160.000	76224.000	0.082	-0.019
7159.000	76234.000	0.118	-0.019
7158.000	76244.000	0.121	-0.019
7157.000	76254.000	0.140	-0.019
7156.000	76264.000	0.084	-0.019
7155.000	76274.000	0.165	-0.019
7154.000	76284.000	0.143	-0.019
7153.000	76294.000	0.078	-0.019
7152.000	76304.000	0.139	-0.019
7151.000	76314.000	0.133	-0.019
7150.000	76324.000	0.082	-0.019
7149.000	76334.000	0.120	-0.019
7148.000	76344.000	0.084	-0.019
7147.000	76354.000	0.116	-0.019
7146.000	76364.000	0.107	-0.019
7145.000	76374.000	0.162	-0.019
7144.000	76384.000	0.115	-0.019
7143.000	76394.000	0.108	-0.019
7142.000	76404.000	0.170	-0.019
7141.000	76414.000	0.116	-0.019
7140.000	76424.000	0.101	-0.019
7139.000	76434.000	0.116	-0.019
7138.000	76444.000	0.059	-0.019
7137.000	76454.000	0.117	-0.019
7136.000	76464.000	0.092	-0.019
7135.000	76474.000	0.126	-0.019
7134.000	76484.000	0.110	-0.019
7133.000	76494.000	0.116	-0.019
7132.000	76504.000	0.106	-0.019
7131.000	76514.000	0.148	-0.019
7130.000	76524.000	0.075	-0.019
7129.000	76534.000	0.113	-0.019
7128.000	76544.000	0.103	-0.019
7127.000	76554.000	0.093	-0.019
7126.000	76564.000	0.113	-0.019
7125.000	76574.000	0.139	-0.019
7124.000	76584.000	0.105	-0.019
7123.000	76594.000	0.160	-0.019
7122.000	76604.000	0.095	-0.019
7121.000	76614.000	0.089	-0.019
7120.000	76624.000	0.081	-0.019
7119.000	76634.000	0.091	-0.019
7118.000	76644.000	0.125	-0.019
7117.000	76654.000	0.159	-0.019
7116.000	76664.000	0.134	-0.019
7115.000	76674.000	0.097	-0.019
7114.000	76684.000	0.082	-0.019
7113.000	76694.000	0.154	-0.019
7112.000	76704.000	0.121	-0.019
7111.000	76714.000	0.142	-0.019
7110.000	76724.000	0.123	-0.019
7109.000	76734.000	0.120	-0.019
7108.000	76744.000	0.111	-0.019
7107.000	76754.000	0.076	-0.019
7106.000	76764.000	0.125	-0.019
7105.000	76774.000	0.204	-0.019
7104.000	76784.000	0.142	-0.019
7103.000	76794.000	0.165	-0.019
7102.000	76804.000	0.094	-0.019
7101.000	76814.000	0.132	-0.019
7100.000	76824.000	0.120	-0.019
7099.000	76834.000	0.100	-0.019
7098.000	76844.000	0.100	-0.019
7097.000	76854.000	0.096	-0.019
7096.000	76864.000	0.092	-0.019
7095.000	76874.000	0.069	-0.019
7094.000	76884.000	0.145	-0.019
7093.000	76894.000	0.124	-0.019
7092.000	76904.000	0.110	-0.019
7091.000	76914.000	0.069	-0.019
7090.000	76924.000	0.107	-0.019
7089.000	76934.000	0.090	-0.019
7088.000	76944.000	0.118	-0.019
7087.000	76954.000	0.109	-0.019
7086.000	76964.000	0.100	-0.019
7085.000	76974.000	0.107	-0.019
7084.000	76984.000	0.111	-0.019
7083.000	76994.000	0.131	-0.019
7082.000	77004.000	0.102	-0.019
7081.000	77014.000	0.093	-0.019
7080.000	77024.000	0.138	-0.019
7079.000	77034.000	0.067	-0.019
7078.000	77044.000	0.113	-0.019
7077.000	77054.000	0.151	-0.019
7076.000	77064.000	0.143	-0.019
7075.000	77074.000	0.087	-0.019
7074.000	77084.000	0.140	-0.019
7073.000	77094.000	0.168	-0.019
7072.000	77104.000	0.139	-0.019
7071.000	77114.000	0.112	-0.019
7070.000	77124.000	0.112	-0.019
7069.000	77134.000	0.196	-0.019
7068.000	77144.000	0.130	-0.019
7067.000	77154.000	0.122	-0.019
7066.000	77164.000	0.167	-0.019
7065.000	77174.000	0.081	-0.019
7064.000	77184.000	0.091	-0.019
7063.000	77194.000	0.105	-0.019
7062.000	77204.000	0.125	-0.019
7061.000	77214.000	0.114	-0.019
7060.000	77224.000	0.134	-0.019
7059.000	77234.000	0.096	-0.019
7058.000	77244.000	0.116	-0.019
7057.000	77254.000	0.124	-0.019
7056.000	77264.000	0.102	-0.019
7055.000	77274.000	0.165	-0.019
7054.000	77284.000	0.135	-0.019
7053.000	77294.000	0.110	-0.019
7052.000	77304.000	0.086	-0.019
7051.000	77314.000	0.093	-0.019
7050.000	77324.000	0.165	-0.019
7049.000	77334.000	0.113	-0.019
7048.000	77344.000	0.105	-0.019
7047.000	77354.000	0.079	-0.019
7046.000	77364.000	0.163	-0.019
7045.000	77374.000	0.137	-0.019
7044.000	77384.000	0.124	-0.019
7043.000	77394.000	0.136	-0.019
7042.000	77404.000	0.094	-0.019
7041.000	77414.000	0.127	-0.019
7040.000	77424.000	0.130	-0.019
7039.000	77434.000	0.140	-0.019
7038.000	77444.000	0.152	-0.019
7037.000	77454.000	0.148	-0.019
7036.000	77464.000	0.119	-0.019
7035.000	77474.000	0.071	-0.019
7034.000	77484.000	0.091	-0.019
7033.000	77494.000	0.118	-0.019
7032.000	77504.000	0.058	-0.019
7031.000	77514.000	0.111	-0.019
7030.000	77524.000	0.111	-0.019
7029.000	77534.000	0.126	-0.019
7028.000	77544.000	0.098	-0.019
7027.000	77554.000	0.109	-0.019
7026.000	77564.000	0.107	-0.019
7025.000	77574.000	0.126	-0.019
7024.000	77584.000	0.131	-0.019
7023.000	77594.000	0.102	-0.019
7022.000	77604.000	0.117	-0.019
7021.000	77614.000	0.089	-0.019
7020.000	77624.000	0.101	-0.019
7019.000	77634.000	0.069	-0.019
7018.000	77644.000	0.089	-0.019
7017.000	77654.000	0.136	-0.019
7016.000	77664.000	0.063	-0.019
7015.000	77674.000	0.114	-0.019
7014.000	77684.000	0.124	-0.019
7013.000	77694.000	0.133	-0.019
7012.000	77704.000	0.085	-0.019
7011.000	77714.000	0.124	-0.019
7010.000	77724.000	0.103	-0.019
7009.000	77734.000	0.102	-0.019
7008.000	77744.000	0.132	-0.019
7007.000	77754.000	0.084	-0.019
7006.000	77764.000	0.090	-0.019
7005.000	77774.000	0.127	-0.019
7004.000	77784.000	0.073	-0.019
7003.000	77794.000	0.100	-0.019
7002.000	77804.000	0.132	-0.019
7001.000	77814.000	0.179	-0.019
7000.000	77824.000	0.111	-0.019
6999.000	77834.000	0.125	-0.019
6998.000	77844.000	0.087	-0.019
6997.000	77854.000	0.096	-0.019
6996.000	77864.000	0.127	-0.019
6995.000	77874.000	0.171	-0.019
6994.000	77884.000	0.204	-0.019
6993.000	77894.000	0.111	-0.019
6992.000	77904.000	0.082	-0.019
6991.000	77914.000	0.058	-0.019
6990.000	77924.000	0.172	-0.019
6989.000	77934.000	0.148	-0.019
6988.000	77944.000	0.162	-0.019
6987.000	77954.000	0.102	-0.019
6986.000	77964.000	0.093	-0.019
6985.000	77974.000	0.131	-0.019
6984.000	77984.000	0.165	-0.019
6983.000	77994.000	0.168	-0.019
6982.000	78004.000	0.197	-0.019
6981.000	78014.000	0.117	-0.019
6980.000	78024.000	0.138	-0.019
6979.000	78034.000	0.104	-0.019
6978.000	78044.000	0.085	-0.019
6977.000	78054.000	0.092	-0.019
6976.000	78064.000	0.064	-0.019
6975.000	78074.000	0.069	-0.019
6974.000	78084.000	0.154	-0.019
6973.000	78094.000	0.169	-0.019
6972.000	78104.000	0.096	-0.019
6971.000	78114.000	0.117	-0.019
6970.000	78124.000	0.116	-0.019
6969.000	78134.000	0.097	-0.019
6968.000	78144.000	0.086	-0.019
6967.000	78154.000	0.117	-0.019
6966.000	78164.000	0.108	-0.019
6965.000	78174.000	0.178	-0.019
6964.000	78184.000	0.119	-0.019
6963.000	78194.000	0.110	-0.019
6962.000	78204.000	0.107	-0.019
6961.000	78214.000	0.091	-0.019
6960.000	78224.000	0.131	-0.019
6959.000	78234.000	0.112	-0.019
6958.000	78244.000	0.116	-0.019
6957.000	78254.000	0.128	-0.019
6956.000	78264.000	0.140	-0.019
6955.000	78274.000	0.140	-0.019
6954.000	78284.000	0.076	-0.019
6953.000	78294.000	0.121	-0.019
6952.000	78304.000	0.106	-0.019
6951.000	78314.000	0.166	-0.019
6950.000	78324.000	0.125	-0.019
6949.000	78334.000	0.108	-0.019
6948.000	78344.000	0.149	-0.019
6947.000	78354.000	0.143	-0.019
6946.000	78364.000	0.146	-0.019
6945.000	78374.000	0.093	-0.019
6944.000	78384.000	0.079	-0.019
6943.000	78394.000	0.102	-0.019
6942.000	78404.000	0.119	-0.019
6941.000	78414.000	0.155	-0.019
6940.000	78424.000	0.191	-0.019
6939.000	78434.000	0.124	-0.019
6938.000	78444.000	0.128	-0.019
6937.000	78454.000	0.133	-0.019
6936.000	78464.000	0.141	-0.019
6935.000	78474.000	0.133	-0.019
6934.000	78484.000	0.142	-0.019
6933.000	78494.000	0.130	-0.019
6932.000	78504.000	0.102	-0.019
6931.000	78514.000	0.077	-0.019
6930.000	78524.000	0.105	-0.019
6929.000	78534.000	0.141	-0.019
6928.000	78544.000	0.193	-0.019
6927.000	78554.000	0.138	-0.019
6926.000	78564.000	0.078	-0.019
6925.000	78574.000	0.125	-0.019
6924.000	78584.000	0.107	-0.019
6923.000	78594.000	0.111	-0.019
6922.000	78604.000	0.167	-0.019
6921.000	78614.000	0.110	-0.019
6920.000	78624.000	0.165	-0.019
6919.000	78634.000	0.084	-0.019
6918.000	78644.000	0.146	-0.019
6917.000	78654.000	0.135	-0.019
6916.000	78664.000	0.169	-0.019
6915.000	78674.000	0.147	-0.019
6914.000	78684.000	0.109	-0.019
6913.000	78694.000	0.084	-0.019
6912.000	78704.000	0.092	-0.019
6911.000	78714.000	0.141	-0.019
6910.000	78724.000	0.061	-0.019
6909.000	78734.000	0.140	-0.019
6908.000	78744.000	0.157	-0.019
6907.000	78754.000	0.151	-0.019
6906.000	78764.000	0.142	-0.019
6905.000	78774.000	0.144	-0.019
6904.000	78784.000	0.152	-0.019
6903.000	78794.000	0.158	-0.019
6902.000	78804.000	0.091	-0.019
6901.000	78814.000	0.137	-0.019
6900.000	78824.000	0.112	-0.019
6899.000	78834.000	0.135	-0.019
6898.000	78844.000	0.147	-0.019
6897.000	78854.000	0.111	-0.019
6896.000	78864.000	0.067	-0.019
6895.000	78874.000	0.095	-0.019
6894.000	78884.000	0.106	-0.019
6893.000	78894.000	0.091	-0.019
6892.000	78904.000	0.185	-0.019
6891.000	78914.000	0.129	-0.019
6890.000	78924.000	0.102	-0.019
6889.000	78934.000	0.118	-0.019
6888.000	78944.000	0.150	-0.019
6887.000	78954.000	0.132	-0.019
6886.000	78964.000	0.102	-0.019
6885.000	78974.000	0.089	-0.019
6884.000	78984.000	0.079	-0.019
6883.000	78994.000	0.067	-0.019
6882.000	79004.000	0.150	-0.019
6881.000	79014.000	0.119	-0.019
6880.000	79024.000	0.176	-0.019
6879.000	79034.000	0.147	-0.019
6878.000	79044.000	0.174	-0.019
6877.000	79054.000	0.150	-0.019
6876.000	79064.000	0.153	-0.019
6875.000	79074.000	0.147	-0.019
6874.000	79084.000	0.165	-0.019
6873.000	79094.000	0.174	-0.019
6872.000	79104.000	0.173	-0.019
6871.000	79114.000	0.196	-0.019
6870.000	79124.000	0.100	-0.019
6869.000	79134.000	0.076	-0.019
6868.000	79144.000	0.126	-0.019
6867.000	79154.000	0.180	-0.019
6866.000	79164.000	0.149	-0.019
6865.000	79174.000	0.134	-0.019
6864.000	79184.000	0.178	-0.019
6863.000	79194.000	0.179	-0.019
6862.000	79204.000	0.139	-0.019
6861.000	79214.000	0.205	-0.019
