# Delay scan
# MW at 19 dB
# Laser at 365902 GHz, +1st Resonance.
# PM at 1.4 (35 dB)
# No Static
i	d	s	b
7187.000	75946.000	0.087	-0.023
7186.000	75956.000	0.096	-0.023
7185.000	75966.000	0.118	-0.023
7184.000	75976.000	0.132	-0.023
7183.000	75986.000	0.144	-0.023
7182.000	75996.000	0.165	-0.023
7181.000	76006.000	0.115	-0.023
7180.000	76016.000	0.086	-0.023
7179.000	76026.000	0.065	-0.023
7178.000	76036.000	0.126	-0.023
7177.000	76046.000	0.202	-0.023
7176.000	76056.000	0.108	-0.023
7175.000	76066.000	0.097	-0.023
7174.000	76076.000	0.095	-0.023
7173.000	76086.000	0.111	-0.023
7172.000	76096.000	0.126	-0.023
7171.000	76106.000	0.074	-0.023
7170.000	76116.000	0.113	-0.023
7169.000	76126.000	0.074	-0.023
7168.000	76136.000	0.086	-0.023
7167.000	76146.000	0.136	-0.023
7166.000	76156.000	0.161	-0.023
7165.000	76166.000	0.153	-0.023
7164.000	76176.000	0.145	-0.023
7163.000	76186.000	0.111	-0.023
7162.000	76196.000	0.097	-0.023
7161.000	76206.000	0.102	-0.023
7160.000	76216.000	0.117	-0.023
7159.000	76226.000	0.106	-0.023
7158.000	76236.000	0.120	-0.023
7157.000	76246.000	0.090	-0.023
7156.000	76256.000	0.133	-0.023
7155.000	76266.000	0.088	-0.023
7154.000	76276.000	0.119	-0.023
7153.000	76286.000	0.119	-0.023
7152.000	76296.000	0.112	-0.023
7151.000	76306.000	0.093	-0.023
7150.000	76316.000	0.110	-0.023
7149.000	76326.000	0.091	-0.023
7148.000	76336.000	0.095	-0.023
7147.000	76346.000	0.089	-0.023
7146.000	76356.000	0.085	-0.023
7145.000	76366.000	0.151	-0.023
7144.000	76376.000	0.126	-0.023
7143.000	76386.000	0.120	-0.023
7142.000	76396.000	0.105	-0.023
7141.000	76406.000	0.093	-0.023
7140.000	76416.000	0.093	-0.023
7139.000	76426.000	0.118	-0.023
7138.000	76436.000	0.130	-0.023
7137.000	76446.000	0.130	-0.023
7136.000	76456.000	0.137	-0.023
7135.000	76466.000	0.152	-0.023
7134.000	76476.000	0.169	-0.023
7133.000	76486.000	0.131	-0.023
7132.000	76496.000	0.126	-0.023
7131.000	76506.000	0.117	-0.023
7130.000	76516.000	0.123	-0.023
7129.000	76526.000	0.133	-0.023
7128.000	76536.000	0.107	-0.023
7127.000	76546.000	0.119	-0.023
7126.000	76556.000	0.111	-0.023
7125.000	76566.000	0.085	-0.023
7124.000	76576.000	0.088	-0.023
7123.000	76586.000	0.101	-0.023
7122.000	76596.000	0.107	-0.023
7121.000	76606.000	0.119	-0.023
7120.000	76616.000	0.121	-0.023
7119.000	76626.000	0.138	-0.023
7118.000	76636.000	0.169	-0.023
7117.000	76646.000	0.093	-0.023
7116.000	76656.000	0.120	-0.023
7115.000	76666.000	0.127	-0.023
7114.000	76676.000	0.099	-0.023
7113.000	76686.000	0.113	-0.023
7112.000	76696.000	0.131	-0.023
7111.000	76706.000	0.091	-0.023
7110.000	76716.000	0.135	-0.023
7109.000	76726.000	0.092	-0.023
7108.000	76736.000	0.153	-0.023
7107.000	76746.000	0.124	-0.023
7106.000	76756.000	0.121	-0.023
7105.000	76766.000	0.108	-0.023
7104.000	76776.000	0.086	-0.023
7103.000	76786.000	0.100	-0.023
7102.000	76796.000	0.179	-0.023
7101.000	76806.000	0.120	-0.023
7100.000	76816.000	0.116	-0.023
7099.000	76826.000	0.094	-0.023
7098.000	76836.000	0.092	-0.023
7097.000	76846.000	0.079	-0.023
7096.000	76856.000	0.079	-0.023
7095.000	76866.000	0.098	-0.023
7094.000	76876.000	0.119	-0.023
7093.000	76886.000	0.140	-0.023
7092.000	76896.000	0.105	-0.023
7091.000	76906.000	0.145	-0.023
7090.000	76916.000	0.084	-0.023
7089.000	76926.000	0.123	-0.023
7088.000	76936.000	0.131	-0.023
7087.000	76946.000	0.119	-0.023
7086.000	76956.000	0.126	-0.023
7085.000	76966.000	0.069	-0.023
7084.000	76976.000	0.138	-0.023
7083.000	76986.000	0.088	-0.023
7082.000	76996.000	0.092	-0.023
7081.000	77006.000	0.134	-0.023
7080.000	77016.000	0.081	-0.023
7079.000	77026.000	0.094	-0.023
7078.000	77036.000	0.138	-0.023
7077.000	77046.000	0.132	-0.023
7076.000	77056.000	0.129	-0.023
7075.000	77066.000	0.099	-0.023
7074.000	77076.000	0.114	-0.023
7073.000	77086.000	0.099	-0.023
7072.000	77096.000	0.120	-0.023
7071.000	77106.000	0.105	-0.023
7070.000	77116.000	0.146	-0.023
7069.000	77126.000	0.133	-0.023
7068.000	77136.000	0.110	-0.023
7067.000	77146.000	0.093	-0.023
7066.000	77156.000	0.155	-0.023
7065.000	77166.000	0.105	-0.023
7064.000	77176.000	0.134	-0.023
7063.000	77186.000	0.126	-0.023
7062.000	77196.000	0.082	-0.023
7061.000	77206.000	0.117	-0.023
7060.000	77216.000	0.107	-0.023
7059.000	77226.000	0.084	-0.023
7058.000	77236.000	0.079	-0.023
7057.000	77246.000	0.149	-0.023
7056.000	77256.000	0.107	-0.023
7055.000	77266.000	0.113	-0.023
7054.000	77276.000	0.139	-0.023
7053.000	77286.000	0.105	-0.023
7052.000	77296.000	0.081	-0.023
7051.000	77306.000	0.099	-0.023
7050.000	77316.000	0.136	-0.023
7049.000	77326.000	0.171	-0.023
7048.000	77336.000	0.117	-0.023
7047.000	77346.000	0.123	-0.023
7046.000	77356.000	0.112	-0.023
7045.000	77366.000	0.098	-0.023
7044.000	77376.000	0.090	-0.023
7043.000	77386.000	0.111	-0.023
7042.000	77396.000	0.087	-0.023
7041.000	77406.000	0.089	-0.023
7040.000	77416.000	0.125	-0.023
7039.000	77426.000	0.132	-0.023
7038.000	77436.000	0.103	-0.023
7037.000	77446.000	0.097	-0.023
7036.000	77456.000	0.127	-0.023
7035.000	77466.000	0.109	-0.023
7034.000	77476.000	0.147	-0.023
7033.000	77486.000	0.105	-0.023
7032.000	77496.000	0.077	-0.023
7031.000	77506.000	0.127	-0.023
7030.000	77516.000	0.101	-0.023
7029.000	77526.000	0.108	-0.023
7028.000	77536.000	0.096	-0.023
7027.000	77546.000	0.104	-0.023
7026.000	77556.000	0.134	-0.023
7025.000	77566.000	0.121	-0.023
7024.000	77576.000	0.094	-0.023
7023.000	77586.000	0.101	-0.023
7022.000	77596.000	0.127	-0.023
7021.000	77606.000	0.093	-0.023
7020.000	77616.000	0.088	-0.023
7019.000	77626.000	0.114	-0.023
7018.000	77636.000	0.116	-0.023
7017.000	77646.000	0.111	-0.023
7016.000	77656.000	0.099	-0.023
7015.000	77666.000	0.099	-0.023
7014.000	77676.000	0.116	-0.023
7013.000	77686.000	0.089	-0.023
7012.000	77696.000	0.097	-0.023
7011.000	77706.000	0.124	-0.023
7010.000	77716.000	0.096	-0.023
7009.000	77726.000	0.106	-0.023
7008.000	77736.000	0.100	-0.023
7007.000	77746.000	0.105	-0.023
7006.000	77756.000	0.148	-0.023
7005.000	77766.000	0.099	-0.023
7004.000	77776.000	0.109	-0.023
7003.000	77786.000	0.096	-0.023
7002.000	77796.000	0.121	-0.023
7001.000	77806.000	0.121	-0.023
7000.000	77816.000	0.107	-0.023
6999.000	77826.000	0.106	-0.023
6998.000	77836.000	0.127	-0.023
6997.000	77846.000	0.100	-0.023
6996.000	77856.000	0.097	-0.023
6995.000	77866.000	0.116	-0.023
6994.000	77876.000	0.140	-0.023
6993.000	77886.000	0.092	-0.023
6992.000	77896.000	0.135	-0.023
6991.000	77906.000	0.108	-0.023
6990.000	77916.000	0.089	-0.023
6989.000	77926.000	0.108	-0.023
6988.000	77936.000	0.110	-0.023
6987.000	77946.000	0.126	-0.023
6986.000	77956.000	0.099	-0.023
6985.000	77966.000	0.129	-0.023
6984.000	77976.000	0.103	-0.023
6983.000	77986.000	0.117	-0.023
6982.000	77996.000	0.084	-0.023
6981.000	78006.000	0.105	-0.023
6980.000	78016.000	0.108	-0.023
6979.000	78026.000	0.099	-0.023
6978.000	78036.000	0.130	-0.023
6977.000	78046.000	0.116	-0.023
6976.000	78056.000	0.158	-0.023
6975.000	78066.000	0.122	-0.023
6974.000	78076.000	0.141	-0.023
6973.000	78086.000	0.107	-0.023
6972.000	78096.000	0.147	-0.023
6971.000	78106.000	0.075	-0.023
6970.000	78116.000	0.096	-0.023
6969.000	78126.000	0.098	-0.023
6968.000	78136.000	0.097	-0.023
6967.000	78146.000	0.099	-0.023
6966.000	78156.000	0.106	-0.023
6965.000	78166.000	0.124	-0.023
6964.000	78176.000	0.109	-0.023
6963.000	78186.000	0.125	-0.023
6962.000	78196.000	0.071	-0.023
6961.000	78206.000	0.092	-0.023
6960.000	78216.000	0.118	-0.023
6959.000	78226.000	0.123	-0.023
6958.000	78236.000	0.104	-0.023
6957.000	78246.000	0.062	-0.023
6956.000	78256.000	0.081	-0.023
6955.000	78266.000	0.088	-0.023
6954.000	78276.000	0.081	-0.023
6953.000	78286.000	0.073	-0.023
6952.000	78296.000	0.047	-0.023
6951.000	78306.000	0.090	-0.023
6950.000	78316.000	0.121	-0.023
6949.000	78326.000	0.143	-0.023
6948.000	78336.000	0.105	-0.023
6947.000	78346.000	0.089	-0.023
6946.000	78356.000	0.116	-0.023
6945.000	78366.000	0.104	-0.023
6944.000	78376.000	0.087	-0.023
6943.000	78386.000	0.061	-0.023
6942.000	78396.000	0.088	-0.023
6941.000	78406.000	0.143	-0.023
6940.000	78416.000	0.087	-0.023
6939.000	78426.000	0.095	-0.023
6938.000	78436.000	0.112	-0.023
6937.000	78446.000	0.114	-0.023
6936.000	78456.000	0.129	-0.023
6935.000	78466.000	0.103	-0.023
6934.000	78476.000	0.117	-0.023
6933.000	78486.000	0.118	-0.023
6932.000	78496.000	0.095	-0.023
6931.000	78506.000	0.086	-0.023
6930.000	78516.000	0.124	-0.023
6929.000	78526.000	0.115	-0.023
6928.000	78536.000	0.109	-0.023
6927.000	78546.000	0.098	-0.023
6926.000	78556.000	0.139	-0.023
6925.000	78566.000	0.130	-0.023
6924.000	78576.000	0.116	-0.023
6923.000	78586.000	0.116	-0.023
6922.000	78596.000	0.106	-0.023
6921.000	78606.000	0.088	-0.023
6920.000	78616.000	0.087	-0.023
6919.000	78626.000	0.089	-0.023
6918.000	78636.000	0.080	-0.023
6917.000	78646.000	0.106	-0.023
6916.000	78656.000	0.101	-0.023
6915.000	78666.000	0.100	-0.023
6914.000	78676.000	0.090	-0.023
6913.000	78686.000	0.117	-0.023
6912.000	78696.000	0.098	-0.023
6911.000	78706.000	0.083	-0.023
6910.000	78716.000	0.086	-0.023
6909.000	78726.000	0.094	-0.023
6908.000	78736.000	0.108	-0.023
6907.000	78746.000	0.098	-0.023
6906.000	78756.000	0.147	-0.023
6905.000	78766.000	0.145	-0.023
6904.000	78776.000	0.128	-0.023
6903.000	78786.000	0.097	-0.023
6902.000	78796.000	0.104	-0.023
6901.000	78806.000	0.080	-0.023
6900.000	78816.000	0.090	-0.023
6899.000	78826.000	0.079	-0.023
6898.000	78836.000	0.070	-0.023
6897.000	78846.000	0.098	-0.023
6896.000	78856.000	0.095	-0.023
6895.000	78866.000	0.089	-0.023
6894.000	78876.000	0.140	-0.023
6893.000	78886.000	0.119	-0.023
6892.000	78896.000	0.125	-0.023
6891.000	78906.000	0.080	-0.023
6890.000	78916.000	0.084	-0.023
6889.000	78926.000	0.092	-0.023
6888.000	78936.000	0.085	-0.023
6887.000	78946.000	0.067	-0.023
6886.000	78956.000	0.101	-0.023
6885.000	78966.000	0.098	-0.023
6884.000	78976.000	0.122	-0.023
6883.000	78986.000	0.103	-0.023
6882.000	78996.000	0.093	-0.023
6881.000	79006.000	0.060	-0.023
6880.000	79016.000	0.098	-0.023
6879.000	79026.000	0.082	-0.023
6878.000	79036.000	0.103	-0.023
6877.000	79046.000	0.089	-0.023
6876.000	79056.000	0.089	-0.023
6875.000	79066.000	0.070	-0.023
6874.000	79076.000	0.077	-0.023
6873.000	79086.000	0.063	-0.023
6872.000	79096.000	0.063	-0.023
6871.000	79106.000	0.115	-0.023
6870.000	79116.000	0.083	-0.023
6869.000	79126.000	0.098	-0.023
6868.000	79136.000	0.101	-0.023
6867.000	79146.000	0.104	-0.023
6866.000	79156.000	0.118	-0.023
6865.000	79166.000	0.075	-0.023
6864.000	79176.000	0.077	-0.023
6863.000	79186.000	0.069	-0.023
6862.000	79196.000	0.092	-0.023
6861.000	79206.000	0.093	-0.023
6860.000	79216.000	0.070	-0.023
6859.000	79226.000	0.109	-0.023
6858.000	79236.000	0.110	-0.023
6857.000	79246.000	0.055	-0.023
6856.000	79256.000	0.107	-0.023
6855.000	79266.000	0.089	-0.023
6854.000	79276.000	0.064	-0.023
6853.000	79286.000	0.081	-0.023
6852.000	79296.000	0.069	-0.023
6851.000	79306.000	0.086	-0.023
6850.000	79316.000	0.107	-0.023
6849.000	79326.000	0.111	-0.023
6848.000	79336.000	0.104	-0.023
6847.000	79346.000	0.077	-0.023
6846.000	79356.000	0.065	-0.023
6845.000	79366.000	0.094	-0.023
6844.000	79376.000	0.080	-0.023
6843.000	79386.000	0.074	-0.023
6842.000	79396.000	0.083	-0.023
6841.000	79406.000	0.129	-0.023
6840.000	79416.000	0.108	-0.023
6839.000	79426.000	0.086	-0.023
6838.000	79436.000	0.091	-0.023
6837.000	79446.000	0.120	-0.023
6836.000	79456.000	0.092	-0.023
6835.000	79466.000	0.089	-0.023
6834.000	79476.000	0.129	-0.023
6833.000	79486.000	0.090	-0.023
6832.000	79496.000	0.080	-0.023
6831.000	79506.000	0.063	-0.023
6830.000	79516.000	0.083	-0.023
6829.000	79526.000	0.071	-0.023
6828.000	79536.000	0.085	-0.023
6827.000	79546.000	0.085	-0.023
6826.000	79556.000	0.096	-0.023
6825.000	79566.000	0.072	-0.023
6824.000	79576.000	0.089	-0.023
6823.000	79586.000	0.079	-0.023
6822.000	79596.000	0.089	-0.023
6821.000	79606.000	0.128	-0.023
6820.000	79616.000	0.078	-0.023
6819.000	79626.000	0.081	-0.023
6818.000	79636.000	0.069	-0.023
6817.000	79646.000	0.108	-0.023
6816.000	79656.000	0.068	-0.023
6815.000	79666.000	0.087	-0.023
6814.000	79676.000	0.076	-0.023
6813.000	79686.000	0.096	-0.023
6812.000	79696.000	0.073	-0.023
6811.000	79706.000	0.085	-0.023
6810.000	79716.000	0.062	-0.023
6809.000	79726.000	0.091	-0.023
6808.000	79736.000	0.075	-0.023
6807.000	79746.000	0.086	-0.023
6806.000	79756.000	0.103	-0.023
6805.000	79766.000	0.095	-0.023
6804.000	79776.000	0.103	-0.023
6803.000	79786.000	0.088	-0.023
6802.000	79796.000	0.115	-0.023
6801.000	79806.000	0.068	-0.023
6800.000	79816.000	0.111	-0.023
6799.000	79826.000	0.094	-0.023
6798.000	79836.000	0.066	-0.023
6797.000	79846.000	0.096	-0.023
6796.000	79856.000	0.082	-0.023
6795.000	79866.000	0.081	-0.023
6794.000	79876.000	0.096	-0.023
6793.000	79886.000	0.090	-0.023
6792.000	79896.000	0.083	-0.023
6791.000	79906.000	0.075	-0.023
6790.000	79916.000	0.091	-0.023
6789.000	79926.000	0.076	-0.023
6788.000	79936.000	0.074	-0.023
6787.000	79946.000	0.070	-0.023
6786.000	79956.000	0.076	-0.023
6785.000	79966.000	0.088	-0.023
6784.000	79976.000	0.098	-0.023
6783.000	79986.000	0.115	-0.023
6782.000	79996.000	0.129	-0.023
6781.000	80006.000	0.138	-0.023
6780.000	80016.000	0.099	-0.023
6779.000	80026.000	0.068	-0.023
6778.000	80036.000	0.097	-0.023
6777.000	80046.000	0.097	-0.023
6776.000	80056.000	0.106	-0.023
6775.000	80066.000	0.094	-0.023
6774.000	80076.000	0.080	-0.023
6773.000	80086.000	0.084	-0.023
6772.000	80096.000	0.108	-0.023
6771.000	80106.000	0.098	-0.023
6770.000	80116.000	0.065	-0.023
6769.000	80126.000	0.071	-0.023
6768.000	80136.000	0.085	-0.023
6767.000	80146.000	0.097	-0.023
6766.000	80156.000	0.090	-0.023
6765.000	80166.000	0.095	-0.023
6764.000	80176.000	0.089	-0.023
6763.000	80186.000	0.097	-0.023
6762.000	80196.000	0.084	-0.023
6761.000	80206.000	0.087	-0.023
6760.000	80216.000	0.083	-0.023
6759.000	80226.000	0.104	-0.023
6758.000	80236.000	0.120	-0.023
6757.000	80246.000	0.055	-0.023
6756.000	80256.000	0.096	-0.023
6755.000	80266.000	0.083	-0.023
6754.000	80276.000	0.063	-0.023
6753.000	80286.000	0.122	-0.023
6752.000	80296.000	0.106	-0.023
6751.000	80306.000	0.087	-0.023
6750.000	80316.000	0.075	-0.023
6749.000	80326.000	0.070	-0.023
6748.000	80336.000	0.069	-0.023
6747.000	80346.000	0.058	-0.023
6746.000	80356.000	0.057	-0.023
6745.000	80366.000	0.090	-0.023
6744.000	80376.000	0.094	-0.023
6743.000	80386.000	0.081	-0.023
6742.000	80396.000	0.101	-0.023
6741.000	80406.000	0.106	-0.023
6740.000	80416.000	0.062	-0.023
6739.000	80426.000	0.047	-0.023
6738.000	80436.000	0.077	-0.023
6737.000	80446.000	0.084	-0.023
6736.000	80456.000	0.091	-0.023
6735.000	80466.000	0.069	-0.023
6734.000	80476.000	0.096	-0.023
6733.000	80486.000	0.068	-0.023
6732.000	80496.000	0.098	-0.023
6731.000	80506.000	0.104	-0.023
6730.000	80516.000	0.072	-0.023
6729.000	80526.000	0.082	-0.023
6728.000	80536.000	0.059	-0.023
6727.000	80546.000	0.094	-0.023
6726.000	80556.000	0.103	-0.023
6725.000	80566.000	0.091	-0.023
6724.000	80576.000	0.044	-0.023
6723.000	80586.000	0.076	-0.023
6722.000	80596.000	0.085	-0.023
6721.000	80606.000	0.108	-0.023
6720.000	80616.000	0.102	-0.023
6719.000	80626.000	0.084	-0.023
6718.000	80636.000	0.089	-0.023
6717.000	80646.000	0.084	-0.023
6716.000	80656.000	0.066	-0.023
6715.000	80666.000	0.072	-0.023
6714.000	80676.000	0.091	-0.023
6713.000	80686.000	0.078	-0.023
6712.000	80696.000	0.093	-0.023
6711.000	80706.000	0.089	-0.023
6710.000	80716.000	0.098	-0.023
6709.000	80726.000	0.099	-0.023
6708.000	80736.000	0.088	-0.023
6707.000	80746.000	0.069	-0.023
6706.000	80756.000	0.087	-0.023
6705.000	80766.000	0.068	-0.023
6704.000	80776.000	0.072	-0.023
6703.000	80786.000	0.083	-0.023
6702.000	80796.000	0.070	-0.023
6701.000	80806.000	0.080	-0.023
6700.000	80816.000	0.107	-0.023
6699.000	80826.000	0.113	-0.023
6698.000	80836.000	0.069	-0.023
6697.000	80846.000	0.088	-0.023
6696.000	80856.000	0.074	-0.023
6695.000	80866.000	0.077	-0.023
6694.000	80876.000	0.089	-0.023
6693.000	80886.000	0.135	-0.023
6692.000	80896.000	0.090	-0.023
6691.000	80906.000	0.075	-0.023
6690.000	80916.000	0.099	-0.023
6689.000	80926.000	0.114	-0.023
6688.000	80936.000	0.109	-0.023
6687.000	80946.000	0.058	-0.023
6686.000	80956.000	0.101	-0.023
6685.000	80966.000	0.085	-0.023
6684.000	80976.000	0.089	-0.023
6683.000	80986.000	0.100	-0.023
6682.000	80996.000	0.093	-0.023
6681.000	81006.000	0.079	-0.023
6680.000	81016.000	0.060	-0.023
6679.000	81026.000	0.089	-0.023
6678.000	81036.000	0.078	-0.023
6677.000	81046.000	0.061	-0.023
6676.000	81056.000	0.095	-0.023
6675.000	81066.000	0.071	-0.023
6674.000	81076.000	0.068	-0.023
6673.000	81086.000	0.087	-0.023
6672.000	81096.000	0.079	-0.023
6671.000	81106.000	0.078	-0.023
6670.000	81116.000	0.117	-0.023
6669.000	81126.000	0.068	-0.023
6668.000	81136.000	0.080	-0.023
6667.000	81146.000	0.089	-0.023
6666.000	81156.000	0.123	-0.023
6665.000	81166.000	0.041	-0.023
6664.000	81176.000	0.083	-0.023
6663.000	81186.000	0.108	-0.023
6662.000	81196.000	0.075	-0.023
6661.000	81206.000	0.066	-0.023
6660.000	81216.000	0.065	-0.023
6659.000	81226.000	0.103	-0.023
6658.000	81236.000	0.096	-0.023
6657.000	81246.000	0.115	-0.023
6656.000	81256.000	0.090	-0.023
6655.000	81266.000	0.076	-0.023
6654.000	81276.000	0.098	-0.023
6653.000	81286.000	0.085	-0.023
6652.000	81296.000	0.073	-0.023
6651.000	81306.000	0.114	-0.023
6650.000	81316.000	0.108	-0.023
6649.000	81326.000	0.075	-0.023
6648.000	81336.000	0.089	-0.023
6647.000	81346.000	0.101	-0.023
6646.000	81356.000	0.089	-0.023
6645.000	81366.000	0.100	-0.023
6644.000	81376.000	0.085	-0.023
6643.000	81386.000	0.088	-0.023
6642.000	81396.000	0.079	-0.023
6641.000	81406.000	0.069	-0.023
6640.000	81416.000	0.078	-0.023
6639.000	81426.000	0.091	-0.023
6638.000	81436.000	0.089	-0.023
6637.000	81446.000	0.083	-0.023
6636.000	81456.000	0.096	-0.023
6635.000	81466.000	0.067	-0.023
6634.000	81476.000	0.072	-0.023
6633.000	81486.000	0.099	-0.023
6632.000	81496.000	0.072	-0.023
6631.000	81506.000	0.087	-0.023
6630.000	81516.000	0.084	-0.023
6629.000	81526.000	0.088	-0.023
6628.000	81536.000	0.088	-0.023
6627.000	81546.000	0.079	-0.023
6626.000	81556.000	0.107	-0.023
6625.000	81566.000	0.076	-0.023
6624.000	81576.000	0.066	-0.023
6623.000	81586.000	0.079	-0.023
6622.000	81596.000	0.081	-0.023
6621.000	81606.000	0.064	-0.023
6620.000	81616.000	0.075	-0.023
6619.000	81626.000	0.089	-0.023
6618.000	81636.000	0.125	-0.023
6617.000	81646.000	0.082	-0.023
6616.000	81656.000	0.065	-0.023
6615.000	81666.000	0.078	-0.023
6614.000	81676.000	0.069	-0.023
6613.000	81686.000	0.077	-0.023
6612.000	81696.000	0.094	-0.023
6611.000	81706.000	0.097	-0.023
6610.000	81716.000	0.080	-0.023
6609.000	81726.000	0.070	-0.023
6608.000	81736.000	0.068	-0.023
6607.000	81746.000	0.097	-0.023
6606.000	81756.000	0.108	-0.023
6605.000	81766.000	0.114	-0.023
6604.000	81776.000	0.089	-0.023
6603.000	81786.000	0.076	-0.023
6602.000	81796.000	0.093	-0.023
6601.000	81806.000	0.100	-0.023
6600.000	81816.000	0.096	-0.023
6599.000	81826.000	0.080	-0.023
6598.000	81836.000	0.079	-0.023
6597.000	81846.000	0.056	-0.023
6596.000	81856.000	0.079	-0.023
6595.000	81866.000	0.080	-0.023
6594.000	81876.000	0.103	-0.023
6593.000	81886.000	0.079	-0.023
6592.000	81896.000	0.107	-0.023
6591.000	81906.000	0.092	-0.023
6590.000	81916.000	0.099	-0.023
6589.000	81926.000	0.100	-0.023
6588.000	81936.000	0.100	-0.023
6587.000	81946.000	0.087	-0.023
6586.000	81956.000	0.050	-0.023
6585.000	81966.000	0.087	-0.023
6584.000	81976.000	0.090	-0.023
6583.000	81986.000	0.081	-0.023
6582.000	81996.000	0.115	-0.023
6581.000	82006.000	0.089	-0.023
6580.000	82016.000	0.080	-0.023
6579.000	82026.000	0.076	-0.023
6578.000	82036.000	0.067	-0.023
6577.000	82046.000	0.071	-0.023
6576.000	82056.000	0.090	-0.023
6575.000	82066.000	0.069	-0.023
6574.000	82076.000	0.129	-0.023
6573.000	82086.000	0.120	-0.023
6572.000	82096.000	0.092	-0.023
6571.000	82106.000	0.095	-0.023
6570.000	82116.000	0.065	-0.023
6569.000	82126.000	0.081	-0.023
6568.000	82136.000	0.079	-0.023
6567.000	82146.000	0.082	-0.023
6566.000	82156.000	0.114	-0.023
6565.000	82166.000	0.120	-0.023
6564.000	82176.000	0.067	-0.023
6563.000	82186.000	0.094	-0.023
6562.000	82196.000	0.074	-0.023
6561.000	82206.000	0.082	-0.023
6560.000	82216.000	0.091	-0.023
6559.000	82226.000	0.092	-0.023
6558.000	82236.000	0.086	-0.023
6557.000	82246.000	0.096	-0.023
6556.000	82256.000	0.096	-0.023
6555.000	82266.000	0.070	-0.023
6554.000	82276.000	0.087	-0.023
6553.000	82286.000	0.089	-0.023
6552.000	82296.000	0.082	-0.023
6551.000	82306.000	0.064	-0.023
6550.000	82316.000	0.072	-0.023
6549.000	82326.000	0.082	-0.023
6548.000	82336.000	0.077	-0.023
6547.000	82346.000	0.070	-0.023
6546.000	82356.000	0.096	-0.023
6545.000	82366.000	0.103	-0.023
6544.000	82376.000	0.135	-0.023
6543.000	82386.000	0.067	-0.023
6542.000	82396.000	0.108	-0.023
6541.000	82406.000	0.121	-0.023
6540.000	82416.000	0.101	-0.023
6539.000	82426.000	0.125	-0.023
6538.000	82436.000	0.116	-0.023
6537.000	82446.000	0.068	-0.023
6536.000	82456.000	0.089	-0.023
6535.000	82466.000	0.092	-0.023
6534.000	82476.000	0.089	-0.023
6533.000	82486.000	0.094	-0.023
6532.000	82496.000	0.084	-0.023
6531.000	82506.000	0.111	-0.023
6530.000	82516.000	0.101	-0.023
6529.000	82526.000	0.098	-0.023
6528.000	82536.000	0.097	-0.023
6527.000	82546.000	0.074	-0.023
6526.000	82556.000	0.076	-0.023
6525.000	82566.000	0.069	-0.023
6524.000	82576.000	0.153	-0.023
6523.000	82586.000	0.096	-0.023
6522.000	82596.000	0.102	-0.023
6521.000	82606.000	0.094	-0.023
6520.000	82616.000	0.124	-0.023
6519.000	82626.000	0.118	-0.023
6518.000	82636.000	0.127	-0.023
6517.000	82646.000	0.115	-0.023
6516.000	82656.000	0.095	-0.023
6515.000	82666.000	0.088	-0.023
6514.000	82676.000	0.126	-0.023
6513.000	82686.000	0.090	-0.023
6512.000	82696.000	0.128	-0.023
6511.000	82706.000	0.129	-0.023
6510.000	82716.000	0.103	-0.023
6509.000	82726.000	0.089	-0.023
6508.000	82736.000	0.086	-0.023
6507.000	82746.000	0.106	-0.023
6506.000	82756.000	0.095	-0.023
6505.000	82766.000	0.127	-0.023
6504.000	82776.000	0.078	-0.023
6503.000	82786.000	0.081	-0.023
6502.000	82796.000	0.130	-0.023
6501.000	82806.000	0.109	-0.023
6500.000	82816.000	0.118	-0.023
6499.000	82826.000	0.102	-0.023
6498.000	82836.000	0.104	-0.023
6497.000	82846.000	0.098	-0.023
6496.000	82856.000	0.120	-0.023
6495.000	82866.000	0.108	-0.023
6494.000	82876.000	0.094	-0.023
6493.000	82886.000	0.121	-0.023
6492.000	82896.000	0.081	-0.023
6491.000	82906.000	0.059	-0.023
6490.000	82916.000	0.072	-0.023
6489.000	82926.000	0.091	-0.023
6488.000	82936.000	0.094	-0.023
6487.000	82946.000	0.120	-0.023
6486.000	82956.000	0.102	-0.023
6485.000	82966.000	0.081	-0.023
6484.000	82976.000	0.070	-0.023
6483.000	82986.000	0.086	-0.023
6482.000	82996.000	0.096	-0.023
6481.000	83006.000	0.111	-0.023
6480.000	83016.000	0.097	-0.023
6479.000	83026.000	0.108	-0.023
6478.000	83036.000	0.104	-0.023
6477.000	83046.000	0.108	-0.023
6476.000	83056.000	0.131	-0.023
6475.000	83066.000	0.116	-0.023
6474.000	83076.000	0.124	-0.023
6473.000	83086.000	0.128	-0.023
6472.000	83096.000	0.136	-0.023
6471.000	83106.000	0.128	-0.023
6470.000	83116.000	0.110	-0.023
6469.000	83126.000	0.108	-0.023
6468.000	83136.000	0.123	-0.023
6467.000	83146.000	0.123	-0.023
6466.000	83156.000	0.076	-0.023
6465.000	83166.000	0.086	-0.023
6464.000	83176.000	0.099	-0.023
6463.000	83186.000	0.100	-0.023
6462.000	83196.000	0.160	-0.023
6461.000	83206.000	0.133	-0.023
6460.000	83216.000	0.120	-0.023
6459.000	83226.000	0.102	-0.023
6458.000	83236.000	0.104	-0.023
6457.000	83246.000	0.086	-0.023
6456.000	83256.000	0.105	-0.023
6455.000	83266.000	0.105	-0.023
