# Delay scan
# MW at 19 dB
# Laser at 365820.5 GHz, -1st Resonance.
# PM at 1.4 (35 dB)
# No Static
i	d	s	b
4690.000	100924.000	0.252	-0.035
4689.000	100934.000	0.250	-0.035
4688.000	100944.000	0.221	-0.035
4687.000	100954.000	0.239	-0.035
4686.000	100964.000	0.248	-0.035
4685.000	100974.000	0.231	-0.035
4684.000	100984.000	0.198	-0.035
4683.000	100994.000	0.202	-0.035
4682.000	101004.000	0.245	-0.035
4681.000	101014.000	0.256	-0.035
4680.000	101024.000	0.224	-0.035
4679.000	101034.000	0.186	-0.035
4678.000	101044.000	0.244	-0.035
4677.000	101054.000	0.234	-0.035
4676.000	101064.000	0.143	-0.035
4675.000	101074.000	0.231	-0.035
4674.000	101084.000	0.226	-0.035
4673.000	101094.000	0.220	-0.035
4672.000	101104.000	0.282	-0.035
4671.000	101114.000	0.223	-0.035
4670.000	101124.000	0.167	-0.035
4669.000	101134.000	0.241	-0.035
4668.000	101144.000	0.194	-0.035
4667.000	101154.000	0.245	-0.035
4666.000	101164.000	0.210	-0.035
4665.000	101174.000	0.224	-0.035
4664.000	101184.000	0.288	-0.035
4663.000	101194.000	0.244	-0.035
4662.000	101204.000	0.243	-0.035
4661.000	101214.000	0.225	-0.035
4660.000	101224.000	0.207	-0.035
4659.000	101234.000	0.222	-0.035
4658.000	101244.000	0.243	-0.035
4657.000	101254.000	0.241	-0.035
4656.000	101264.000	0.251	-0.035
4655.000	101274.000	0.230	-0.035
4654.000	101284.000	0.235	-0.035
4653.000	101294.000	0.243	-0.035
4652.000	101304.000	0.233	-0.035
4651.000	101314.000	0.257	-0.035
4650.000	101324.000	0.229	-0.035
4649.000	101334.000	0.198	-0.035
4648.000	101344.000	0.237	-0.035
4647.000	101354.000	0.197	-0.035
4646.000	101364.000	0.211	-0.035
4645.000	101374.000	0.235	-0.035
4644.000	101384.000	0.257	-0.035
4643.000	101394.000	0.226	-0.035
4642.000	101404.000	0.216	-0.035
4641.000	101414.000	0.240	-0.035
4640.000	101424.000	0.221	-0.035
4639.000	101434.000	0.201	-0.035
4638.000	101444.000	0.195	-0.035
4637.000	101454.000	0.217	-0.035
4636.000	101464.000	0.222	-0.035
4635.000	101474.000	0.205	-0.035
4634.000	101484.000	0.204	-0.035
4633.000	101494.000	0.272	-0.035
4632.000	101504.000	0.233	-0.035
4631.000	101514.000	0.280	-0.035
4630.000	101524.000	0.258	-0.035
4629.000	101534.000	0.238	-0.035
4628.000	101544.000	0.226	-0.035
4627.000	101554.000	0.240	-0.035
4626.000	101564.000	0.247	-0.035
4625.000	101574.000	0.222	-0.035
4624.000	101584.000	0.205	-0.035
4623.000	101594.000	0.234	-0.035
4622.000	101604.000	0.239	-0.035
4621.000	101614.000	0.253	-0.035
4620.000	101624.000	0.226	-0.035
4619.000	101634.000	0.210	-0.035
4618.000	101644.000	0.241	-0.035
4617.000	101654.000	0.208	-0.035
4616.000	101664.000	0.234	-0.035
4615.000	101674.000	0.255	-0.035
4614.000	101684.000	0.188	-0.035
4613.000	101694.000	0.241	-0.035
4612.000	101704.000	0.224	-0.035
4611.000	101714.000	0.198	-0.035
4610.000	101724.000	0.254	-0.035
4609.000	101734.000	0.225	-0.035
4608.000	101744.000	0.192	-0.035
4607.000	101754.000	0.176	-0.035
4606.000	101764.000	0.211	-0.035
4605.000	101774.000	0.194	-0.035
4604.000	101784.000	0.238	-0.035
4603.000	101794.000	0.236	-0.035
4602.000	101804.000	0.244	-0.035
4601.000	101814.000	0.237	-0.035
4600.000	101824.000	0.230	-0.035
4599.000	101834.000	0.287	-0.035
4598.000	101844.000	0.209	-0.035
4597.000	101854.000	0.251	-0.035
4596.000	101864.000	0.227	-0.035
4595.000	101874.000	0.253	-0.035
4594.000	101884.000	0.230	-0.035
4593.000	101894.000	0.242	-0.035
4592.000	101904.000	0.224	-0.035
4591.000	101914.000	0.240	-0.035
4590.000	101924.000	0.164	-0.035
4589.000	101934.000	0.197	-0.035
4588.000	101944.000	0.254	-0.035
4587.000	101954.000	0.216	-0.035
4586.000	101964.000	0.171	-0.035
4585.000	101974.000	0.217	-0.035
4584.000	101984.000	0.211	-0.035
4583.000	101994.000	0.237	-0.035
4582.000	102004.000	0.179	-0.035
4581.000	102014.000	0.250	-0.035
4580.000	102024.000	0.327	-0.035
4579.000	102034.000	0.265	-0.035
4578.000	102044.000	0.224	-0.035
4577.000	102054.000	0.215	-0.035
4576.000	102064.000	0.225	-0.035
4575.000	102074.000	0.257	-0.035
4574.000	102084.000	0.204	-0.035
4573.000	102094.000	0.220	-0.035
4572.000	102104.000	0.251	-0.035
4571.000	102114.000	0.238	-0.035
4570.000	102124.000	0.228	-0.035
4569.000	102134.000	0.263	-0.035
4568.000	102144.000	0.236	-0.035
4567.000	102154.000	0.249	-0.035
4566.000	102164.000	0.243	-0.035
4565.000	102174.000	0.228	-0.035
4564.000	102184.000	0.230	-0.035
4563.000	102194.000	0.236	-0.035
4562.000	102204.000	0.196	-0.035
4561.000	102214.000	0.233	-0.035
4560.000	102224.000	0.216	-0.035
4559.000	102234.000	0.288	-0.035
4558.000	102244.000	0.279	-0.035
4557.000	102254.000	0.192	-0.035
4556.000	102264.000	0.258	-0.035
4555.000	102274.000	0.213	-0.035
4554.000	102284.000	0.200	-0.035
4553.000	102294.000	0.237	-0.035
4552.000	102304.000	0.227	-0.035
4551.000	102314.000	0.266	-0.035
4550.000	102324.000	0.180	-0.035
4549.000	102334.000	0.214	-0.035
4548.000	102344.000	0.197	-0.035
4547.000	102354.000	0.249	-0.035
4546.000	102364.000	0.217	-0.035
4545.000	102374.000	0.211	-0.035
4544.000	102384.000	0.235	-0.035
4543.000	102394.000	0.209	-0.035
4542.000	102404.000	0.225	-0.035
4541.000	102414.000	0.211	-0.035
4540.000	102424.000	0.200	-0.035
4539.000	102434.000	0.236	-0.035
4538.000	102444.000	0.254	-0.035
4537.000	102454.000	0.172	-0.035
4536.000	102464.000	0.189	-0.035
4535.000	102474.000	0.179	-0.035
4534.000	102484.000	0.146	-0.035
4533.000	102494.000	0.269	-0.035
4532.000	102504.000	0.190	-0.035
4531.000	102514.000	0.236	-0.035
4530.000	102524.000	0.224	-0.035
4529.000	102534.000	0.218	-0.035
4528.000	102544.000	0.201	-0.035
4527.000	102554.000	0.206	-0.035
4526.000	102564.000	0.247	-0.035
4525.000	102574.000	0.241	-0.035
4524.000	102584.000	0.218	-0.035
4523.000	102594.000	0.171	-0.035
4522.000	102604.000	0.166	-0.035
4521.000	102614.000	0.237	-0.035
4520.000	102624.000	0.228	-0.035
4519.000	102634.000	0.244	-0.035
4518.000	102644.000	0.199	-0.035
4517.000	102654.000	0.253	-0.035
4516.000	102664.000	0.211	-0.035
4515.000	102674.000	0.240	-0.035
4514.000	102684.000	0.253	-0.035
4513.000	102694.000	0.205	-0.035
4512.000	102704.000	0.214	-0.035
4511.000	102714.000	0.232	-0.035
4510.000	102724.000	0.244	-0.035
4509.000	102734.000	0.232	-0.035
4508.000	102744.000	0.193	-0.035
4507.000	102754.000	0.219	-0.035
4506.000	102764.000	0.207	-0.035
4505.000	102774.000	0.198	-0.035
4504.000	102784.000	0.179	-0.035
4503.000	102794.000	0.218	-0.035
4502.000	102804.000	0.222	-0.035
4501.000	102814.000	0.269	-0.035
4500.000	102824.000	0.249	-0.035
4499.000	102834.000	0.254	-0.035
4498.000	102844.000	0.232	-0.035
4497.000	102854.000	0.183	-0.035
4496.000	102864.000	0.193	-0.035
4495.000	102874.000	0.195	-0.035
4494.000	102884.000	0.203	-0.035
4493.000	102894.000	0.199	-0.035
4492.000	102904.000	0.194	-0.035
4491.000	102914.000	0.201	-0.035
4490.000	102924.000	0.157	-0.035
4489.000	102934.000	0.189	-0.035
4488.000	102944.000	0.230	-0.035
4487.000	102954.000	0.195	-0.035
4486.000	102964.000	0.185	-0.035
4485.000	102974.000	0.224	-0.035
4484.000	102984.000	0.227	-0.035
4483.000	102994.000	0.253	-0.035
4482.000	103004.000	0.210	-0.035
4481.000	103014.000	0.209	-0.035
4480.000	103024.000	0.217	-0.035
4479.000	103034.000	0.218	-0.035
4478.000	103044.000	0.176	-0.035
4477.000	103054.000	0.223	-0.035
4476.000	103064.000	0.254	-0.035
4475.000	103074.000	0.250	-0.035
4474.000	103084.000	0.218	-0.035
4473.000	103094.000	0.197	-0.035
4472.000	103104.000	0.218	-0.035
4471.000	103114.000	0.246	-0.035
4470.000	103124.000	0.283	-0.035
4469.000	103134.000	0.296	-0.035
4468.000	103144.000	0.207	-0.035
4467.000	103154.000	0.205	-0.035
4466.000	103164.000	0.197	-0.035
4465.000	103174.000	0.222	-0.035
4464.000	103184.000	0.222	-0.035
4463.000	103194.000	0.214	-0.035
4462.000	103204.000	0.224	-0.035
4461.000	103214.000	0.243	-0.035
4460.000	103224.000	0.192	-0.035
4459.000	103234.000	0.241	-0.035
4458.000	103244.000	0.230	-0.035
4457.000	103254.000	0.224	-0.035
4456.000	103264.000	0.146	-0.035
4455.000	103274.000	0.151	-0.035
4454.000	103284.000	0.202	-0.035
4453.000	103294.000	0.220	-0.035
4452.000	103304.000	0.230	-0.035
4451.000	103314.000	0.212	-0.035
4450.000	103324.000	0.197	-0.035
4449.000	103334.000	0.186	-0.035
4448.000	103344.000	0.216	-0.035
4447.000	103354.000	0.169	-0.035
4446.000	103364.000	0.188	-0.035
4445.000	103374.000	0.222	-0.035
4444.000	103384.000	0.233	-0.035
4443.000	103394.000	0.234	-0.035
4442.000	103404.000	0.226	-0.035
4441.000	103414.000	0.212	-0.035
4440.000	103424.000	0.194	-0.035
4439.000	103434.000	0.271	-0.035
4438.000	103444.000	0.252	-0.035
4437.000	103454.000	0.250	-0.035
4436.000	103464.000	0.188	-0.035
4435.000	103474.000	0.246	-0.035
4434.000	103484.000	0.204	-0.035
4433.000	103494.000	0.188	-0.035
4432.000	103504.000	0.208	-0.035
4431.000	103514.000	0.166	-0.035
4430.000	103524.000	0.182	-0.035
4429.000	103534.000	0.171	-0.035
4428.000	103544.000	0.183	-0.035
4427.000	103554.000	0.192	-0.035
4426.000	103564.000	0.174	-0.035
4425.000	103574.000	0.228	-0.035
4424.000	103584.000	0.232	-0.035
4423.000	103594.000	0.205	-0.035
4422.000	103604.000	0.221	-0.035
4421.000	103614.000	0.189	-0.035
4420.000	103624.000	0.224	-0.035
4419.000	103634.000	0.178	-0.035
4418.000	103644.000	0.203	-0.035
4417.000	103654.000	0.187	-0.035
4416.000	103664.000	0.230	-0.035
4415.000	103674.000	0.238	-0.035
4414.000	103684.000	0.233	-0.035
4413.000	103694.000	0.256	-0.035
4412.000	103704.000	0.205	-0.035
4411.000	103714.000	0.216	-0.035
4410.000	103724.000	0.252	-0.035
4409.000	103734.000	0.213	-0.035
4408.000	103744.000	0.199	-0.035
4407.000	103754.000	0.165	-0.035
4406.000	103764.000	0.200	-0.035
4405.000	103774.000	0.269	-0.035
4404.000	103784.000	0.197	-0.035
4403.000	103794.000	0.229	-0.035
4402.000	103804.000	0.191	-0.035
4401.000	103814.000	0.240	-0.035
4400.000	103824.000	0.250	-0.035
4399.000	103834.000	0.237	-0.035
4398.000	103844.000	0.219	-0.035
4397.000	103854.000	0.207	-0.035
4396.000	103864.000	0.246	-0.035
4395.000	103874.000	0.213	-0.035
4394.000	103884.000	0.189	-0.035
4393.000	103894.000	0.239	-0.035
4392.000	103904.000	0.237	-0.035
4391.000	103914.000	0.221	-0.035
4390.000	103924.000	0.217	-0.035
4389.000	103934.000	0.210	-0.035
4388.000	103944.000	0.186	-0.035
4387.000	103954.000	0.173	-0.035
4386.000	103964.000	0.240	-0.035
4385.000	103974.000	0.227	-0.035
4384.000	103984.000	0.217	-0.035
4383.000	103994.000	0.220	-0.035
4382.000	104004.000	0.202	-0.035
4381.000	104014.000	0.217	-0.035
4380.000	104024.000	0.227	-0.035
4379.000	104034.000	0.182	-0.035
4378.000	104044.000	0.222	-0.035
4377.000	104054.000	0.173	-0.035
4376.000	104064.000	0.197	-0.035
4375.000	104074.000	0.178	-0.035
4374.000	104084.000	0.182	-0.035
4373.000	104094.000	0.203	-0.035
4372.000	104104.000	0.195	-0.035
4371.000	104114.000	0.214	-0.035
4370.000	104124.000	0.233	-0.035
4369.000	104134.000	0.190	-0.035
4368.000	104144.000	0.150	-0.035
4367.000	104154.000	0.209	-0.035
4366.000	104164.000	0.219	-0.035
4365.000	104174.000	0.189	-0.035
4364.000	104184.000	0.239	-0.035
4363.000	104194.000	0.235	-0.035
4362.000	104204.000	0.227	-0.035
4361.000	104214.000	0.219	-0.035
4360.000	104224.000	0.201	-0.035
4359.000	104234.000	0.258	-0.035
4358.000	104244.000	0.183	-0.035
4357.000	104254.000	0.242	-0.035
4356.000	104264.000	0.179	-0.035
4355.000	104274.000	0.202	-0.035
4354.000	104284.000	0.240	-0.035
4353.000	104294.000	0.247	-0.035
4352.000	104304.000	0.185	-0.035
4351.000	104314.000	0.210	-0.035
4350.000	104324.000	0.212	-0.035
4349.000	104334.000	0.163	-0.035
4348.000	104344.000	0.192	-0.035
4347.000	104354.000	0.203	-0.035
4346.000	104364.000	0.228	-0.035
4345.000	104374.000	0.229	-0.035
4344.000	104384.000	0.174	-0.035
4343.000	104394.000	0.230	-0.035
4342.000	104404.000	0.249	-0.035
4341.000	104414.000	0.193	-0.035
4340.000	104424.000	0.193	-0.035
4339.000	104434.000	0.192	-0.035
4338.000	104444.000	0.211	-0.035
4337.000	104454.000	0.200	-0.035
4336.000	104464.000	0.218	-0.035
4335.000	104474.000	0.149	-0.035
4334.000	104484.000	0.194	-0.035
4333.000	104494.000	0.199	-0.035
4332.000	104504.000	0.219	-0.035
4331.000	104514.000	0.182	-0.035
4330.000	104524.000	0.186	-0.035
4329.000	104534.000	0.212	-0.035
4328.000	104544.000	0.193	-0.035
4327.000	104554.000	0.265	-0.035
4326.000	104564.000	0.222	-0.035
4325.000	104574.000	0.173	-0.035
4324.000	104584.000	0.250	-0.035
4323.000	104594.000	0.187	-0.035
4322.000	104604.000	0.191	-0.035
4321.000	104614.000	0.268	-0.035
4320.000	104624.000	0.250	-0.035
4319.000	104634.000	0.265	-0.035
4318.000	104644.000	0.205	-0.035
4317.000	104654.000	0.168	-0.035
4316.000	104664.000	0.197	-0.035
4315.000	104674.000	0.224	-0.035
4314.000	104684.000	0.200	-0.035
4313.000	104694.000	0.245	-0.035
4312.000	104704.000	0.189	-0.035
4311.000	104714.000	0.172	-0.035
4310.000	104724.000	0.215	-0.035
4309.000	104734.000	0.203	-0.035
4308.000	104744.000	0.209	-0.035
4307.000	104754.000	0.211	-0.035
4306.000	104764.000	0.181	-0.035
4305.000	104774.000	0.222	-0.035
4304.000	104784.000	0.223	-0.035
4303.000	104794.000	0.244	-0.035
4302.000	104804.000	0.177	-0.035
4301.000	104814.000	0.240	-0.035
4300.000	104824.000	0.228	-0.035
4299.000	104834.000	0.240	-0.035
4298.000	104844.000	0.235	-0.035
4297.000	104854.000	0.221	-0.035
4296.000	104864.000	0.220	-0.035
4295.000	104874.000	0.168	-0.035
4294.000	104884.000	0.217	-0.035
4293.000	104894.000	0.209	-0.035
4292.000	104904.000	0.234	-0.035
4291.000	104914.000	0.211	-0.035
4290.000	104924.000	0.301	-0.035
4289.000	104934.000	0.241	-0.035
4288.000	104944.000	0.198	-0.035
4287.000	104954.000	0.169	-0.035
4286.000	104964.000	0.201	-0.035
4285.000	104974.000	0.228	-0.035
4284.000	104984.000	0.211	-0.035
4283.000	104994.000	0.172	-0.035
4282.000	105004.000	0.219	-0.035
4281.000	105014.000	0.174	-0.035
4280.000	105024.000	0.187	-0.035
4279.000	105034.000	0.182	-0.035
4278.000	105044.000	0.220	-0.035
4277.000	105054.000	0.217	-0.035
4276.000	105064.000	0.237	-0.035
4275.000	105074.000	0.242	-0.035
4274.000	105084.000	0.186	-0.035
4273.000	105094.000	0.214	-0.035
4272.000	105104.000	0.212	-0.035
4271.000	105114.000	0.222	-0.035
4270.000	105124.000	0.193	-0.035
4269.000	105134.000	0.225	-0.035
4268.000	105144.000	0.239	-0.035
4267.000	105154.000	0.199	-0.035
4266.000	105164.000	0.226	-0.035
4265.000	105174.000	0.245	-0.035
4264.000	105184.000	0.218	-0.035
4263.000	105194.000	0.197	-0.035
4262.000	105204.000	0.210	-0.035
4261.000	105214.000	0.207	-0.035
4260.000	105224.000	0.180	-0.035
4259.000	105234.000	0.216	-0.035
4258.000	105244.000	0.211	-0.035
4257.000	105254.000	0.173	-0.035
4256.000	105264.000	0.170	-0.035
4255.000	105274.000	0.218	-0.035
4254.000	105284.000	0.146	-0.035
4253.000	105294.000	0.179	-0.035
4252.000	105304.000	0.220	-0.035
4251.000	105314.000	0.224	-0.035
4250.000	105324.000	0.253	-0.035
4249.000	105334.000	0.197	-0.035
4248.000	105344.000	0.234	-0.035
4247.000	105354.000	0.186	-0.035
4246.000	105364.000	0.220	-0.035
4245.000	105374.000	0.167	-0.035
4244.000	105384.000	0.232	-0.035
4243.000	105394.000	0.193	-0.035
4242.000	105404.000	0.173	-0.035
4241.000	105414.000	0.233	-0.035
4240.000	105424.000	0.194	-0.035
4239.000	105434.000	0.210	-0.035
4238.000	105444.000	0.249	-0.035
4237.000	105454.000	0.238	-0.035
4236.000	105464.000	0.166	-0.035
4235.000	105474.000	0.232	-0.035
4234.000	105484.000	0.232	-0.035
4233.000	105494.000	0.195	-0.035
4232.000	105504.000	0.222	-0.035
4231.000	105514.000	0.156	-0.035
4230.000	105524.000	0.175	-0.035
4229.000	105534.000	0.254	-0.035
4228.000	105544.000	0.240	-0.035
4227.000	105554.000	0.212	-0.035
4226.000	105564.000	0.152	-0.035
4225.000	105574.000	0.194	-0.035
4224.000	105584.000	0.229	-0.035
4223.000	105594.000	0.218	-0.035
4222.000	105604.000	0.280	-0.035
4221.000	105614.000	0.216	-0.035
4220.000	105624.000	0.210	-0.035
4219.000	105634.000	0.204	-0.035
4218.000	105644.000	0.227	-0.035
4217.000	105654.000	0.203	-0.035
4216.000	105664.000	0.203	-0.035
4215.000	105674.000	0.219	-0.035
4214.000	105684.000	0.278	-0.035
4213.000	105694.000	0.217	-0.035
4212.000	105704.000	0.238	-0.035
4211.000	105714.000	0.232	-0.035
4210.000	105724.000	0.222	-0.035
4209.000	105734.000	0.189	-0.035
4208.000	105744.000	0.215	-0.035
4207.000	105754.000	0.185	-0.035
4206.000	105764.000	0.216	-0.035
4205.000	105774.000	0.190	-0.035
4204.000	105784.000	0.232	-0.035
4203.000	105794.000	0.178	-0.035
4202.000	105804.000	0.163	-0.035
4201.000	105814.000	0.193	-0.035
4200.000	105824.000	0.197	-0.035
4199.000	105834.000	0.145	-0.035
4198.000	105844.000	0.247	-0.035
4197.000	105854.000	0.262	-0.035
4196.000	105864.000	0.222	-0.035
4195.000	105874.000	0.210	-0.035
4194.000	105884.000	0.290	-0.035
4193.000	105894.000	0.226	-0.035
4192.000	105904.000	0.221	-0.035
4191.000	105914.000	0.230	-0.035
4190.000	105924.000	0.202	-0.035
4189.000	105934.000	0.183	-0.035
4188.000	105944.000	0.265	-0.035
4187.000	105954.000	0.212	-0.035
4186.000	105964.000	0.211	-0.035
4185.000	105974.000	0.191	-0.035
4184.000	105984.000	0.177	-0.035
4183.000	105994.000	0.210	-0.035
4182.000	106004.000	0.200	-0.035
4181.000	106014.000	0.244	-0.035
4180.000	106024.000	0.232	-0.035
4179.000	106034.000	0.219	-0.035
4178.000	106044.000	0.230	-0.035
4177.000	106054.000	0.160	-0.035
4176.000	106064.000	0.215	-0.035
4175.000	106074.000	0.230	-0.035
4174.000	106084.000	0.191	-0.035
4173.000	106094.000	0.219	-0.035
4172.000	106104.000	0.182	-0.035
4171.000	106114.000	0.184	-0.035
4170.000	106124.000	0.170	-0.035
4169.000	106134.000	0.222	-0.035
4168.000	106144.000	0.151	-0.035
4167.000	106154.000	0.159	-0.035
4166.000	106164.000	0.229	-0.035
4165.000	106174.000	0.240	-0.035
4164.000	106184.000	0.205	-0.035
4163.000	106194.000	0.213	-0.035
4162.000	106204.000	0.227	-0.035
4161.000	106214.000	0.247	-0.035
4160.000	106224.000	0.227	-0.035
4159.000	106234.000	0.257	-0.035
4158.000	106244.000	0.258	-0.035
4157.000	106254.000	0.162	-0.035
4156.000	106264.000	0.196	-0.035
4155.000	106274.000	0.202	-0.035
4154.000	106284.000	0.192	-0.035
4153.000	106294.000	0.221	-0.035
4152.000	106304.000	0.227	-0.035
4151.000	106314.000	0.214	-0.035
4150.000	106324.000	0.193	-0.035
4149.000	106334.000	0.234	-0.035
4148.000	106344.000	0.209	-0.035
4147.000	106354.000	0.206	-0.035
4146.000	106364.000	0.210	-0.035
4145.000	106374.000	0.198	-0.035
4144.000	106384.000	0.154	-0.035
4143.000	106394.000	0.158	-0.035
4142.000	106404.000	0.234	-0.035
4141.000	106414.000	0.224	-0.035
4140.000	106424.000	0.202	-0.035
4139.000	106434.000	0.244	-0.035
4138.000	106444.000	0.223	-0.035
4137.000	106454.000	0.205	-0.035
4136.000	106464.000	0.217	-0.035
4135.000	106474.000	0.251	-0.035
4134.000	106484.000	0.222	-0.035
4133.000	106494.000	0.187	-0.035
4132.000	106504.000	0.175	-0.035
4131.000	106514.000	0.200	-0.035
4130.000	106524.000	0.219	-0.035
4129.000	106534.000	0.173	-0.035
4128.000	106544.000	0.151	-0.035
4127.000	106554.000	0.160	-0.035
4126.000	106564.000	0.209	-0.035
4125.000	106574.000	0.288	-0.035
4124.000	106584.000	0.174	-0.035
4123.000	106594.000	0.241	-0.035
4122.000	106604.000	0.217	-0.035
4121.000	106614.000	0.165	-0.035
4120.000	106624.000	0.230	-0.035
4119.000	106634.000	0.210	-0.035
4118.000	106644.000	0.150	-0.035
4117.000	106654.000	0.225	-0.035
4116.000	106664.000	0.199	-0.035
4115.000	106674.000	0.267	-0.035
4114.000	106684.000	0.176	-0.035
4113.000	106694.000	0.217	-0.035
4112.000	106704.000	0.222	-0.035
4111.000	106714.000	0.223	-0.035
4110.000	106724.000	0.191	-0.035
4109.000	106734.000	0.244	-0.035
4108.000	106744.000	0.230	-0.035
4107.000	106754.000	0.220	-0.035
4106.000	106764.000	0.252	-0.035
4105.000	106774.000	0.214	-0.035
4104.000	106784.000	0.202	-0.035
4103.000	106794.000	0.234	-0.035
4102.000	106804.000	0.250	-0.035
4101.000	106814.000	0.216	-0.035
4100.000	106824.000	0.237	-0.035
4099.000	106834.000	0.208	-0.035
4098.000	106844.000	0.206	-0.035
4097.000	106854.000	0.205	-0.035
4096.000	106864.000	0.224	-0.035
4095.000	106874.000	0.154	-0.035
4094.000	106884.000	0.201	-0.035
4093.000	106894.000	0.225	-0.035
4092.000	106904.000	0.235	-0.035
4091.000	106914.000	0.218	-0.035
4090.000	106924.000	0.205	-0.035
4089.000	106934.000	0.196	-0.035
4088.000	106944.000	0.219	-0.035
4087.000	106954.000	0.200	-0.035
4086.000	106964.000	0.246	-0.035
4085.000	106974.000	0.221	-0.035
4084.000	106984.000	0.183	-0.035
4083.000	106994.000	0.193	-0.035
4082.000	107004.000	0.199	-0.035
4081.000	107014.000	0.233	-0.035
4080.000	107024.000	0.227	-0.035
4079.000	107034.000	0.175	-0.035
4078.000	107044.000	0.206	-0.035
4077.000	107054.000	0.222	-0.035
4076.000	107064.000	0.180	-0.035
4075.000	107074.000	0.216	-0.035
4074.000	107084.000	0.276	-0.035
4073.000	107094.000	0.200	-0.035
4072.000	107104.000	0.190	-0.035
4071.000	107114.000	0.197	-0.035
4070.000	107124.000	0.218	-0.035
4069.000	107134.000	0.204	-0.035
4068.000	107144.000	0.211	-0.035
4067.000	107154.000	0.197	-0.035
4066.000	107164.000	0.212	-0.035
4065.000	107174.000	0.209	-0.035
4064.000	107184.000	0.201	-0.035
4063.000	107194.000	0.223	-0.035
4062.000	107204.000	0.202	-0.035
4061.000	107214.000	0.216	-0.035
4060.000	107224.000	0.193	-0.035
4059.000	107234.000	0.212	-0.035
4058.000	107244.000	0.205	-0.035
4057.000	107254.000	0.232	-0.035
4056.000	107264.000	0.231	-0.035
4055.000	107274.000	0.199	-0.035
4054.000	107284.000	0.246	-0.035
4053.000	107294.000	0.197	-0.035
4052.000	107304.000	0.174	-0.035
4051.000	107314.000	0.198	-0.035
4050.000	107324.000	0.210	-0.035
4049.000	107334.000	0.178	-0.035
4048.000	107344.000	0.214	-0.035
4047.000	107354.000	0.239	-0.035
4046.000	107364.000	0.186	-0.035
4045.000	107374.000	0.223	-0.035
4044.000	107384.000	0.240	-0.035
4043.000	107394.000	0.212	-0.035
4042.000	107404.000	0.207	-0.035
4041.000	107414.000	0.246	-0.035
4040.000	107424.000	0.198	-0.035
4039.000	107434.000	0.215	-0.035
4038.000	107444.000	0.252	-0.035
4037.000	107454.000	0.205	-0.035
4036.000	107464.000	0.253	-0.035
4035.000	107474.000	0.211	-0.035
4034.000	107484.000	0.234	-0.035
4033.000	107494.000	0.263	-0.035
4032.000	107504.000	0.217	-0.035
4031.000	107514.000	0.235	-0.035
4030.000	107524.000	0.251	-0.035
4029.000	107534.000	0.214	-0.035
4028.000	107544.000	0.216	-0.035
4027.000	107554.000	0.227	-0.035
4026.000	107564.000	0.263	-0.035
4025.000	107574.000	0.240	-0.035
4024.000	107584.000	0.243	-0.035
4023.000	107594.000	0.198	-0.035
4022.000	107604.000	0.187	-0.035
4021.000	107614.000	0.173	-0.035
4020.000	107624.000	0.229	-0.035
4019.000	107634.000	0.197	-0.035
4018.000	107644.000	0.192	-0.035
4017.000	107654.000	0.191	-0.035
4016.000	107664.000	0.212	-0.035
4015.000	107674.000	0.224	-0.035
4014.000	107684.000	0.209	-0.035
4013.000	107694.000	0.249	-0.035
4012.000	107704.000	0.229	-0.035
4011.000	107714.000	0.217	-0.035
4010.000	107724.000	0.176	-0.035
4009.000	107734.000	0.227	-0.035
4008.000	107744.000	0.228	-0.035
4007.000	107754.000	0.254	-0.035
4006.000	107764.000	0.193	-0.035
4005.000	107774.000	0.230	-0.035
4004.000	107784.000	0.246	-0.035
4003.000	107794.000	0.254	-0.035
4002.000	107804.000	0.268	-0.035
4001.000	107814.000	0.236	-0.035
4000.000	107824.000	0.234	-0.035
3999.000	107834.000	0.236	-0.035
3998.000	107844.000	0.265	-0.035
3997.000	107854.000	0.228	-0.035
3996.000	107864.000	0.242	-0.035
3995.000	107874.000	0.222	-0.035
3994.000	107884.000	0.177	-0.035
3993.000	107894.000	0.215	-0.035
3992.000	107904.000	0.222	-0.035
3991.000	107914.000	0.227	-0.035
3990.000	107924.000	0.170	-0.035
3989.000	107934.000	0.204	-0.035
3988.000	107944.000	0.174	-0.035
3987.000	107954.000	0.217	-0.035
3986.000	107964.000	0.200	-0.035
3985.000	107974.000	0.214	-0.035
3984.000	107984.000	0.162	-0.035
3983.000	107994.000	0.194	-0.035
3982.000	108004.000	0.197	-0.035
3981.000	108014.000	0.270	-0.035
3980.000	108024.000	0.217	-0.035
3979.000	108034.000	0.219	-0.035
3978.000	108044.000	0.230	-0.035
3977.000	108054.000	0.182	-0.035
3976.000	108064.000	0.228	-0.035
3975.000	108074.000	0.233	-0.035
3974.000	108084.000	0.266	-0.035
3973.000	108094.000	0.184	-0.035
3972.000	108104.000	0.274	-0.035
3971.000	108114.000	0.255	-0.035
3970.000	108124.000	0.159	-0.035
3969.000	108134.000	0.226	-0.035
3968.000	108144.000	0.276	-0.035
3967.000	108154.000	0.182	-0.035
3966.000	108164.000	0.229	-0.035
3965.000	108174.000	0.228	-0.035
3964.000	108184.000	0.241	-0.035
3963.000	108194.000	0.221	-0.035
3962.000	108204.000	0.253	-0.035
3961.000	108214.000	0.226	-0.035
3960.000	108224.000	0.226	-0.035
3959.000	108234.000	0.219	-0.035
3958.000	108244.000	0.231	-0.035
