# Delay scan
# MW at 19 dB
# Laser at 365854 GHz, 0th Resonance.
# PM at 1.4 (35 dB)
# No Static
i	d	s	b
5005.000	97766.000	0.128	-0.036
5004.000	97776.000	0.121	-0.036
5003.000	97786.000	0.109	-0.036
5002.000	97796.000	0.122	-0.036
5001.000	97806.000	0.124	-0.036
5000.000	97816.000	0.100	-0.036
4999.000	97826.000	0.136	-0.036
4998.000	97836.000	0.135	-0.036
4997.000	97846.000	0.112	-0.036
4996.000	97856.000	0.120	-0.036
4995.000	97866.000	0.106	-0.036
4994.000	97876.000	0.111	-0.036
4993.000	97886.000	0.109	-0.036
4992.000	97896.000	0.134	-0.036
4991.000	97906.000	0.124	-0.036
4990.000	97916.000	0.107	-0.036
4989.000	97926.000	0.139	-0.036
4988.000	97936.000	0.106	-0.036
4987.000	97946.000	0.108	-0.036
4986.000	97956.000	0.116	-0.036
4985.000	97966.000	0.148	-0.036
4984.000	97976.000	0.096	-0.036
4983.000	97986.000	0.100	-0.036
4982.000	97996.000	0.115	-0.036
4981.000	98006.000	0.138	-0.036
4980.000	98016.000	0.110	-0.036
4979.000	98026.000	0.128	-0.036
4978.000	98036.000	0.142	-0.036
4977.000	98046.000	0.096	-0.036
4976.000	98056.000	0.113	-0.036
4975.000	98066.000	0.133	-0.036
4974.000	98076.000	0.137	-0.036
4973.000	98086.000	0.103	-0.036
4972.000	98096.000	0.117	-0.036
4971.000	98106.000	0.119	-0.036
4970.000	98116.000	0.140	-0.036
4969.000	98126.000	0.128	-0.036
4968.000	98136.000	0.143	-0.036
4967.000	98146.000	0.110	-0.036
4966.000	98156.000	0.115	-0.036
4965.000	98166.000	0.126	-0.036
4964.000	98176.000	0.141	-0.036
4963.000	98186.000	0.131	-0.036
4962.000	98196.000	0.119	-0.036
4961.000	98206.000	0.116	-0.036
4960.000	98216.000	0.162	-0.036
4959.000	98226.000	0.122	-0.036
4958.000	98236.000	0.146	-0.036
4957.000	98246.000	0.140	-0.036
4956.000	98256.000	0.129	-0.036
4955.000	98266.000	0.188	-0.036
4954.000	98276.000	0.121	-0.036
4953.000	98286.000	0.149	-0.036
4952.000	98296.000	0.118	-0.036
4951.000	98306.000	0.145	-0.036
4950.000	98316.000	0.146	-0.036
4949.000	98326.000	0.121	-0.036
4948.000	98336.000	0.124	-0.036
4947.000	98346.000	0.134	-0.036
4946.000	98356.000	0.127	-0.036
4945.000	98366.000	0.116	-0.036
4944.000	98376.000	0.114	-0.036
4943.000	98386.000	0.111	-0.036
4942.000	98396.000	0.137	-0.036
4941.000	98406.000	0.139	-0.036
4940.000	98416.000	0.137	-0.036
4939.000	98426.000	0.155	-0.036
4938.000	98436.000	0.139	-0.036
4937.000	98446.000	0.172	-0.036
4936.000	98456.000	0.138	-0.036
4935.000	98466.000	0.151	-0.036
4934.000	98476.000	0.128	-0.036
4933.000	98486.000	0.106	-0.036
4932.000	98496.000	0.094	-0.036
4931.000	98506.000	0.138	-0.036
4930.000	98516.000	0.156	-0.036
4929.000	98526.000	0.086	-0.036
4928.000	98536.000	0.125	-0.036
4927.000	98546.000	0.115	-0.036
4926.000	98556.000	0.132	-0.036
4925.000	98566.000	0.099	-0.036
4924.000	98576.000	0.168	-0.036
4923.000	98586.000	0.120	-0.036
4922.000	98596.000	0.119	-0.036
4921.000	98606.000	0.123	-0.036
4920.000	98616.000	0.121	-0.036
4919.000	98626.000	0.092	-0.036
4918.000	98636.000	0.100	-0.036
4917.000	98646.000	0.125	-0.036
4916.000	98656.000	0.083	-0.036
4915.000	98666.000	0.160	-0.036
4914.000	98676.000	0.127	-0.036
4913.000	98686.000	0.129	-0.036
4912.000	98696.000	0.100	-0.036
4911.000	98706.000	0.155	-0.036
4910.000	98716.000	0.112	-0.036
4909.000	98726.000	0.108	-0.036
4908.000	98736.000	0.123	-0.036
4907.000	98746.000	0.103	-0.036
4906.000	98756.000	0.133	-0.036
4905.000	98766.000	0.183	-0.036
4904.000	98776.000	0.157	-0.036
4903.000	98786.000	0.101	-0.036
4902.000	98796.000	0.124	-0.036
4901.000	98806.000	0.171	-0.036
4900.000	98816.000	0.136	-0.036
4899.000	98826.000	0.113	-0.036
4898.000	98836.000	0.151	-0.036
4897.000	98846.000	0.103	-0.036
4896.000	98856.000	0.132	-0.036
4895.000	98866.000	0.121	-0.036
4894.000	98876.000	0.165	-0.036
4893.000	98886.000	0.135	-0.036
4892.000	98896.000	0.149	-0.036
4891.000	98906.000	0.124	-0.036
4890.000	98916.000	0.121	-0.036
4889.000	98926.000	0.153	-0.036
4888.000	98936.000	0.121	-0.036
4887.000	98946.000	0.121	-0.036
4886.000	98956.000	0.165	-0.036
4885.000	98966.000	0.122	-0.036
4884.000	98976.000	0.133	-0.036
4883.000	98986.000	0.114	-0.036
4882.000	98996.000	0.100	-0.036
4881.000	99006.000	0.154	-0.036
4880.000	99016.000	0.117	-0.036
4879.000	99026.000	0.151	-0.036
4878.000	99036.000	0.104	-0.036
4877.000	99046.000	0.106	-0.036
4876.000	99056.000	0.107	-0.036
4875.000	99066.000	0.121	-0.036
4874.000	99076.000	0.128	-0.036
4873.000	99086.000	0.125	-0.036
4872.000	99096.000	0.122	-0.036
4871.000	99106.000	0.123	-0.036
4870.000	99116.000	0.093	-0.036
4869.000	99126.000	0.109	-0.036
4868.000	99136.000	0.108	-0.036
4867.000	99146.000	0.134	-0.036
4866.000	99156.000	0.105	-0.036
4865.000	99166.000	0.132	-0.036
4864.000	99176.000	0.129	-0.036
4863.000	99186.000	0.131	-0.036
4862.000	99196.000	0.133	-0.036
4861.000	99206.000	0.115	-0.036
4860.000	99216.000	0.150	-0.036
4859.000	99226.000	0.137	-0.036
4858.000	99236.000	0.127	-0.036
4857.000	99246.000	0.115	-0.036
4856.000	99256.000	0.141	-0.036
4855.000	99266.000	0.140	-0.036
4854.000	99276.000	0.118	-0.036
4853.000	99286.000	0.107	-0.036
4852.000	99296.000	0.099	-0.036
4851.000	99306.000	0.090	-0.036
4850.000	99316.000	0.119	-0.036
4849.000	99326.000	0.106	-0.036
4848.000	99336.000	0.109	-0.036
4847.000	99346.000	0.151	-0.036
4846.000	99356.000	0.094	-0.036
4845.000	99366.000	0.154	-0.036
4844.000	99376.000	0.141	-0.036
4843.000	99386.000	0.093	-0.036
4842.000	99396.000	0.104	-0.036
4841.000	99406.000	0.133	-0.036
4840.000	99416.000	0.150	-0.036
4839.000	99426.000	0.109	-0.036
4838.000	99436.000	0.108	-0.036
4837.000	99446.000	0.109	-0.036
4836.000	99456.000	0.122	-0.036
4835.000	99466.000	0.135	-0.036
4834.000	99476.000	0.107	-0.036
4833.000	99486.000	0.158	-0.036
4832.000	99496.000	0.100	-0.036
4831.000	99506.000	0.111	-0.036
4830.000	99516.000	0.116	-0.036
4829.000	99526.000	0.100	-0.036
4828.000	99536.000	0.117	-0.036
4827.000	99546.000	0.091	-0.036
4826.000	99556.000	0.089	-0.036
4825.000	99566.000	0.100	-0.036
4824.000	99576.000	0.110	-0.036
4823.000	99586.000	0.127	-0.036
4822.000	99596.000	0.152	-0.036
4821.000	99606.000	0.109	-0.036
4820.000	99616.000	0.092	-0.036
4819.000	99626.000	0.101	-0.036
4818.000	99636.000	0.152	-0.036
4817.000	99646.000	0.138	-0.036
4816.000	99656.000	0.123	-0.036
4815.000	99666.000	0.123	-0.036
4814.000	99676.000	0.103	-0.036
4813.000	99686.000	0.114	-0.036
4812.000	99696.000	0.140	-0.036
4811.000	99706.000	0.112	-0.036
4810.000	99716.000	0.111	-0.036
4809.000	99726.000	0.153	-0.036
4808.000	99736.000	0.124	-0.036
4807.000	99746.000	0.145	-0.036
4806.000	99756.000	0.107	-0.036
4805.000	99766.000	0.120	-0.036
4804.000	99776.000	0.134	-0.036
4803.000	99786.000	0.115	-0.036
4802.000	99796.000	0.117	-0.036
4801.000	99806.000	0.144	-0.036
4800.000	99816.000	0.145	-0.036
4799.000	99826.000	0.111	-0.036
4798.000	99836.000	0.107	-0.036
4797.000	99846.000	0.113	-0.036
4796.000	99856.000	0.104	-0.036
4795.000	99866.000	0.125	-0.036
4794.000	99876.000	0.113	-0.036
4793.000	99886.000	0.137	-0.036
4792.000	99896.000	0.115	-0.036
4791.000	99906.000	0.102	-0.036
4790.000	99916.000	0.114	-0.036
4789.000	99926.000	0.090	-0.036
4788.000	99936.000	0.132	-0.036
4787.000	99946.000	0.126	-0.036
4786.000	99956.000	0.145	-0.036
4785.000	99966.000	0.095	-0.036
4784.000	99976.000	0.109	-0.036
4783.000	99986.000	0.149	-0.036
4782.000	99996.000	0.129	-0.036
4781.000	100006.000	0.143	-0.036
4780.000	100016.000	0.130	-0.036
4779.000	100026.000	0.102	-0.036
4778.000	100036.000	0.117	-0.036
4777.000	100046.000	0.109	-0.036
4776.000	100056.000	0.108	-0.036
4775.000	100066.000	0.119	-0.036
4774.000	100076.000	0.124	-0.036
4773.000	100086.000	0.122	-0.036
4772.000	100096.000	0.120	-0.036
4771.000	100106.000	0.122	-0.036
4770.000	100116.000	0.114	-0.036
4769.000	100126.000	0.129	-0.036
4768.000	100136.000	0.104	-0.036
4767.000	100146.000	0.096	-0.036
4766.000	100156.000	0.106	-0.036
4765.000	100166.000	0.091	-0.036
4764.000	100176.000	0.096	-0.036
4763.000	100186.000	0.130	-0.036
4762.000	100196.000	0.100	-0.036
4761.000	100206.000	0.135	-0.036
4760.000	100216.000	0.112	-0.036
4759.000	100226.000	0.141	-0.036
4758.000	100236.000	0.114	-0.036
4757.000	100246.000	0.099	-0.036
4756.000	100256.000	0.129	-0.036
4755.000	100266.000	0.103	-0.036
4754.000	100276.000	0.109	-0.036
4753.000	100286.000	0.137	-0.036
4752.000	100296.000	0.118	-0.036
4751.000	100306.000	0.104	-0.036
4750.000	100316.000	0.081	-0.036
4749.000	100326.000	0.081	-0.036
4748.000	100336.000	0.115	-0.036
4747.000	100346.000	0.154	-0.036
4746.000	100356.000	0.117	-0.036
4745.000	100366.000	0.134	-0.036
4744.000	100376.000	0.093	-0.036
4743.000	100386.000	0.102	-0.036
4742.000	100396.000	0.108	-0.036
4741.000	100406.000	0.119	-0.036
4740.000	100416.000	0.113	-0.036
4739.000	100426.000	0.127	-0.036
4738.000	100436.000	0.114	-0.036
4737.000	100446.000	0.135	-0.036
4736.000	100456.000	0.126	-0.036
4735.000	100466.000	0.103	-0.036
4734.000	100476.000	0.098	-0.036
4733.000	100486.000	0.104	-0.036
4732.000	100496.000	0.093	-0.036
4731.000	100506.000	0.094	-0.036
4730.000	100516.000	0.077	-0.036
4729.000	100526.000	0.085	-0.036
4728.000	100536.000	0.102	-0.036
4727.000	100546.000	0.142	-0.036
4726.000	100556.000	0.116	-0.036
4725.000	100566.000	0.124	-0.036
4724.000	100576.000	0.083	-0.036
4723.000	100586.000	0.151	-0.036
4722.000	100596.000	0.113	-0.036
4721.000	100606.000	0.145	-0.036
4720.000	100616.000	0.128	-0.036
4719.000	100626.000	0.104	-0.036
4718.000	100636.000	0.114	-0.036
4717.000	100646.000	0.095	-0.036
4716.000	100656.000	0.155	-0.036
4715.000	100666.000	0.158	-0.036
4714.000	100676.000	0.091	-0.036
4713.000	100686.000	0.087	-0.036
4712.000	100696.000	0.112	-0.036
4711.000	100706.000	0.095	-0.036
4710.000	100716.000	0.095	-0.036
4709.000	100726.000	0.112	-0.036
4708.000	100736.000	0.160	-0.036
4707.000	100746.000	0.156	-0.036
4706.000	100756.000	0.105	-0.036
4705.000	100766.000	0.080	-0.036
4704.000	100776.000	0.098	-0.036
4703.000	100786.000	0.154	-0.036
4702.000	100796.000	0.084	-0.036
4701.000	100806.000	0.094	-0.036
4700.000	100816.000	0.102	-0.036
4699.000	100826.000	0.098	-0.036
4698.000	100836.000	0.125	-0.036
4697.000	100846.000	0.118	-0.036
4696.000	100856.000	0.099	-0.036
4695.000	100866.000	0.082	-0.036
4694.000	100876.000	0.134	-0.036
4693.000	100886.000	0.152	-0.036
4692.000	100896.000	0.128	-0.036
4691.000	100906.000	0.103	-0.036
4690.000	100916.000	0.124	-0.036
4689.000	100926.000	0.107	-0.036
4688.000	100936.000	0.093	-0.036
4687.000	100946.000	0.095	-0.036
4686.000	100956.000	0.110	-0.036
4685.000	100966.000	0.102	-0.036
4684.000	100976.000	0.135	-0.036
4683.000	100986.000	0.161	-0.036
4682.000	100996.000	0.106	-0.036
4681.000	101006.000	0.117	-0.036
4680.000	101016.000	0.091	-0.036
4679.000	101026.000	0.135	-0.036
4678.000	101036.000	0.098	-0.036
4677.000	101046.000	0.107	-0.036
4676.000	101056.000	0.114	-0.036
4675.000	101066.000	0.154	-0.036
4674.000	101076.000	0.141	-0.036
4673.000	101086.000	0.104	-0.036
4672.000	101096.000	0.133	-0.036
4671.000	101106.000	0.145	-0.036
4670.000	101116.000	0.149	-0.036
4669.000	101126.000	0.156	-0.036
4668.000	101136.000	0.135	-0.036
4667.000	101146.000	0.128	-0.036
4666.000	101156.000	0.111	-0.036
4665.000	101166.000	0.143	-0.036
4664.000	101176.000	0.113	-0.036
4663.000	101186.000	0.100	-0.036
4662.000	101196.000	0.127	-0.036
4661.000	101206.000	0.122	-0.036
4660.000	101216.000	0.103	-0.036
4659.000	101226.000	0.145	-0.036
4658.000	101236.000	0.107	-0.036
4657.000	101246.000	0.107	-0.036
4656.000	101256.000	0.122	-0.036
4655.000	101266.000	0.147	-0.036
4654.000	101276.000	0.098	-0.036
4653.000	101286.000	0.134	-0.036
4652.000	101296.000	0.104	-0.036
4651.000	101306.000	0.102	-0.036
4650.000	101316.000	0.096	-0.036
4649.000	101326.000	0.109	-0.036
4648.000	101336.000	0.076	-0.036
4647.000	101346.000	0.083	-0.036
4646.000	101356.000	0.111	-0.036
4645.000	101366.000	0.118	-0.036
4644.000	101376.000	0.122	-0.036
4643.000	101386.000	0.131	-0.036
4642.000	101396.000	0.146	-0.036
4641.000	101406.000	0.118	-0.036
4640.000	101416.000	0.107	-0.036
4639.000	101426.000	0.119	-0.036
4638.000	101436.000	0.120	-0.036
4637.000	101446.000	0.114	-0.036
4636.000	101456.000	0.138	-0.036
4635.000	101466.000	0.126	-0.036
4634.000	101476.000	0.159	-0.036
4633.000	101486.000	0.098	-0.036
4632.000	101496.000	0.100	-0.036
4631.000	101506.000	0.101	-0.036
4630.000	101516.000	0.161	-0.036
4629.000	101526.000	0.159	-0.036
4628.000	101536.000	0.137	-0.036
4627.000	101546.000	0.101	-0.036
4626.000	101556.000	0.117	-0.036
4625.000	101566.000	0.151	-0.036
4624.000	101576.000	0.102	-0.036
4623.000	101586.000	0.115	-0.036
4622.000	101596.000	0.155	-0.036
4621.000	101606.000	0.122	-0.036
4620.000	101616.000	0.169	-0.036
4619.000	101626.000	0.110	-0.036
4618.000	101636.000	0.125	-0.036
4617.000	101646.000	0.096	-0.036
4616.000	101656.000	0.142	-0.036
4615.000	101666.000	0.119	-0.036
4614.000	101676.000	0.105	-0.036
4613.000	101686.000	0.095	-0.036
4612.000	101696.000	0.145	-0.036
4611.000	101706.000	0.086	-0.036
4610.000	101716.000	0.111	-0.036
4609.000	101726.000	0.090	-0.036
4608.000	101736.000	0.085	-0.036
4607.000	101746.000	0.110	-0.036
4606.000	101756.000	0.125	-0.036
4605.000	101766.000	0.139	-0.036
4604.000	101776.000	0.121	-0.036
4603.000	101786.000	0.149	-0.036
4602.000	101796.000	0.144	-0.036
4601.000	101806.000	0.128	-0.036
4600.000	101816.000	0.115	-0.036
4599.000	101826.000	0.127	-0.036
4598.000	101836.000	0.151	-0.036
4597.000	101846.000	0.107	-0.036
4596.000	101856.000	0.129	-0.036
4595.000	101866.000	0.127	-0.036
4594.000	101876.000	0.151	-0.036
4593.000	101886.000	0.081	-0.036
4592.000	101896.000	0.083	-0.036
4591.000	101906.000	0.098	-0.036
4590.000	101916.000	0.142	-0.036
4589.000	101926.000	0.147	-0.036
4588.000	101936.000	0.164	-0.036
4587.000	101946.000	0.117	-0.036
4586.000	101956.000	0.142	-0.036
4585.000	101966.000	0.125	-0.036
4584.000	101976.000	0.136	-0.036
4583.000	101986.000	0.117	-0.036
4582.000	101996.000	0.137	-0.036
4581.000	102006.000	0.120	-0.036
4580.000	102016.000	0.116	-0.036
4579.000	102026.000	0.109	-0.036
4578.000	102036.000	0.131	-0.036
4577.000	102046.000	0.150	-0.036
4576.000	102056.000	0.137	-0.036
4575.000	102066.000	0.129	-0.036
4574.000	102076.000	0.149	-0.036
4573.000	102086.000	0.112	-0.036
4572.000	102096.000	0.113	-0.036
4571.000	102106.000	0.116	-0.036
4570.000	102116.000	0.147	-0.036
4569.000	102126.000	0.142	-0.036
4568.000	102136.000	0.104	-0.036
4567.000	102146.000	0.134	-0.036
4566.000	102156.000	0.122	-0.036
4565.000	102166.000	0.118	-0.036
4564.000	102176.000	0.164	-0.036
4563.000	102186.000	0.125	-0.036
4562.000	102196.000	0.112	-0.036
4561.000	102206.000	0.120	-0.036
4560.000	102216.000	0.159	-0.036
4559.000	102226.000	0.145	-0.036
4558.000	102236.000	0.123	-0.036
4557.000	102246.000	0.140	-0.036
4556.000	102256.000	0.116	-0.036
4555.000	102266.000	0.124	-0.036
4554.000	102276.000	0.109	-0.036
4553.000	102286.000	0.143	-0.036
4552.000	102296.000	0.126	-0.036
4551.000	102306.000	0.167	-0.036
4550.000	102316.000	0.164	-0.036
4549.000	102326.000	0.142	-0.036
4548.000	102336.000	0.174	-0.036
4547.000	102346.000	0.203	-0.036
4546.000	102356.000	0.183	-0.036
4545.000	102366.000	0.100	-0.036
4544.000	102376.000	0.121	-0.036
4543.000	102386.000	0.108	-0.036
4542.000	102396.000	0.115	-0.036
4541.000	102406.000	0.113	-0.036
4540.000	102416.000	0.104	-0.036
4539.000	102426.000	0.107	-0.036
4538.000	102436.000	0.116	-0.036
4537.000	102446.000	0.165	-0.036
4536.000	102456.000	0.142	-0.036
4535.000	102466.000	0.127	-0.036
4534.000	102476.000	0.123	-0.036
4533.000	102486.000	0.131	-0.036
4532.000	102496.000	0.111	-0.036
4531.000	102506.000	0.104	-0.036
4530.000	102516.000	0.159	-0.036
4529.000	102526.000	0.111	-0.036
4528.000	102536.000	0.123	-0.036
4527.000	102546.000	0.109	-0.036
4526.000	102556.000	0.143	-0.036
4525.000	102566.000	0.140	-0.036
4524.000	102576.000	0.136	-0.036
4523.000	102586.000	0.111	-0.036
4522.000	102596.000	0.131	-0.036
4521.000	102606.000	0.160	-0.036
4520.000	102616.000	0.136	-0.036
4519.000	102626.000	0.143	-0.036
4518.000	102636.000	0.117	-0.036
4517.000	102646.000	0.152	-0.036
4516.000	102656.000	0.175	-0.036
4515.000	102666.000	0.140	-0.036
4514.000	102676.000	0.109	-0.036
4513.000	102686.000	0.149	-0.036
4512.000	102696.000	0.180	-0.036
4511.000	102706.000	0.159	-0.036
4510.000	102716.000	0.087	-0.036
4509.000	102726.000	0.117	-0.036
4508.000	102736.000	0.192	-0.036
4507.000	102746.000	0.122	-0.036
4506.000	102756.000	0.088	-0.036
4505.000	102766.000	0.142	-0.036
4504.000	102776.000	0.177	-0.036
4503.000	102786.000	0.140	-0.036
4502.000	102796.000	0.142	-0.036
4501.000	102806.000	0.177	-0.036
4500.000	102816.000	0.122	-0.036
4499.000	102826.000	0.163	-0.036
4498.000	102836.000	0.127	-0.036
4497.000	102846.000	0.151	-0.036
4496.000	102856.000	0.089	-0.036
4495.000	102866.000	0.118	-0.036
4494.000	102876.000	0.154	-0.036
4493.000	102886.000	0.144	-0.036
4492.000	102896.000	0.095	-0.036
4491.000	102906.000	0.118	-0.036
4490.000	102916.000	0.128	-0.036
4489.000	102926.000	0.126	-0.036
4488.000	102936.000	0.140	-0.036
4487.000	102946.000	0.167	-0.036
4486.000	102956.000	0.140	-0.036
4485.000	102966.000	0.162	-0.036
4484.000	102976.000	0.151	-0.036
4483.000	102986.000	0.133	-0.036
4482.000	102996.000	0.129	-0.036
4481.000	103006.000	0.093	-0.036
4480.000	103016.000	0.155	-0.036
4479.000	103026.000	0.131	-0.036
4478.000	103036.000	0.123	-0.036
4477.000	103046.000	0.149	-0.036
4476.000	103056.000	0.113	-0.036
4475.000	103066.000	0.095	-0.036
4474.000	103076.000	0.114	-0.036
4473.000	103086.000	0.133	-0.036
4472.000	103096.000	0.178	-0.036
4471.000	103106.000	0.149	-0.036
4470.000	103116.000	0.136	-0.036
4469.000	103126.000	0.140	-0.036
4468.000	103136.000	0.142	-0.036
4467.000	103146.000	0.148	-0.036
4466.000	103156.000	0.076	-0.036
4465.000	103166.000	0.147	-0.036
4464.000	103176.000	0.157	-0.036
4463.000	103186.000	0.152	-0.036
4462.000	103196.000	0.147	-0.036
4461.000	103206.000	0.138	-0.036
4460.000	103216.000	0.141	-0.036
4459.000	103226.000	0.147	-0.036
4458.000	103236.000	0.175	-0.036
4457.000	103246.000	0.166	-0.036
4456.000	103256.000	0.119	-0.036
4455.000	103266.000	0.135	-0.036
4454.000	103276.000	0.189	-0.036
4453.000	103286.000	0.168	-0.036
4452.000	103296.000	0.161	-0.036
4451.000	103306.000	0.093	-0.036
4450.000	103316.000	0.133	-0.036
4449.000	103326.000	0.114	-0.036
4448.000	103336.000	0.165	-0.036
4447.000	103346.000	0.153	-0.036
4446.000	103356.000	0.124	-0.036
4445.000	103366.000	0.119	-0.036
4444.000	103376.000	0.127	-0.036
4443.000	103386.000	0.128	-0.036
4442.000	103396.000	0.124	-0.036
4441.000	103406.000	0.158	-0.036
4440.000	103416.000	0.138	-0.036
4439.000	103426.000	0.145	-0.036
4438.000	103436.000	0.178	-0.036
4437.000	103446.000	0.148	-0.036
4436.000	103456.000	0.142	-0.036
4435.000	103466.000	0.132	-0.036
4434.000	103476.000	0.123	-0.036
4433.000	103486.000	0.134	-0.036
4432.000	103496.000	0.098	-0.036
4431.000	103506.000	0.127	-0.036
4430.000	103516.000	0.150	-0.036
4429.000	103526.000	0.179	-0.036
4428.000	103536.000	0.135	-0.036
4427.000	103546.000	0.168	-0.036
4426.000	103556.000	0.174	-0.036
4425.000	103566.000	0.160	-0.036
4424.000	103576.000	0.187	-0.036
4423.000	103586.000	0.143	-0.036
4422.000	103596.000	0.141	-0.036
4421.000	103606.000	0.140	-0.036
4420.000	103616.000	0.105	-0.036
4419.000	103626.000	0.139	-0.036
4418.000	103636.000	0.153	-0.036
4417.000	103646.000	0.130	-0.036
4416.000	103656.000	0.130	-0.036
4415.000	103666.000	0.134	-0.036
4414.000	103676.000	0.129	-0.036
4413.000	103686.000	0.147	-0.036
4412.000	103696.000	0.121	-0.036
4411.000	103706.000	0.109	-0.036
4410.000	103716.000	0.114	-0.036
4409.000	103726.000	0.154	-0.036
4408.000	103736.000	0.133	-0.036
4407.000	103746.000	0.140	-0.036
4406.000	103756.000	0.107	-0.036
4405.000	103766.000	0.154	-0.036
4404.000	103776.000	0.168	-0.036
4403.000	103786.000	0.162	-0.036
4402.000	103796.000	0.127	-0.036
4401.000	103806.000	0.160	-0.036
4400.000	103816.000	0.125	-0.036
4399.000	103826.000	0.156	-0.036
4398.000	103836.000	0.125	-0.036
4397.000	103846.000	0.129	-0.036
4396.000	103856.000	0.137	-0.036
4395.000	103866.000	0.136	-0.036
4394.000	103876.000	0.163	-0.036
4393.000	103886.000	0.134	-0.036
4392.000	103896.000	0.126	-0.036
4391.000	103906.000	0.215	-0.036
4390.000	103916.000	0.145	-0.036
4389.000	103926.000	0.111	-0.036
4388.000	103936.000	0.155	-0.036
4387.000	103946.000	0.173	-0.036
4386.000	103956.000	0.102	-0.036
4385.000	103966.000	0.119	-0.036
4384.000	103976.000	0.119	-0.036
4383.000	103986.000	0.121	-0.036
4382.000	103996.000	0.132	-0.036
4381.000	104006.000	0.161	-0.036
4380.000	104016.000	0.134	-0.036
4379.000	104026.000	0.134	-0.036
4378.000	104036.000	0.176	-0.036
4377.000	104046.000	0.181	-0.036
4376.000	104056.000	0.121	-0.036
4375.000	104066.000	0.142	-0.036
4374.000	104076.000	0.166	-0.036
4373.000	104086.000	0.120	-0.036
4372.000	104096.000	0.109	-0.036
4371.000	104106.000	0.123	-0.036
4370.000	104116.000	0.142	-0.036
4369.000	104126.000	0.156	-0.036
4368.000	104136.000	0.131	-0.036
4367.000	104146.000	0.142	-0.036
4366.000	104156.000	0.131	-0.036
4365.000	104166.000	0.147	-0.036
4364.000	104176.000	0.110	-0.036
4363.000	104186.000	0.157	-0.036
4362.000	104196.000	0.095	-0.036
4361.000	104206.000	0.133	-0.036
4360.000	104216.000	0.130	-0.036
4359.000	104226.000	0.145	-0.036
4358.000	104236.000	0.103	-0.036
4357.000	104246.000	0.129	-0.036
4356.000	104256.000	0.141	-0.036
4355.000	104266.000	0.154	-0.036
4354.000	104276.000	0.134	-0.036
4353.000	104286.000	0.134	-0.036
4352.000	104296.000	0.147	-0.036
4351.000	104306.000	0.123	-0.036
4350.000	104316.000	0.138	-0.036
4349.000	104326.000	0.157	-0.036
4348.000	104336.000	0.177	-0.036
4347.000	104346.000	0.116	-0.036
4346.000	104356.000	0.162	-0.036
4345.000	104366.000	0.181	-0.036
4344.000	104376.000	0.189	-0.036
4343.000	104386.000	0.132	-0.036
4342.000	104396.000	0.162	-0.036
4341.000	104406.000	0.117	-0.036
4340.000	104416.000	0.172	-0.036
4339.000	104426.000	0.122	-0.036
4338.000	104436.000	0.129	-0.036
4337.000	104446.000	0.185	-0.036
4336.000	104456.000	0.150	-0.036
4335.000	104466.000	0.133	-0.036
4334.000	104476.000	0.148	-0.036
4333.000	104486.000	0.140	-0.036
4332.000	104496.000	0.123	-0.036
4331.000	104506.000	0.150	-0.036
4330.000	104516.000	0.145	-0.036
4329.000	104526.000	0.124	-0.036
4328.000	104536.000	0.166	-0.036
4327.000	104546.000	0.200	-0.036
4326.000	104556.000	0.137	-0.036
4325.000	104566.000	0.130	-0.036
4324.000	104576.000	0.109	-0.036
4323.000	104586.000	0.135	-0.036
4322.000	104596.000	0.105	-0.036
4321.000	104606.000	0.106	-0.036
4320.000	104616.000	0.146	-0.036
4319.000	104626.000	0.173	-0.036
4318.000	104636.000	0.151	-0.036
4317.000	104646.000	0.123	-0.036
4316.000	104656.000	0.144	-0.036
4315.000	104666.000	0.163	-0.036
4314.000	104676.000	0.160	-0.036
4313.000	104686.000	0.151	-0.036
4312.000	104696.000	0.161	-0.036
4311.000	104706.000	0.140	-0.036
4310.000	104716.000	0.165	-0.036
4309.000	104726.000	0.126	-0.036
4308.000	104736.000	0.143	-0.036
4307.000	104746.000	0.167	-0.036
4306.000	104756.000	0.127	-0.036
4305.000	104766.000	0.181	-0.036
4304.000	104776.000	0.125	-0.036
4303.000	104786.000	0.152	-0.036
4302.000	104796.000	0.118	-0.036
4301.000	104806.000	0.154	-0.036
4300.000	104816.000	0.115	-0.036
4299.000	104826.000	0.143	-0.036
4298.000	104836.000	0.148	-0.036
4297.000	104846.000	0.181	-0.036
4296.000	104856.000	0.124	-0.036
4295.000	104866.000	0.112	-0.036
4294.000	104876.000	0.149	-0.036
4293.000	104886.000	0.117	-0.036
4292.000	104896.000	0.141	-0.036
4291.000	104906.000	0.170	-0.036
4290.000	104916.000	0.162	-0.036
4289.000	104926.000	0.150	-0.036
4288.000	104936.000	0.177	-0.036
4287.000	104946.000	0.168	-0.036
4286.000	104956.000	0.153	-0.036
4285.000	104966.000	0.154	-0.036
4284.000	104976.000	0.151	-0.036
4283.000	104986.000	0.130	-0.036
4282.000	104996.000	0.154	-0.036
4281.000	105006.000	0.179	-0.036
4280.000	105016.000	0.118	-0.036
4279.000	105026.000	0.190	-0.036
4278.000	105036.000	0.182	-0.036
4277.000	105046.000	0.123	-0.036
4276.000	105056.000	0.168	-0.036
4275.000	105066.000	0.125	-0.036
4274.000	105076.000	0.127	-0.036
4273.000	105086.000	0.123	-0.036
