# Delay scan
# MW at 19 dB, 18.5140 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 1.4 (35 dB)
# 0 mV static
# Norm:	-0.321996
# NB:	
i	d	s	b
3129.000	100586.000	0.127	-0.031
3128.000	100596.000	0.138	-0.031
3127.000	100606.000	0.147	-0.031
3126.000	100616.000	0.159	-0.031
3125.000	100626.000	0.157	-0.031
3124.000	100636.000	0.158	-0.031
3123.000	100646.000	0.154	-0.031
3122.000	100656.000	0.154	-0.031
3121.000	100666.000	0.132	-0.031
3120.000	100676.000	0.156	-0.031
3119.000	100686.000	0.145	-0.031
3118.000	100696.000	0.151	-0.031
3117.000	100706.000	0.157	-0.031
3116.000	100716.000	0.139	-0.031
3115.000	100726.000	0.135	-0.031
3114.000	100736.000	0.134	-0.031
3113.000	100746.000	0.151	-0.031
3112.000	100756.000	0.135	-0.031
3111.000	100766.000	0.130	-0.031
3110.000	100776.000	0.122	-0.031
3109.000	100786.000	0.119	-0.031
3108.000	100796.000	0.116	-0.031
3107.000	100806.000	0.108	-0.031
3106.000	100816.000	0.114	-0.031
3105.000	100826.000	0.116	-0.031
3104.000	100836.000	0.116	-0.031
3103.000	100846.000	0.134	-0.031
3102.000	100856.000	0.138	-0.031
3101.000	100866.000	0.116	-0.031
3100.000	100876.000	0.120	-0.031
3099.000	100886.000	0.111	-0.031
3098.000	100896.000	0.120	-0.031
3097.000	100906.000	0.117	-0.031
3096.000	100916.000	0.114	-0.031
3095.000	100926.000	0.140	-0.031
3094.000	100936.000	0.147	-0.031
3093.000	100946.000	0.114	-0.031
3092.000	100956.000	0.110	-0.031
3091.000	100966.000	0.142	-0.031
3090.000	100976.000	0.161	-0.031
3089.000	100986.000	0.141	-0.031
3088.000	100996.000	0.150	-0.031
3087.000	101006.000	0.138	-0.031
3086.000	101016.000	0.127	-0.031
3085.000	101026.000	0.140	-0.031
3084.000	101036.000	0.098	-0.031
3083.000	101046.000	0.112	-0.031
3082.000	101056.000	0.123	-0.031
3081.000	101066.000	0.092	-0.031
3080.000	101076.000	0.128	-0.031
3079.000	101086.000	0.137	-0.031
3078.000	101096.000	0.123	-0.031
3077.000	101106.000	0.126	-0.031
3076.000	101116.000	0.111	-0.031
3075.000	101126.000	0.122	-0.031
3074.000	101136.000	0.117	-0.031
3073.000	101146.000	0.117	-0.031
3072.000	101156.000	0.126	-0.031
3071.000	101166.000	0.118	-0.031
3070.000	101176.000	0.083	-0.031
3069.000	101186.000	0.116	-0.031
3068.000	101196.000	0.119	-0.031
3067.000	101206.000	0.122	-0.031
3066.000	101216.000	0.150	-0.031
3065.000	101226.000	0.137	-0.031
3064.000	101236.000	0.158	-0.031
3063.000	101246.000	0.133	-0.031
3062.000	101256.000	0.135	-0.031
3061.000	101266.000	0.109	-0.031
3060.000	101276.000	0.106	-0.031
3059.000	101286.000	0.130	-0.031
3058.000	101296.000	0.119	-0.031
3057.000	101306.000	0.123	-0.031
3056.000	101316.000	0.121	-0.031
3055.000	101326.000	0.173	-0.031
3054.000	101336.000	0.150	-0.031
3053.000	101346.000	0.118	-0.031
3052.000	101356.000	0.138	-0.031
3051.000	101366.000	0.143	-0.031
3050.000	101376.000	0.165	-0.031
3049.000	101386.000	0.164	-0.031
3048.000	101396.000	0.135	-0.031
3047.000	101406.000	0.145	-0.031
3046.000	101416.000	0.143	-0.031
3045.000	101426.000	0.151	-0.031
3044.000	101436.000	0.123	-0.031
3043.000	101446.000	0.159	-0.031
3042.000	101456.000	0.155	-0.031
3041.000	101466.000	0.149	-0.031
3040.000	101476.000	0.166	-0.031
3039.000	101486.000	0.138	-0.031
3038.000	101496.000	0.124	-0.031
3037.000	101506.000	0.134	-0.031
3036.000	101516.000	0.124	-0.031
3035.000	101526.000	0.148	-0.031
3034.000	101536.000	0.106	-0.031
3033.000	101546.000	0.142	-0.031
3032.000	101556.000	0.154	-0.031
3031.000	101566.000	0.155	-0.031
3030.000	101576.000	0.131	-0.031
3029.000	101586.000	0.131	-0.031
3028.000	101596.000	0.133	-0.031
3027.000	101606.000	0.120	-0.031
3026.000	101616.000	0.106	-0.031
3025.000	101626.000	0.114	-0.031
3024.000	101636.000	0.093	-0.031
3023.000	101646.000	0.116	-0.031
3022.000	101656.000	0.105	-0.031
3021.000	101666.000	0.116	-0.031
3020.000	101676.000	0.115	-0.031
3019.000	101686.000	0.124	-0.031
3018.000	101696.000	0.126	-0.031
3017.000	101706.000	0.129	-0.031
3016.000	101716.000	0.134	-0.031
3015.000	101726.000	0.121	-0.031
3014.000	101736.000	0.137	-0.031
3013.000	101746.000	0.127	-0.031
3012.000	101756.000	0.134	-0.031
3011.000	101766.000	0.119	-0.031
3010.000	101776.000	0.153	-0.031
3009.000	101786.000	0.154	-0.031
3008.000	101796.000	0.147	-0.031
3007.000	101806.000	0.137	-0.031
3006.000	101816.000	0.121	-0.031
3005.000	101826.000	0.088	-0.031
3004.000	101836.000	0.099	-0.031
3003.000	101846.000	0.115	-0.031
3002.000	101856.000	0.113	-0.031
3001.000	101866.000	0.122	-0.031
3000.000	101876.000	0.114	-0.031
2999.000	101886.000	0.108	-0.031
2998.000	101896.000	0.119	-0.031
2997.000	101906.000	0.118	-0.031
2996.000	101916.000	0.159	-0.031
2995.000	101926.000	0.136	-0.031
2994.000	101936.000	0.111	-0.031
2993.000	101946.000	0.106	-0.031
2992.000	101956.000	0.115	-0.031
2991.000	101966.000	0.121	-0.031
2990.000	101976.000	0.114	-0.031
2989.000	101986.000	0.156	-0.031
2988.000	101996.000	0.132	-0.031
2987.000	102006.000	0.127	-0.031
2986.000	102016.000	0.138	-0.031
2985.000	102026.000	0.128	-0.031
2984.000	102036.000	0.141	-0.031
2983.000	102046.000	0.120	-0.031
2982.000	102056.000	0.167	-0.031
2981.000	102066.000	0.144	-0.031
2980.000	102076.000	0.159	-0.031
2979.000	102086.000	0.147	-0.031
2978.000	102096.000	0.116	-0.031
2977.000	102106.000	0.119	-0.031
2976.000	102116.000	0.115	-0.031
2975.000	102126.000	0.132	-0.031
2974.000	102136.000	0.170	-0.031
2973.000	102146.000	0.176	-0.031
2972.000	102156.000	0.150	-0.031
2971.000	102166.000	0.147	-0.031
2970.000	102176.000	0.107	-0.031
2969.000	102186.000	0.132	-0.031
2968.000	102196.000	0.132	-0.031
2967.000	102206.000	0.120	-0.031
2966.000	102216.000	0.137	-0.031
2965.000	102226.000	0.147	-0.031
2964.000	102236.000	0.137	-0.031
2963.000	102246.000	0.126	-0.031
2962.000	102256.000	0.134	-0.031
2961.000	102266.000	0.125	-0.031
2960.000	102276.000	0.125	-0.031
2959.000	102286.000	0.135	-0.031
2958.000	102296.000	0.123	-0.031
2957.000	102306.000	0.142	-0.031
2956.000	102316.000	0.141	-0.031
2955.000	102326.000	0.126	-0.031
2954.000	102336.000	0.104	-0.031
2953.000	102346.000	0.107	-0.031
2952.000	102356.000	0.124	-0.031
2951.000	102366.000	0.144	-0.031
2950.000	102376.000	0.120	-0.031
2949.000	102386.000	0.113	-0.031
2948.000	102396.000	0.133	-0.031
2947.000	102406.000	0.123	-0.031
2946.000	102416.000	0.124	-0.031
2945.000	102426.000	0.145	-0.031
2944.000	102436.000	0.141	-0.031
2943.000	102446.000	0.122	-0.031
2942.000	102456.000	0.120	-0.031
2941.000	102466.000	0.144	-0.031
2940.000	102476.000	0.140	-0.031
2939.000	102486.000	0.125	-0.031
2938.000	102496.000	0.121	-0.031
2937.000	102506.000	0.129	-0.031
2936.000	102516.000	0.145	-0.031
2935.000	102526.000	0.120	-0.031
2934.000	102536.000	0.142	-0.031
2933.000	102546.000	0.120	-0.031
2932.000	102556.000	0.153	-0.031
2931.000	102566.000	0.128	-0.031
2930.000	102576.000	0.133	-0.031
2929.000	102586.000	0.135	-0.031
2928.000	102596.000	0.145	-0.031
2927.000	102606.000	0.155	-0.031
2926.000	102616.000	0.151	-0.031
2925.000	102626.000	0.133	-0.031
2924.000	102636.000	0.131	-0.031
2923.000	102646.000	0.110	-0.031
2922.000	102656.000	0.124	-0.031
2921.000	102666.000	0.129	-0.031
2920.000	102676.000	0.118	-0.031
2919.000	102686.000	0.131	-0.031
2918.000	102696.000	0.111	-0.031
2917.000	102706.000	0.118	-0.031
2916.000	102716.000	0.152	-0.031
2915.000	102726.000	0.146	-0.031
2914.000	102736.000	0.134	-0.031
2913.000	102746.000	0.142	-0.031
2912.000	102756.000	0.165	-0.031
2911.000	102766.000	0.143	-0.031
2910.000	102776.000	0.102	-0.031
2909.000	102786.000	0.121	-0.031
2908.000	102796.000	0.123	-0.031
2907.000	102806.000	0.142	-0.031
2906.000	102816.000	0.136	-0.031
2905.000	102826.000	0.106	-0.031
2904.000	102836.000	0.125	-0.031
2903.000	102846.000	0.150	-0.031
2902.000	102856.000	0.155	-0.031
2901.000	102866.000	0.167	-0.031
2900.000	102876.000	0.143	-0.031
2899.000	102886.000	0.147	-0.031
2898.000	102896.000	0.150	-0.031
2897.000	102906.000	0.147	-0.031
2896.000	102916.000	0.134	-0.031
2895.000	102926.000	0.113	-0.031
2894.000	102936.000	0.113	-0.031
2893.000	102946.000	0.093	-0.031
2892.000	102956.000	0.121	-0.031
2891.000	102966.000	0.149	-0.031
2890.000	102976.000	0.132	-0.031
2889.000	102986.000	0.144	-0.031
2888.000	102996.000	0.149	-0.031
2887.000	103006.000	0.154	-0.031
2886.000	103016.000	0.148	-0.031
2885.000	103026.000	0.134	-0.031
2884.000	103036.000	0.140	-0.031
2883.000	103046.000	0.162	-0.031
2882.000	103056.000	0.174	-0.031
2881.000	103066.000	0.169	-0.031
2880.000	103076.000	0.148	-0.031
2879.000	103086.000	0.161	-0.031
2878.000	103096.000	0.171	-0.031
2877.000	103106.000	0.130	-0.031
2876.000	103116.000	0.148	-0.031
2875.000	103126.000	0.133	-0.031
2874.000	103136.000	0.137	-0.031
2873.000	103146.000	0.144	-0.031
2872.000	103156.000	0.126	-0.031
2871.000	103166.000	0.130	-0.031
2870.000	103176.000	0.148	-0.031
2869.000	103186.000	0.153	-0.031
2868.000	103196.000	0.127	-0.031
2867.000	103206.000	0.129	-0.031
2866.000	103216.000	0.159	-0.031
2865.000	103226.000	0.156	-0.031
2864.000	103236.000	0.153	-0.031
2863.000	103246.000	0.133	-0.031
2862.000	103256.000	0.131	-0.031
2861.000	103266.000	0.121	-0.031
2860.000	103276.000	0.154	-0.031
2859.000	103286.000	0.167	-0.031
2858.000	103296.000	0.150	-0.031
2857.000	103306.000	0.168	-0.031
2856.000	103316.000	0.134	-0.031
2855.000	103326.000	0.167	-0.031
2854.000	103336.000	0.171	-0.031
2853.000	103346.000	0.157	-0.031
2852.000	103356.000	0.160	-0.031
2851.000	103366.000	0.146	-0.031
2850.000	103376.000	0.148	-0.031
2849.000	103386.000	0.146	-0.031
2848.000	103396.000	0.148	-0.031
2847.000	103406.000	0.143	-0.031
2846.000	103416.000	0.145	-0.031
2845.000	103426.000	0.158	-0.031
2844.000	103436.000	0.159	-0.031
2843.000	103446.000	0.127	-0.031
2842.000	103456.000	0.147	-0.031
2841.000	103466.000	0.147	-0.031
2840.000	103476.000	0.122	-0.031
2839.000	103486.000	0.135	-0.031
2838.000	103496.000	0.152	-0.031
2837.000	103506.000	0.160	-0.031
2836.000	103516.000	0.184	-0.031
2835.000	103526.000	0.144	-0.031
2834.000	103536.000	0.137	-0.031
2833.000	103546.000	0.154	-0.031
2832.000	103556.000	0.157	-0.031
2831.000	103566.000	0.181	-0.031
2830.000	103576.000	0.183	-0.031
2829.000	103586.000	0.166	-0.031
2828.000	103596.000	0.151	-0.031
2827.000	103606.000	0.158	-0.031
2826.000	103616.000	0.145	-0.031
2825.000	103626.000	0.147	-0.031
2824.000	103636.000	0.132	-0.031
2823.000	103646.000	0.137	-0.031
2822.000	103656.000	0.131	-0.031
2821.000	103666.000	0.148	-0.031
2820.000	103676.000	0.159	-0.031
2819.000	103686.000	0.173	-0.031
2818.000	103696.000	0.170	-0.031
2817.000	103706.000	0.168	-0.031
2816.000	103716.000	0.169	-0.031
2815.000	103726.000	0.138	-0.031
2814.000	103736.000	0.169	-0.031
2813.000	103746.000	0.177	-0.031
2812.000	103756.000	0.183	-0.031
2811.000	103766.000	0.145	-0.031
2810.000	103776.000	0.167	-0.031
2809.000	103786.000	0.182	-0.031
2808.000	103796.000	0.172	-0.031
2807.000	103806.000	0.185	-0.031
2806.000	103816.000	0.161	-0.031
2805.000	103826.000	0.181	-0.031
2804.000	103836.000	0.177	-0.031
2803.000	103846.000	0.148	-0.031
2802.000	103856.000	0.150	-0.031
2801.000	103866.000	0.175	-0.031
2800.000	103876.000	0.157	-0.031
2799.000	103886.000	0.149	-0.031
2798.000	103896.000	0.159	-0.031
2797.000	103906.000	0.203	-0.031
2796.000	103916.000	0.182	-0.031
2795.000	103926.000	0.143	-0.031
2794.000	103936.000	0.154	-0.031
2793.000	103946.000	0.159	-0.031
2792.000	103956.000	0.182	-0.031
2791.000	103966.000	0.139	-0.031
2790.000	103976.000	0.126	-0.031
2789.000	103986.000	0.125	-0.031
2788.000	103996.000	0.127	-0.031
2787.000	104006.000	0.125	-0.031
2786.000	104016.000	0.148	-0.031
2785.000	104026.000	0.157	-0.031
2784.000	104036.000	0.172	-0.031
2783.000	104046.000	0.169	-0.031
2782.000	104056.000	0.200	-0.031
2781.000	104066.000	0.186	-0.031
2780.000	104076.000	0.185	-0.031
2779.000	104086.000	0.162	-0.031
2778.000	104096.000	0.146	-0.031
2777.000	104106.000	0.139	-0.031
2776.000	104116.000	0.115	-0.031
2775.000	104126.000	0.130	-0.031
2774.000	104136.000	0.146	-0.031
2773.000	104146.000	0.135	-0.031
2772.000	104156.000	0.147	-0.031
2771.000	104166.000	0.175	-0.031
2770.000	104176.000	0.153	-0.031
2769.000	104186.000	0.138	-0.031
2768.000	104196.000	0.148	-0.031
2767.000	104206.000	0.145	-0.031
2766.000	104216.000	0.164	-0.031
2765.000	104226.000	0.166	-0.031
2764.000	104236.000	0.143	-0.031
2763.000	104246.000	0.127	-0.031
2762.000	104256.000	0.139	-0.031
2761.000	104266.000	0.128	-0.031
2760.000	104276.000	0.145	-0.031
2759.000	104286.000	0.172	-0.031
2758.000	104296.000	0.167	-0.031
2757.000	104306.000	0.174	-0.031
2756.000	104316.000	0.178	-0.031
2755.000	104326.000	0.161	-0.031
2754.000	104336.000	0.161	-0.031
2753.000	104346.000	0.162	-0.031
2752.000	104356.000	0.132	-0.031
2751.000	104366.000	0.114	-0.031
2750.000	104376.000	0.143	-0.031
2749.000	104386.000	0.172	-0.031
2748.000	104396.000	0.187	-0.031
2747.000	104406.000	0.169	-0.031
2746.000	104416.000	0.137	-0.031
2745.000	104426.000	0.172	-0.031
2744.000	104436.000	0.177	-0.031
2743.000	104446.000	0.155	-0.031
2742.000	104456.000	0.145	-0.031
2741.000	104466.000	0.167	-0.031
2740.000	104476.000	0.183	-0.031
2739.000	104486.000	0.180	-0.031
2738.000	104496.000	0.192	-0.031
2737.000	104506.000	0.160	-0.031
2736.000	104516.000	0.210	-0.031
2735.000	104526.000	0.163	-0.031
2734.000	104536.000	0.172	-0.031
2733.000	104546.000	0.169	-0.031
2732.000	104556.000	0.157	-0.031
2731.000	104566.000	0.172	-0.031
2730.000	104576.000	0.146	-0.031
2729.000	104586.000	0.211	-0.031
2728.000	104596.000	0.182	-0.031
2727.000	104606.000	0.197	-0.031
2726.000	104616.000	0.161	-0.031
2725.000	104626.000	0.168	-0.031
2724.000	104636.000	0.178	-0.031
2723.000	104646.000	0.167	-0.031
2722.000	104656.000	0.140	-0.031
2721.000	104666.000	0.160	-0.031
2720.000	104676.000	0.161	-0.031
2719.000	104686.000	0.137	-0.031
2718.000	104696.000	0.152	-0.031
2717.000	104706.000	0.124	-0.031
2716.000	104716.000	0.137	-0.031
2715.000	104726.000	0.155	-0.031
2714.000	104736.000	0.157	-0.031
2713.000	104746.000	0.165	-0.031
2712.000	104756.000	0.168	-0.031
2711.000	104766.000	0.201	-0.031
2710.000	104776.000	0.177	-0.031
2709.000	104786.000	0.158	-0.031
2708.000	104796.000	0.184	-0.031
2707.000	104806.000	0.167	-0.031
2706.000	104816.000	0.155	-0.031
2705.000	104826.000	0.173	-0.031
2704.000	104836.000	0.174	-0.031
2703.000	104846.000	0.199	-0.031
2702.000	104856.000	0.191	-0.031
2701.000	104866.000	0.194	-0.031
2700.000	104876.000	0.193	-0.031
2699.000	104886.000	0.191	-0.031
2698.000	104896.000	0.189	-0.031
2697.000	104906.000	0.221	-0.031
2696.000	104916.000	0.181	-0.031
2695.000	104926.000	0.185	-0.031
2694.000	104936.000	0.173	-0.031
2693.000	104946.000	0.193	-0.031
2692.000	104956.000	0.186	-0.031
2691.000	104966.000	0.192	-0.031
2690.000	104976.000	0.212	-0.031
2689.000	104986.000	0.202	-0.031
2688.000	104996.000	0.209	-0.031
2687.000	105006.000	0.171	-0.031
2686.000	105016.000	0.180	-0.031
2685.000	105026.000	0.137	-0.031
2684.000	105036.000	0.141	-0.031
2683.000	105046.000	0.149	-0.031
2682.000	105056.000	0.177	-0.031
2681.000	105066.000	0.168	-0.031
2680.000	105076.000	0.158	-0.031
2679.000	105086.000	0.156	-0.031
2678.000	105096.000	0.180	-0.031
2677.000	105106.000	0.155	-0.031
2676.000	105116.000	0.163	-0.031
2675.000	105126.000	0.196	-0.031
2674.000	105136.000	0.161	-0.031
2673.000	105146.000	0.174	-0.031
2672.000	105156.000	0.176	-0.031
2671.000	105166.000	0.177	-0.031
2670.000	105176.000	0.182	-0.031
2669.000	105186.000	0.187	-0.031
2668.000	105196.000	0.199	-0.031
2667.000	105206.000	0.222	-0.031
2666.000	105216.000	0.198	-0.031
2665.000	105226.000	0.164	-0.031
2664.000	105236.000	0.179	-0.031
2663.000	105246.000	0.191	-0.031
2662.000	105256.000	0.224	-0.031
2661.000	105266.000	0.209	-0.031
2660.000	105276.000	0.191	-0.031
2659.000	105286.000	0.171	-0.031
2658.000	105296.000	0.175	-0.031
2657.000	105306.000	0.183	-0.031
2656.000	105316.000	0.199	-0.031
2655.000	105326.000	0.175	-0.031
2654.000	105336.000	0.180	-0.031
2653.000	105346.000	0.174	-0.031
2652.000	105356.000	0.173	-0.031
2651.000	105366.000	0.169	-0.031
2650.000	105376.000	0.180	-0.031
2649.000	105386.000	0.175	-0.031
2648.000	105396.000	0.155	-0.031
2647.000	105406.000	0.167	-0.031
2646.000	105416.000	0.174	-0.031
2645.000	105426.000	0.150	-0.031
2644.000	105436.000	0.160	-0.031
2643.000	105446.000	0.186	-0.031
2642.000	105456.000	0.205	-0.031
2641.000	105466.000	0.208	-0.031
2640.000	105476.000	0.185	-0.031
2639.000	105486.000	0.187	-0.031
2638.000	105496.000	0.197	-0.031
2637.000	105506.000	0.229	-0.031
2636.000	105516.000	0.180	-0.031
2635.000	105526.000	0.188	-0.031
2634.000	105536.000	0.169	-0.031
2633.000	105546.000	0.181	-0.031
2632.000	105556.000	0.225	-0.031
2631.000	105566.000	0.187	-0.031
2630.000	105576.000	0.197	-0.031
2629.000	105586.000	0.187	-0.031
2628.000	105596.000	0.189	-0.031
2627.000	105606.000	0.177	-0.031
2626.000	105616.000	0.201	-0.031
2625.000	105626.000	0.163	-0.031
2624.000	105636.000	0.173	-0.031
2623.000	105646.000	0.175	-0.031
2622.000	105656.000	0.187	-0.031
2621.000	105666.000	0.179	-0.031
2620.000	105676.000	0.179	-0.031
2619.000	105686.000	0.190	-0.031
2618.000	105696.000	0.151	-0.031
2617.000	105706.000	0.156	-0.031
2616.000	105716.000	0.154	-0.031
2615.000	105726.000	0.155	-0.031
2614.000	105736.000	0.152	-0.031
2613.000	105746.000	0.182	-0.031
2612.000	105756.000	0.167	-0.031
2611.000	105766.000	0.131	-0.031
2610.000	105776.000	0.160	-0.031
2609.000	105786.000	0.166	-0.031
2608.000	105796.000	0.163	-0.031
2607.000	105806.000	0.160	-0.031
2606.000	105816.000	0.207	-0.031
2605.000	105826.000	0.206	-0.031
2604.000	105836.000	0.186	-0.031
2603.000	105846.000	0.161	-0.031
2602.000	105856.000	0.139	-0.031
2601.000	105866.000	0.178	-0.031
2600.000	105876.000	0.195	-0.031
2599.000	105886.000	0.178	-0.031
2598.000	105896.000	0.181	-0.031
2597.000	105906.000	0.190	-0.031
2596.000	105916.000	0.172	-0.031
2595.000	105926.000	0.164	-0.031
2594.000	105936.000	0.176	-0.031
2593.000	105946.000	0.208	-0.031
2592.000	105956.000	0.209	-0.031
2591.000	105966.000	0.200	-0.031
2590.000	105976.000	0.175	-0.031
2589.000	105986.000	0.161	-0.031
2588.000	105996.000	0.151	-0.031
2587.000	106006.000	0.140	-0.031
2586.000	106016.000	0.198	-0.031
2585.000	106026.000	0.184	-0.031
2584.000	106036.000	0.188	-0.031
2583.000	106046.000	0.182	-0.031
2582.000	106056.000	0.163	-0.031
2581.000	106066.000	0.167	-0.031
2580.000	106076.000	0.180	-0.031
2579.000	106086.000	0.195	-0.031
2578.000	106096.000	0.168	-0.031
2577.000	106106.000	0.181	-0.031
2576.000	106116.000	0.154	-0.031
2575.000	106126.000	0.153	-0.031
2574.000	106136.000	0.145	-0.031
2573.000	106146.000	0.159	-0.031
2572.000	106156.000	0.154	-0.031
2571.000	106166.000	0.178	-0.031
2570.000	106176.000	0.167	-0.031
2569.000	106186.000	0.186	-0.031
2568.000	106196.000	0.189	-0.031
2567.000	106206.000	0.190	-0.031
2566.000	106216.000	0.207	-0.031
2565.000	106226.000	0.188	-0.031
2564.000	106236.000	0.203	-0.031
2563.000	106246.000	0.179	-0.031
2562.000	106256.000	0.184	-0.031
2561.000	106266.000	0.158	-0.031
2560.000	106276.000	0.174	-0.031
2559.000	106286.000	0.143	-0.031
2558.000	106296.000	0.154	-0.031
2557.000	106306.000	0.148	-0.031
2556.000	106316.000	0.153	-0.031
2555.000	106326.000	0.178	-0.031
2554.000	106336.000	0.160	-0.031
2553.000	106346.000	0.186	-0.031
2552.000	106356.000	0.222	-0.031
2551.000	106366.000	0.198	-0.031
2550.000	106376.000	0.181	-0.031
2549.000	106386.000	0.163	-0.031
2548.000	106396.000	0.162	-0.031
2547.000	106406.000	0.159	-0.031
2546.000	106416.000	0.154	-0.031
2545.000	106426.000	0.166	-0.031
2544.000	106436.000	0.191	-0.031
2543.000	106446.000	0.169	-0.031
2542.000	106456.000	0.183	-0.031
2541.000	106466.000	0.203	-0.031
2540.000	106476.000	0.161	-0.031
2539.000	106486.000	0.209	-0.031
2538.000	106496.000	0.235	-0.031
2537.000	106506.000	0.216	-0.031
2536.000	106516.000	0.198	-0.031
2535.000	106526.000	0.191	-0.031
2534.000	106536.000	0.193	-0.031
2533.000	106546.000	0.177	-0.031
2532.000	106556.000	0.197	-0.031
2531.000	106566.000	0.233	-0.031
2530.000	106576.000	0.161	-0.031
2529.000	106586.000	0.166	-0.031
2528.000	106596.000	0.169	-0.031
2527.000	106606.000	0.149	-0.031
2526.000	106616.000	0.167	-0.031
2525.000	106626.000	0.164	-0.031
2524.000	106636.000	0.141	-0.031
2523.000	106646.000	0.170	-0.031
2522.000	106656.000	0.172	-0.031
2521.000	106666.000	0.189	-0.031
2520.000	106676.000	0.192	-0.031
2519.000	106686.000	0.180	-0.031
2518.000	106696.000	0.161	-0.031
2517.000	106706.000	0.189	-0.031
2516.000	106716.000	0.193	-0.031
2515.000	106726.000	0.172	-0.031
2514.000	106736.000	0.146	-0.031
2513.000	106746.000	0.159	-0.031
2512.000	106756.000	0.180	-0.031
2511.000	106766.000	0.209	-0.031
2510.000	106776.000	0.179	-0.031
2509.000	106786.000	0.186	-0.031
2508.000	106796.000	0.224	-0.031
2507.000	106806.000	0.238	-0.031
2506.000	106816.000	0.203	-0.031
2505.000	106826.000	0.202	-0.031
2504.000	106836.000	0.188	-0.031
2503.000	106846.000	0.185	-0.031
2502.000	106856.000	0.185	-0.031
2501.000	106866.000	0.186	-0.031
2500.000	106876.000	0.185	-0.031
2499.000	106886.000	0.187	-0.031
2498.000	106896.000	0.181	-0.031
2497.000	106906.000	0.203	-0.031
2496.000	106916.000	0.193	-0.031
2495.000	106926.000	0.195	-0.031
2494.000	106936.000	0.185	-0.031
2493.000	106946.000	0.196	-0.031
2492.000	106956.000	0.208	-0.031
2491.000	106966.000	0.165	-0.031
2490.000	106976.000	0.167	-0.031
2489.000	106986.000	0.180	-0.031
2488.000	106996.000	0.169	-0.031
2487.000	107006.000	0.188	-0.031
2486.000	107016.000	0.158	-0.031
2485.000	107026.000	0.177	-0.031
2484.000	107036.000	0.152	-0.031
2483.000	107046.000	0.148	-0.031
2482.000	107056.000	0.162	-0.031
2481.000	107066.000	0.179	-0.031
2480.000	107076.000	0.144	-0.031
2479.000	107086.000	0.149	-0.031
2478.000	107096.000	0.153	-0.031
2477.000	107106.000	0.142	-0.031
2476.000	107116.000	0.126	-0.031
2475.000	107126.000	0.130	-0.031
2474.000	107136.000	0.128	-0.031
2473.000	107146.000	0.145	-0.031
2472.000	107156.000	0.169	-0.031
2471.000	107166.000	0.195	-0.031
2470.000	107176.000	0.184	-0.031
2469.000	107186.000	0.158	-0.031
2468.000	107196.000	0.153	-0.031
2467.000	107206.000	0.139	-0.031
2466.000	107216.000	0.134	-0.031
2465.000	107226.000	0.163	-0.031
2464.000	107236.000	0.199	-0.031
2463.000	107246.000	0.161	-0.031
2462.000	107256.000	0.173	-0.031
2461.000	107266.000	0.175	-0.031
2460.000	107276.000	0.159	-0.031
2459.000	107286.000	0.195	-0.031
2458.000	107296.000	0.184	-0.031
2457.000	107306.000	0.190	-0.031
2456.000	107316.000	0.195	-0.031
2455.000	107326.000	0.191	-0.031
2454.000	107336.000	0.205	-0.031
2453.000	107346.000	0.168	-0.031
2452.000	107356.000	0.201	-0.031
2451.000	107366.000	0.204	-0.031
2450.000	107376.000	0.174	-0.031
2449.000	107386.000	0.171	-0.031
2448.000	107396.000	0.198	-0.031
2447.000	107406.000	0.154	-0.031
2446.000	107416.000	0.171	-0.031
2445.000	107426.000	0.167	-0.031
2444.000	107436.000	0.169	-0.031
2443.000	107446.000	0.148	-0.031
2442.000	107456.000	0.148	-0.031
2441.000	107466.000	0.154	-0.031
2440.000	107476.000	0.172	-0.031
2439.000	107486.000	0.161	-0.031
2438.000	107496.000	0.197	-0.031
2437.000	107506.000	0.174	-0.031
2436.000	107516.000	0.162	-0.031
2435.000	107526.000	0.133	-0.031
2434.000	107536.000	0.158	-0.031
2433.000	107546.000	0.151	-0.031
2432.000	107556.000	0.142	-0.031
2431.000	107566.000	0.138	-0.031
2430.000	107576.000	0.150	-0.031
2429.000	107586.000	0.152	-0.031
2428.000	107596.000	0.166	-0.031
2427.000	107606.000	0.143	-0.031
2426.000	107616.000	0.122	-0.031
2425.000	107626.000	0.132	-0.031
2424.000	107636.000	0.141	-0.031
2423.000	107646.000	0.142	-0.031
2422.000	107656.000	0.128	-0.031
2421.000	107666.000	0.175	-0.031
2420.000	107676.000	0.180	-0.031
2419.000	107686.000	0.189	-0.031
2418.000	107696.000	0.187	-0.031
2417.000	107706.000	0.186	-0.031
2416.000	107716.000	0.201	-0.031
2415.000	107726.000	0.199	-0.031
2414.000	107736.000	0.151	-0.031
2413.000	107746.000	0.148	-0.031
2412.000	107756.000	0.158	-0.031
2411.000	107766.000	0.154	-0.031
2410.000	107776.000	0.166	-0.031
2409.000	107786.000	0.173	-0.031
2408.000	107796.000	0.134	-0.031
2407.000	107806.000	0.149	-0.031
2406.000	107816.000	0.173	-0.031
2405.000	107826.000	0.174	-0.031
2404.000	107836.000	0.135	-0.031
2403.000	107846.000	0.153	-0.031
2402.000	107856.000	0.171	-0.031
2401.000	107866.000	0.172	-0.031
2400.000	107876.000	0.161	-0.031
2399.000	107886.000	0.137	-0.031
