# Delay scan
# MW at 19 dB
# Laser at 365872 GHz, 0.5th Resonance.
# PM at 1.4 (35 dB)
# 0 mV static
i	d	s	b
5098.000	103164.000	0.035	-0.014
5099.000	103174.000	0.089	-0.014
5100.000	103184.000	0.026	-0.014
5101.000	103194.000	0.018	-0.014
5102.000	103204.000	0.039	-0.014
5103.000	103214.000	0.042	-0.014
5104.000	103224.000	0.064	-0.014
5105.000	103234.000	0.154	-0.014
5106.000	103244.000	0.071	-0.014
5107.000	103254.000	0.064	-0.014
5108.000	103264.000	0.045	-0.014
5109.000	103274.000	0.008	-0.014
5110.000	103284.000	0.064	-0.014
5111.000	103294.000	0.034	-0.014
5112.000	103304.000	0.031	-0.014
5113.000	103314.000	0.027	-0.014
5114.000	103324.000	0.033	-0.014
5115.000	103334.000	0.048	-0.014
5116.000	103344.000	0.034	-0.014
5117.000	103354.000	0.012	-0.014
5118.000	103364.000	0.046	-0.014
5119.000	103374.000	0.044	-0.014
5120.000	103384.000	0.108	-0.014
5121.000	103394.000	0.078	-0.014
5122.000	103404.000	0.047	-0.014
5123.000	103414.000	0.098	-0.014
5124.000	103424.000	0.040	-0.014
5125.000	103434.000	0.037	-0.014
5126.000	103444.000	0.070	-0.014
5127.000	103454.000	0.015	-0.014
5128.000	103464.000	0.050	-0.014
5129.000	103474.000	0.056	-0.014
5130.000	103484.000	0.060	-0.014
5131.000	103494.000	0.082	-0.014
5132.000	103504.000	0.087	-0.014
5133.000	103514.000	0.015	-0.014
5134.000	103524.000	0.058	-0.014
5135.000	103534.000	0.095	-0.014
5136.000	103544.000	0.076	-0.014
5137.000	103554.000	0.080	-0.014
5138.000	103564.000	0.078	-0.014
5139.000	103574.000	0.048	-0.014
5140.000	103584.000	0.055	-0.014
5141.000	103594.000	0.090	-0.014
5142.000	103604.000	0.096	-0.014
5143.000	103614.000	0.025	-0.014
5144.000	103624.000	0.105	-0.014
5145.000	103634.000	0.070	-0.014
5146.000	103644.000	0.032	-0.014
5147.000	103654.000	0.041	-0.014
5148.000	103664.000	0.030	-0.014
5149.000	103674.000	0.037	-0.014
5150.000	103684.000	0.082	-0.014
5151.000	103694.000	0.065	-0.014
5152.000	103704.000	0.057	-0.014
5153.000	103714.000	0.104	-0.014
5154.000	103724.000	0.094	-0.014
5155.000	103734.000	0.046	-0.014
5156.000	103744.000	0.006	-0.014
5157.000	103754.000	0.000	-0.014
5158.000	103764.000	0.031	-0.014
5159.000	103774.000	0.094	-0.014
5160.000	103784.000	0.026	-0.014
5161.000	103794.000	0.059	-0.014
5162.000	103804.000	0.085	-0.014
5163.000	103814.000	0.111	-0.014
5164.000	103824.000	0.058	-0.014
5165.000	103834.000	0.037	-0.014
5166.000	103844.000	0.035	-0.014
5167.000	103854.000	0.047	-0.014
5168.000	103864.000	0.030	-0.014
5169.000	103874.000	0.035	-0.014
5170.000	103884.000	0.052	-0.014
5171.000	103894.000	0.058	-0.014
5172.000	103904.000	0.012	-0.014
5173.000	103914.000	0.039	-0.014
5174.000	103924.000	0.078	-0.014
5175.000	103934.000	0.036	-0.014
5176.000	103944.000	0.021	-0.014
5177.000	103954.000	-0.006	-0.014
5178.000	103964.000	0.049	-0.014
5179.000	103974.000	0.067	-0.014
5180.000	103984.000	0.018	-0.014
5181.000	103994.000	0.055	-0.014
5182.000	104004.000	0.069	-0.014
5183.000	104014.000	0.035	-0.014
5184.000	104024.000	0.054	-0.014
5185.000	104034.000	0.023	-0.014
5186.000	104044.000	0.053	-0.014
5187.000	104054.000	0.044	-0.014
5188.000	104064.000	0.040	-0.014
5189.000	104074.000	0.053	-0.014
5190.000	104084.000	0.073	-0.014
5191.000	104094.000	0.041	-0.014
5192.000	104104.000	0.035	-0.014
5193.000	104114.000	0.058	-0.014
5194.000	104124.000	0.052	-0.014
5195.000	104134.000	0.153	-0.014
5196.000	104144.000	0.073	-0.014
5197.000	104154.000	0.047	-0.014
5198.000	104164.000	0.036	-0.014
5199.000	104174.000	0.061	-0.014
5200.000	104184.000	0.016	-0.014
5201.000	104194.000	0.081	-0.014
5202.000	104204.000	0.094	-0.014
5203.000	104214.000	0.034	-0.014
5204.000	104224.000	0.111	-0.014
5205.000	104234.000	0.059	-0.014
5206.000	104244.000	0.088	-0.014
5207.000	104254.000	0.122	-0.014
5208.000	104264.000	0.115	-0.014
5209.000	104274.000	0.087	-0.014
5210.000	104284.000	0.032	-0.014
5211.000	104294.000	0.018	-0.014
5212.000	104304.000	-0.003	-0.014
5213.000	104314.000	0.102	-0.014
5214.000	104324.000	0.037	-0.014
5215.000	104334.000	0.021	-0.014
5216.000	104344.000	0.069	-0.014
5217.000	104354.000	0.043	-0.014
5218.000	104364.000	0.078	-0.014
5219.000	104374.000	0.091	-0.014
5220.000	104384.000	0.051	-0.014
5221.000	104394.000	0.055	-0.014
5222.000	104404.000	0.073	-0.014
5223.000	104414.000	0.061	-0.014
5224.000	104424.000	0.063	-0.014
5225.000	104434.000	0.053	-0.014
5226.000	104444.000	0.073	-0.014
5227.000	104454.000	0.043	-0.014
5228.000	104464.000	0.032	-0.014
5229.000	104474.000	0.083	-0.014
5230.000	104484.000	0.032	-0.014
5231.000	104494.000	0.108	-0.014
5232.000	104504.000	0.025	-0.014
5233.000	104514.000	0.043	-0.014
5234.000	104524.000	0.088	-0.014
5235.000	104534.000	0.033	-0.014
5236.000	104544.000	0.090	-0.014
5237.000	104554.000	0.045	-0.014
5238.000	104564.000	0.042	-0.014
5239.000	104574.000	0.023	-0.014
5240.000	104584.000	0.029	-0.014
5241.000	104594.000	0.008	-0.014
5242.000	104604.000	0.014	-0.014
5243.000	104614.000	0.091	-0.014
5244.000	104624.000	0.088	-0.014
5245.000	104634.000	0.073	-0.014
5246.000	104644.000	0.054	-0.014
5247.000	104654.000	0.045	-0.014
5248.000	104664.000	0.068	-0.014
5249.000	104674.000	0.007	-0.014
5250.000	104684.000	0.043	-0.014
5251.000	104694.000	0.077	-0.014
5252.000	104704.000	0.063	-0.014
5253.000	104714.000	0.036	-0.014
5254.000	104724.000	0.046	-0.014
5255.000	104734.000	0.029	-0.014
5256.000	104744.000	0.028	-0.014
5257.000	104754.000	0.057	-0.014
5258.000	104764.000	0.089	-0.014
5259.000	104774.000	0.063	-0.014
5260.000	104784.000	0.046	-0.014
5261.000	104794.000	0.006	-0.014
5262.000	104804.000	0.016	-0.014
5263.000	104814.000	0.023	-0.014
5264.000	104824.000	0.039	-0.014
5265.000	104834.000	0.017	-0.014
5266.000	104844.000	0.097	-0.014
5267.000	104854.000	0.097	-0.014
5268.000	104864.000	0.055	-0.014
5269.000	104874.000	0.039	-0.014
5270.000	104884.000	0.060	-0.014
5271.000	104894.000	0.039	-0.014
5272.000	104904.000	0.091	-0.014
5273.000	104914.000	0.082	-0.014
5274.000	104924.000	0.066	-0.014
5275.000	104934.000	0.062	-0.014
5276.000	104944.000	0.079	-0.014
5277.000	104954.000	0.048	-0.014
5278.000	104964.000	0.065	-0.014
5279.000	104974.000	0.038	-0.014
5280.000	104984.000	0.047	-0.014
5281.000	104994.000	0.031	-0.014
5282.000	105004.000	0.134	-0.014
5283.000	105014.000	0.049	-0.014
5284.000	105024.000	0.046	-0.014
5285.000	105034.000	0.024	-0.014
5286.000	105044.000	0.018	-0.014
5287.000	105054.000	0.102	-0.014
5288.000	105064.000	0.023	-0.014
5289.000	105074.000	0.093	-0.014
5290.000	105084.000	0.088	-0.014
5291.000	105094.000	0.050	-0.014
5292.000	105104.000	0.041	-0.014
5293.000	105114.000	0.044	-0.014
5294.000	105124.000	0.034	-0.014
5295.000	105134.000	0.038	-0.014
5296.000	105144.000	0.052	-0.014
5297.000	105154.000	0.087	-0.014
5298.000	105164.000	0.057	-0.014
5299.000	105174.000	0.025	-0.014
5300.000	105184.000	0.012	-0.014
5301.000	105194.000	0.019	-0.014
5302.000	105204.000	0.028	-0.014
5303.000	105214.000	0.018	-0.014
5304.000	105224.000	0.087	-0.014
5305.000	105234.000	0.081	-0.014
5306.000	105244.000	0.076	-0.014
5307.000	105254.000	0.026	-0.014
5308.000	105264.000	0.059	-0.014
5309.000	105274.000	0.075	-0.014
5310.000	105284.000	0.053	-0.014
5311.000	105294.000	0.061	-0.014
5312.000	105304.000	0.066	-0.014
5313.000	105314.000	0.067	-0.014
5314.000	105324.000	0.027	-0.014
5315.000	105334.000	0.015	-0.014
5316.000	105344.000	0.051	-0.014
5317.000	105354.000	0.130	-0.014
5318.000	105364.000	0.034	-0.014
5319.000	105374.000	0.088	-0.014
5320.000	105384.000	0.045	-0.014
5321.000	105394.000	0.044	-0.014
5322.000	105404.000	0.046	-0.014
5323.000	105414.000	0.031	-0.014
5324.000	105424.000	0.076	-0.014
5325.000	105434.000	0.053	-0.014
5326.000	105444.000	0.010	-0.014
5327.000	105454.000	0.055	-0.014
5328.000	105464.000	0.105	-0.014
5329.000	105474.000	0.071	-0.014
5330.000	105484.000	0.057	-0.014
5331.000	105494.000	0.032	-0.014
5332.000	105504.000	0.037	-0.014
5333.000	105514.000	0.080	-0.014
5334.000	105524.000	0.020	-0.014
5335.000	105534.000	0.039	-0.014
5336.000	105544.000	0.039	-0.014
5337.000	105554.000	0.031	-0.014
5338.000	105564.000	0.009	-0.014
5339.000	105574.000	0.045	-0.014
5340.000	105584.000	0.027	-0.014
5341.000	105594.000	0.031	-0.014
5342.000	105604.000	0.058	-0.014
5343.000	105614.000	0.046	-0.014
5344.000	105624.000	0.043	-0.014
5345.000	105634.000	0.039	-0.014
5346.000	105644.000	0.086	-0.014
5347.000	105654.000	0.055	-0.014
5348.000	105664.000	0.068	-0.014
5349.000	105674.000	0.012	-0.014
5350.000	105684.000	0.024	-0.014
5351.000	105694.000	0.035	-0.014
5352.000	105704.000	0.039	-0.014
5353.000	105714.000	0.060	-0.014
5354.000	105724.000	0.030	-0.014
5355.000	105734.000	0.066	-0.014
5356.000	105744.000	0.054	-0.014
5357.000	105754.000	0.026	-0.014
5358.000	105764.000	0.041	-0.014
5359.000	105774.000	0.039	-0.014
5360.000	105784.000	0.036	-0.014
5361.000	105794.000	0.013	-0.014
5362.000	105804.000	0.003	-0.014
5363.000	105814.000	0.028	-0.014
5364.000	105824.000	0.047	-0.014
5365.000	105834.000	0.044	-0.014
5366.000	105844.000	0.028	-0.014
5367.000	105854.000	0.074	-0.014
5368.000	105864.000	0.069	-0.014
5369.000	105874.000	0.036	-0.014
5370.000	105884.000	0.022	-0.014
5371.000	105894.000	0.050	-0.014
5372.000	105904.000	0.025	-0.014
5373.000	105914.000	0.040	-0.014
5374.000	105924.000	0.056	-0.014
5375.000	105934.000	0.080	-0.014
5376.000	105944.000	0.064	-0.014
5377.000	105954.000	0.060	-0.014
5378.000	105964.000	0.046	-0.014
5379.000	105974.000	0.061	-0.014
5380.000	105984.000	0.029	-0.014
5381.000	105994.000	0.057	-0.014
5382.000	106004.000	0.028	-0.014
5383.000	106014.000	0.029	-0.014
5384.000	106024.000	0.058	-0.014
5385.000	106034.000	0.064	-0.014
5386.000	106044.000	0.087	-0.014
5387.000	106054.000	0.093	-0.014
5388.000	106064.000	0.109	-0.014
5389.000	106074.000	0.035	-0.014
5390.000	106084.000	0.060	-0.014
5391.000	106094.000	0.043	-0.014
5392.000	106104.000	0.056	-0.014
5393.000	106114.000	0.101	-0.014
5394.000	106124.000	0.120	-0.014
5395.000	106134.000	0.070	-0.014
5396.000	106144.000	0.045	-0.014
5397.000	106154.000	0.068	-0.014
5398.000	106164.000	0.079	-0.014
5399.000	106174.000	0.075	-0.014
5400.000	106184.000	0.083	-0.014
5401.000	106194.000	0.075	-0.014
5402.000	106204.000	0.044	-0.014
5403.000	106214.000	0.044	-0.014
5404.000	106224.000	0.019	-0.014
5405.000	106234.000	0.084	-0.014
5406.000	106244.000	0.031	-0.014
5407.000	106254.000	0.036	-0.014
5408.000	106264.000	0.046	-0.014
5409.000	106274.000	0.049	-0.014
5410.000	106284.000	0.098	-0.014
5411.000	106294.000	0.046	-0.014
5412.000	106304.000	0.122	-0.014
5413.000	106314.000	0.047	-0.014
5414.000	106324.000	0.048	-0.014
5415.000	106334.000	0.060	-0.014
5416.000	106344.000	0.032	-0.014
5417.000	106354.000	0.034	-0.014
5418.000	106364.000	0.065	-0.014
5419.000	106374.000	0.023	-0.014
5420.000	106384.000	0.052	-0.014
5421.000	106394.000	0.028	-0.014
5422.000	106404.000	0.079	-0.014
5423.000	106414.000	0.035	-0.014
5424.000	106424.000	0.069	-0.014
5425.000	106434.000	0.030	-0.014
5426.000	106444.000	0.082	-0.014
5427.000	106454.000	0.124	-0.014
5428.000	106464.000	0.029	-0.014
5429.000	106474.000	0.067	-0.014
5430.000	106484.000	0.039	-0.014
5431.000	106494.000	0.045	-0.014
5432.000	106504.000	0.014	-0.014
5433.000	106514.000	0.043	-0.014
5434.000	106524.000	0.051	-0.014
5435.000	106534.000	0.070	-0.014
5436.000	106544.000	0.028	-0.014
5437.000	106554.000	0.051	-0.014
5438.000	106564.000	0.030	-0.014
5439.000	106574.000	0.067	-0.014
5440.000	106584.000	0.046	-0.014
5441.000	106594.000	0.020	-0.014
5442.000	106604.000	0.095	-0.014
5443.000	106614.000	0.049	-0.014
5444.000	106624.000	0.052	-0.014
5445.000	106634.000	0.038	-0.014
5446.000	106644.000	0.124	-0.014
5447.000	106654.000	0.048	-0.014
5448.000	106664.000	0.113	-0.014
5449.000	106674.000	0.099	-0.014
5450.000	106684.000	0.125	-0.014
5451.000	106694.000	0.053	-0.014
5452.000	106704.000	0.097	-0.014
5453.000	106714.000	0.039	-0.014
5454.000	106724.000	0.077	-0.014
5455.000	106734.000	0.066	-0.014
5456.000	106744.000	0.038	-0.014
5457.000	106754.000	0.126	-0.014
5458.000	106764.000	0.052	-0.014
5459.000	106774.000	0.021	-0.014
5460.000	106784.000	0.056	-0.014
5461.000	106794.000	0.015	-0.014
5462.000	106804.000	0.027	-0.014
5463.000	106814.000	0.086	-0.014
5464.000	106824.000	0.072	-0.014
5465.000	106834.000	0.013	-0.014
5466.000	106844.000	0.015	-0.014
5467.000	106854.000	0.037	-0.014
5468.000	106864.000	0.126	-0.014
5469.000	106874.000	0.062	-0.014
5470.000	106884.000	0.061	-0.014
5471.000	106894.000	0.039	-0.014
5472.000	106904.000	0.046	-0.014
5473.000	106914.000	0.083	-0.014
5474.000	106924.000	0.050	-0.014
5475.000	106934.000	0.047	-0.014
5476.000	106944.000	0.028	-0.014
5477.000	106954.000	0.038	-0.014
5478.000	106964.000	0.102	-0.014
5479.000	106974.000	0.086	-0.014
5480.000	106984.000	0.037	-0.014
5481.000	106994.000	0.022	-0.014
5482.000	107004.000	0.048	-0.014
5483.000	107014.000	0.041	-0.014
5484.000	107024.000	0.065	-0.014
5485.000	107034.000	0.012	-0.014
5486.000	107044.000	0.037	-0.014
5487.000	107054.000	0.070	-0.014
5488.000	107064.000	0.062	-0.014
5489.000	107074.000	0.032	-0.014
5490.000	107084.000	0.008	-0.014
5491.000	107094.000	0.066	-0.014
5492.000	107104.000	0.025	-0.014
5493.000	107114.000	0.024	-0.014
5494.000	107124.000	0.049	-0.014
5495.000	107134.000	0.046	-0.014
5496.000	107144.000	0.005	-0.014
5497.000	107154.000	0.015	-0.014
5498.000	107164.000	0.115	-0.014
5499.000	107174.000	0.067	-0.014
5500.000	107184.000	0.055	-0.014
5501.000	107194.000	0.024	-0.014
5502.000	107204.000	0.037	-0.014
5503.000	107214.000	0.070	-0.014
5504.000	107224.000	0.058	-0.014
5505.000	107234.000	0.045	-0.014
5506.000	107244.000	0.023	-0.014
5507.000	107254.000	-0.003	-0.014
5508.000	107264.000	0.016	-0.014
5509.000	107274.000	0.031	-0.014
5510.000	107284.000	0.055	-0.014
5511.000	107294.000	0.040	-0.014
5512.000	107304.000	0.031	-0.014
5513.000	107314.000	0.097	-0.014
5514.000	107324.000	0.034	-0.014
5515.000	107334.000	0.066	-0.014
5516.000	107344.000	0.002	-0.014
5517.000	107354.000	0.051	-0.014
5518.000	107364.000	0.001	-0.014
5519.000	107374.000	0.068	-0.014
5520.000	107384.000	0.061	-0.014
5521.000	107394.000	0.103	-0.014
5522.000	107404.000	0.057	-0.014
5523.000	107414.000	0.040	-0.014
5524.000	107424.000	0.053	-0.014
5525.000	107434.000	0.068	-0.014
5526.000	107444.000	0.095	-0.014
5527.000	107454.000	0.044	-0.014
5528.000	107464.000	0.080	-0.014
5529.000	107474.000	0.064	-0.014
5530.000	107484.000	0.020	-0.014
5531.000	107494.000	0.045	-0.014
5532.000	107504.000	0.029	-0.014
5533.000	107514.000	0.109	-0.014
5534.000	107524.000	0.026	-0.014
5535.000	107534.000	0.016	-0.014
5536.000	107544.000	0.034	-0.014
5537.000	107554.000	0.041	-0.014
5538.000	107564.000	0.019	-0.014
5539.000	107574.000	0.039	-0.014
5540.000	107584.000	0.111	-0.014
5541.000	107594.000	0.035	-0.014
5542.000	107604.000	0.032	-0.014
5543.000	107614.000	0.080	-0.014
5544.000	107624.000	0.107	-0.014
5545.000	107634.000	0.044	-0.014
5546.000	107644.000	0.068	-0.014
5547.000	107654.000	0.048	-0.014
5548.000	107664.000	0.063	-0.014
5549.000	107674.000	0.144	-0.014
5550.000	107684.000	0.088	-0.014
5551.000	107694.000	0.022	-0.014
5552.000	107704.000	0.084	-0.014
5553.000	107714.000	0.041	-0.014
5554.000	107724.000	0.041	-0.014
5555.000	107734.000	0.065	-0.014
5556.000	107744.000	0.016	-0.014
5557.000	107754.000	0.042	-0.014
5558.000	107764.000	0.064	-0.014
5559.000	107774.000	0.069	-0.014
5560.000	107784.000	0.039	-0.014
5561.000	107794.000	0.028	-0.014
5562.000	107804.000	0.019	-0.014
5563.000	107814.000	0.009	-0.014
5564.000	107824.000	0.054	-0.014
5565.000	107834.000	0.036	-0.014
5566.000	107844.000	0.075	-0.014
5567.000	107854.000	0.078	-0.014
5568.000	107864.000	0.048	-0.014
5569.000	107874.000	0.109	-0.014
5570.000	107884.000	0.109	-0.014
5571.000	107894.000	0.022	-0.014
5572.000	107904.000	0.048	-0.014
5573.000	107914.000	0.189	-0.014
5574.000	107924.000	0.136	-0.014
5575.000	107934.000	0.044	-0.014
5576.000	107944.000	0.055	-0.014
5577.000	107954.000	0.027	-0.014
5578.000	107964.000	0.064	-0.014
5579.000	107974.000	0.053	-0.014
5580.000	107984.000	0.048	-0.014
5581.000	107994.000	0.045	-0.014
5582.000	108004.000	0.034	-0.014
5583.000	108014.000	0.031	-0.014
5584.000	108024.000	0.059	-0.014
5585.000	108034.000	0.080	-0.014
5586.000	108044.000	0.068	-0.014
5587.000	108054.000	0.060	-0.014
5588.000	108064.000	0.037	-0.014
5589.000	108074.000	0.048	-0.014
5590.000	108084.000	0.055	-0.014
5591.000	108094.000	0.033	-0.014
5592.000	108104.000	0.072	-0.014
5593.000	108114.000	0.051	-0.014
5594.000	108124.000	0.023	-0.014
5595.000	108134.000	0.067	-0.014
5596.000	108144.000	0.079	-0.014
5597.000	108154.000	0.085	-0.014
5598.000	108164.000	0.099	-0.014
5599.000	108174.000	0.066	-0.014
5600.000	108184.000	0.041	-0.014
5601.000	108194.000	0.025	-0.014
5602.000	108204.000	0.064	-0.014
5603.000	108214.000	0.093	-0.014
5604.000	108224.000	0.064	-0.014
5605.000	108234.000	0.042	-0.014
5606.000	108244.000	0.065	-0.014
5607.000	108254.000	0.053	-0.014
5608.000	108264.000	0.044	-0.014
5609.000	108274.000	0.059	-0.014
5610.000	108284.000	0.010	-0.014
5611.000	108294.000	0.103	-0.014
5612.000	108304.000	0.081	-0.014
5613.000	108314.000	0.056	-0.014
5614.000	108324.000	0.016	-0.014
5615.000	108334.000	0.051	-0.014
5616.000	108344.000	0.041	-0.014
5617.000	108354.000	0.044	-0.014
5618.000	108364.000	0.035	-0.014
5619.000	108374.000	0.074	-0.014
5620.000	108384.000	0.023	-0.014
5621.000	108394.000	0.043	-0.014
5622.000	108404.000	0.058	-0.014
5623.000	108414.000	0.033	-0.014
5624.000	108424.000	0.032	-0.014
5625.000	108434.000	0.025	-0.014
5626.000	108444.000	0.029	-0.014
5627.000	108454.000	0.053	-0.014
5628.000	108464.000	0.093	-0.014
5629.000	108474.000	0.068	-0.014
5630.000	108484.000	0.022	-0.014
5631.000	108494.000	0.066	-0.014
5632.000	108504.000	0.059	-0.014
5633.000	108514.000	0.101	-0.014
5634.000	108524.000	0.044	-0.014
5635.000	108534.000	0.041	-0.014
5636.000	108544.000	0.083	-0.014
5637.000	108554.000	0.080	-0.014
5638.000	108564.000	0.061	-0.014
5639.000	108574.000	0.044	-0.014
5640.000	108584.000	0.111	-0.014
5641.000	108594.000	0.096	-0.014
5642.000	108604.000	0.092	-0.014
5643.000	108614.000	0.048	-0.014
5644.000	108624.000	0.022	-0.014
5645.000	108634.000	0.061	-0.014
5646.000	108644.000	0.064	-0.014
5647.000	108654.000	0.081	-0.014
5648.000	108664.000	0.074	-0.014
5649.000	108674.000	0.060	-0.014
5650.000	108684.000	0.020	-0.014
5651.000	108694.000	0.024	-0.014
5652.000	108704.000	0.058	-0.014
5653.000	108714.000	0.103	-0.014
5654.000	108724.000	0.076	-0.014
5655.000	108734.000	0.025	-0.014
5656.000	108744.000	0.072	-0.014
5657.000	108754.000	0.027	-0.014
5658.000	108764.000	0.041	-0.014
5659.000	108774.000	0.057	-0.014
5660.000	108784.000	0.019	-0.014
5661.000	108794.000	0.077	-0.014
5662.000	108804.000	0.122	-0.014
5663.000	108814.000	0.081	-0.014
5664.000	108824.000	0.060	-0.014
5665.000	108834.000	0.060	-0.014
5666.000	108844.000	0.110	-0.014
5667.000	108854.000	0.087	-0.014
5668.000	108864.000	0.044	-0.014
5669.000	108874.000	0.031	-0.014
5670.000	108884.000	0.072	-0.014
5671.000	108894.000	0.027	-0.014
5672.000	108904.000	0.134	-0.014
5673.000	108914.000	0.098	-0.014
5674.000	108924.000	0.055	-0.014
5675.000	108934.000	0.073	-0.014
5676.000	108944.000	0.098	-0.014
5677.000	108954.000	0.085	-0.014
5678.000	108964.000	0.050	-0.014
5679.000	108974.000	0.046	-0.014
5680.000	108984.000	0.108	-0.014
5681.000	108994.000	0.063	-0.014
5682.000	109004.000	0.054	-0.014
5683.000	109014.000	0.057	-0.014
5684.000	109024.000	0.039	-0.014
5685.000	109034.000	0.069	-0.014
5686.000	109044.000	0.062	-0.014
5687.000	109054.000	0.095	-0.014
5688.000	109064.000	0.096	-0.014
5689.000	109074.000	0.138	-0.014
5690.000	109084.000	0.062	-0.014
5691.000	109094.000	0.041	-0.014
5692.000	109104.000	0.020	-0.014
5693.000	109114.000	0.106	-0.014
5694.000	109124.000	0.043	-0.014
5695.000	109134.000	0.125	-0.014
5696.000	109144.000	0.099	-0.014
5697.000	109154.000	0.070	-0.014
5698.000	109164.000	0.069	-0.014
5699.000	109174.000	0.067	-0.014
5700.000	109184.000	0.049	-0.014
5701.000	109194.000	0.017	-0.014
5702.000	109204.000	0.078	-0.014
5703.000	109214.000	0.051	-0.014
5704.000	109224.000	0.072	-0.014
5705.000	109234.000	0.039	-0.014
5706.000	109244.000	0.028	-0.014
5707.000	109254.000	0.044	-0.014
5708.000	109264.000	0.070	-0.014
5709.000	109274.000	0.081	-0.014
5710.000	109284.000	0.040	-0.014
5711.000	109294.000	0.136	-0.014
5712.000	109304.000	0.119	-0.014
5713.000	109314.000	0.114	-0.014
5714.000	109324.000	0.106	-0.014
5715.000	109334.000	0.066	-0.014
5716.000	109344.000	0.071	-0.014
5717.000	109354.000	0.024	-0.014
5718.000	109364.000	0.027	-0.014
5719.000	109374.000	0.065	-0.014
5720.000	109384.000	0.043	-0.014
5721.000	109394.000	0.071	-0.014
5722.000	109404.000	0.080	-0.014
5723.000	109414.000	0.053	-0.014
5724.000	109424.000	0.064	-0.014
5725.000	109434.000	0.044	-0.014
5726.000	109444.000	0.048	-0.014
5727.000	109454.000	0.022	-0.014
5728.000	109464.000	0.056	-0.014
5729.000	109474.000	0.046	-0.014
5730.000	109484.000	0.129	-0.014
5731.000	109494.000	0.064	-0.014
5732.000	109504.000	0.045	-0.014
5733.000	109514.000	0.071	-0.014
5734.000	109524.000	0.044	-0.014
5735.000	109534.000	0.049	-0.014
5736.000	109544.000	0.105	-0.014
5737.000	109554.000	0.023	-0.014
5738.000	109564.000	0.069	-0.014
5739.000	109574.000	0.056	-0.014
5740.000	109584.000	0.023	-0.014
5741.000	109594.000	0.036	-0.014
5742.000	109604.000	0.020	-0.014
5743.000	109614.000	0.008	-0.014
5744.000	109624.000	0.041	-0.014
5745.000	109634.000	0.041	-0.014
5746.000	109644.000	0.045	-0.014
5747.000	109654.000	0.070	-0.014
5748.000	109664.000	0.042	-0.014
5749.000	109674.000	0.125	-0.014
5750.000	109684.000	0.071	-0.014
5751.000	109694.000	0.072	-0.014
5752.000	109704.000	0.045	-0.014
5753.000	109714.000	0.142	-0.014
5754.000	109724.000	0.080	-0.014
5755.000	109734.000	0.080	-0.014
5756.000	109744.000	0.092	-0.014
5757.000	109754.000	0.040	-0.014
5758.000	109764.000	0.083	-0.014
5759.000	109774.000	0.048	-0.014
5760.000	109784.000	0.149	-0.014
5761.000	109794.000	0.122	-0.014
5762.000	109804.000	0.085	-0.014
5763.000	109814.000	0.033	-0.014
5764.000	109824.000	0.005	-0.014
5765.000	109834.000	0.028	-0.014
5766.000	109844.000	0.071	-0.014
5767.000	109854.000	0.108	-0.014
5768.000	109864.000	0.077	-0.014
5769.000	109874.000	0.029	-0.014
5770.000	109884.000	0.019	-0.014
5771.000	109894.000	0.055	-0.014
5772.000	109904.000	0.039	-0.014
5773.000	109914.000	0.054	-0.014
5774.000	109924.000	0.041	-0.014
5775.000	109934.000	0.025	-0.014
5776.000	109944.000	0.067	-0.014
5777.000	109954.000	0.038	-0.014
5778.000	109964.000	0.039	-0.014
5779.000	109974.000	0.029	-0.014
5780.000	109984.000	0.035	-0.014
5781.000	109994.000	0.054	-0.014
5782.000	110004.000	0.028	-0.014
5783.000	110014.000	0.090	-0.014
5784.000	110024.000	0.038	-0.014
5785.000	110034.000	0.063	-0.014
5786.000	110044.000	0.029	-0.014
5787.000	110054.000	0.110	-0.014
5788.000	110064.000	0.102	-0.014
5789.000	110074.000	0.068	-0.014
5790.000	110084.000	0.073	-0.014
5791.000	110094.000	0.056	-0.014
5792.000	110104.000	0.073	-0.014
5793.000	110114.000	0.051	-0.014
5794.000	110124.000	0.085	-0.014
5795.000	110134.000	0.037	-0.014
5796.000	110144.000	0.095	-0.014
5797.000	110154.000	0.036	-0.014
5798.000	110164.000	0.042	-0.014
5799.000	110174.000	0.020	-0.014
5800.000	110184.000	0.082	-0.014
5801.000	110194.000	0.127	-0.014
5802.000	110204.000	0.065	-0.014
5803.000	110214.000	0.058	-0.014
5804.000	110224.000	0.070	-0.014
5805.000	110234.000	0.067	-0.014
5806.000	110244.000	0.047	-0.014
5807.000	110254.000	0.053	-0.014
5808.000	110264.000	0.085	-0.014
5809.000	110274.000	0.121	-0.014
5810.000	110284.000	0.084	-0.014
5811.000	110294.000	0.045	-0.014
5812.000	110304.000	0.079	-0.014
5813.000	110314.000	0.078	-0.014
5814.000	110324.000	0.118	-0.014
5815.000	110334.000	0.088	-0.014
5816.000	110344.000	0.024	-0.014
5817.000	110354.000	0.037	-0.014
5818.000	110364.000	0.037	-0.014
5819.000	110374.000	0.056	-0.014
5820.000	110384.000	0.068	-0.014
5821.000	110394.000	0.028	-0.014
5822.000	110404.000	0.033	-0.014
5823.000	110414.000	0.091	-0.014
5824.000	110424.000	0.112	-0.014
5825.000	110434.000	0.043	-0.014
5826.000	110444.000	0.088	-0.014
5827.000	110454.000	0.060	-0.014
5828.000	110464.000	0.059	-0.014
5829.000	110474.000	0.016	-0.014
