# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18512.9 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
351	-220.52	0.0890851	0.0528504	0.149662	0.037635	
352	-221.52	0.0890851	0.0528504	0.155976	0.037635	
353	-222.12	0.0890851	0.0528504	0.147163	0.037635	
354	-222.72	0.0890851	0.0528504	0.153674	0.037635	
355	-224.02	0.0890851	0.0528504	0.164197	0.037635	
356	-224.92	0.0890851	0.0528504	0.151405	0.037635	
357	-225.52	0.0890851	0.0528504	0.155187	0.037635	
358	-226.22	0.0890851	0.0528504	0.159889	0.037635	
359	-226.92	0.0890851	0.0528504	0.153214	0.037635	
360	-227.82	0.0890851	0.0528504	0.154036	0.037635	
361	-228.12	0.0890851	0.0528504	0.158607	0.037635	
362	-229.12	0.0890851	0.0528504	0.151241	0.037635	
363	-230.12	0.0890851	0.0528504	0.161468	0.037635	
364	-230.82	0.0890851	0.0528504	0.169458	0.037635	
365	-231.52	0.0890851	0.0528504	0.147031	0.037635	
366	-232.22	0.0890851	0.0528504	0.150912	0.037635	
367	-233.22	0.0890851	0.0528504	0.150155	0.037635	
368	-233.92	0.0890851	0.0528504	0.171103	0.037635	
369	-234.72	0.0890851	0.0528504	0.156403	0.037635	
370	-235.42	0.0890851	0.0528504	0.148741	0.037635	
371	-236.42	0.0890851	0.0528504	0.166006	0.037635	
372	-237.12	0.0890851	0.0528504	0.173602	0.037635	
373	-237.92	0.0890851	0.0528504	0.164131	0.037635	
374	-239.02	0.0890851	0.0528504	0.158146	0.037635	
375	-239.72	0.0890851	0.0528504	0.165973	0.037635	
376	-240.22	0.0890851	0.0528504	0.166499	0.037635	
377	-241.32	0.0890851	0.0528504	0.172451	0.037635	
378	-242.12	0.0890851	0.0528504	0.154661	0.037635	
379	-243.02	0.0890851	0.0528504	0.154989	0.037635	
380	-243.32	0.0890851	0.0528504	0.157061	0.037635	
381	-244.72	0.0890851	0.0528504	0.17107	0.037635	
382	-245.62	0.0890851	0.0528504	0.163967	0.037635	
383	-246.32	0.0890851	0.0528504	0.154825	0.037635	
384	-246.92	0.0890851	0.0528504	0.149333	0.037635	
385	-248.12	0.0890851	0.0528504	0.155581	0.037635	
386	-249.12	0.0890851	0.0528504	0.153543	0.037635	
387	-249.82	0.0890851	0.0528504	0.160382	0.037635	
388	-250.62	0.0890851	0.0528504	0.148347	0.037635	
389	-251.72	0.0890851	0.0528504	0.160481	0.037635	
390	-252.62	0.0890851	0.0528504	0.15055	0.037635	
391	-253.52	0.0890851	0.0528504	0.137528	0.037635	
392	-254.62	0.0890851	0.0528504	0.161533	0.037635	
393	-255.02	0.0890851	0.0528504	0.149596	0.037635	
394	-256.82	0.0890851	0.0528504	0.140422	0.037635	
395	-257.92	0.0890851	0.0528504	0.154233	0.037635	
396	-258.62	0.0890851	0.0528504	0.171135	0.037635	
397	-260.12	0.0890851	0.0528504	0.16446	0.037635	
398	-261.32	0.0890851	0.0528504	0.16081	0.037635	
399	-262.02	0.0890851	0.0528504	0.161928	0.037635	
400	-263.02	0.0890851	0.0528504	0.16275	0.037635	
401	-263.92	0.0890851	0.0528504	0.168373	0.037635	
402	-265.02	0.0890851	0.0528504	0.151109	0.037635	
403	-266.12	0.0890851	0.0528504	0.154003	0.037635	
404	-267.02	0.0890851	0.0528504	0.150912	0.037635	
405	-267.82	0.0890851	0.0528504	0.161106	0.037635	
406	-268.92	0.0890851	0.0528504	0.160251	0.037635	
407	-269.92	0.0890851	0.0528504	0.154036	0.037635	
408	-270.82	0.0890851	0.0528504	0.14542	0.037635	
409	-271.42	0.0890851	0.0528504	0.156502	0.037635	
410	-272.62	0.0890851	0.0528504	0.155614	0.037635	
411	-273.32	0.0890851	0.0528504	0.156338	0.037635	
412	-274.22	0.0890851	0.0528504	0.146703	0.037635	
413	-275.22	0.0890851	0.0528504	0.160448	0.037635	
414	-276.22	0.0890851	0.0528504	0.162092	0.037635	
415	-276.82	0.0890851	0.0528504	0.154233	0.037635	
416	-277.52	0.0890851	0.0528504	0.152622	0.037635	
417	-278.82	0.0890851	0.0528504	0.163868	0.037635	
418	-279.92	0.0890851	0.0528504	0.171135	0.037635	
419	-280.62	0.0890851	0.0528504	0.14713	0.037635	
420	-281.52	0.0890851	0.0528504	0.152129	0.037635	
421	-282.42	0.0890851	0.0528504	0.15226	0.037635	
422	-283.02	0.0890851	0.0528504	0.163441	0.037635	
423	-284.12	0.0890851	0.0528504	0.168932	0.037635	
424	-284.92	0.0890851	0.0528504	0.158278	0.037635	
425	-285.82	0.0890851	0.0528504	0.149925	0.037635	
