# Title: Dye Laser Frequency Scan, Depressed Limit
# Note:	Dye laser frequency scan to find the depressed ionization limit. HP 214B. Short (250 ns) integration gate.
# Type:	Frequency
# Hittite Freq:	18513.1 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	NaN
# MW Attn:	MAX
# Delay:	1000 ns
# MW Off:	20 ns
# Top w/o Static:	NaN
# Static:	NaN
# Static Off:	NaN
i	f	n	nb	s	sb
169	-46.42	0.07617	0.0258543	0.0909644	-0.0227168	
170	-47.62	0.07617	0.0258543	0.0940226	-0.0227168	
171	-48.02	0.07617	0.0258543	0.0818885	-0.0227168	
172	-49.22	0.07617	0.0258543	0.0809349	-0.0227168	
173	-49.72	0.07617	0.0258543	0.0861305	-0.0227168	
174	-50.72	0.07617	0.0258543	0.0880707	-0.0227168	
175	-51.22	0.07617	0.0258543	0.0861634	-0.0227168	
176	-51.72	0.07617	0.0258543	0.0838944	-0.0227168	
177	-52.52	0.07617	0.0258543	0.0991525	-0.0227168	
178	-53.42	0.07617	0.0258543	0.0909973	-0.0227168	
179	-54.12	0.07617	0.0258543	0.0945159	-0.0227168	
180	-54.72	0.07617	0.0258543	0.0769559	-0.0227168	
181	-55.22	0.07617	0.0258543	0.0825791	-0.0227168	
182	-56.52	0.07617	0.0258543	0.0813623	-0.0227168	
183	-57.02	0.07617	0.0258543	0.0830065	-0.0227168	
184	-57.82	0.07617	0.0258543	0.0851769	-0.0227168	
185	-58.62	0.07617	0.0258543	0.0823489	-0.0227168	
186	-59.42	0.07617	0.0258543	0.0903396	-0.0227168	
187	-60.22	0.07617	0.0258543	0.0909316	-0.0227168	
188	-60.92	0.07617	0.0258543	0.0890901	-0.0227168	
189	-61.82	0.07617	0.0258543	0.0883666	-0.0227168	
190	-62.62	0.07617	0.0258543	0.0913919	-0.0227168	
191	-63.22	0.07617	0.0258543	0.0814281	-0.0227168	
192	-64.42	0.07617	0.0258543	0.0908987	-0.0227168	
193	-65.42	0.07617	0.0258543	0.0900766	-0.0227168	
194	-65.82	0.07617	0.0258543	0.0936938	-0.0227168	
195	-66.52	0.07617	0.0258543	0.0804745	-0.0227168	
196	-67.62	0.07617	0.0258543	0.0776465	-0.0227168	
197	-68.32	0.07617	0.0258543	0.0945817	-0.0227168	
198	-69.12	0.07617	0.0258543	0.0932005	-0.0227168	
199	-70.52	0.07617	0.0258543	0.0923127	-0.0227168	
200	-71.22	0.07617	0.0258543	0.102901	-0.0227168	
201	-71.72	0.07617	0.0258543	0.102013	-0.0227168	
202	-72.52	0.07617	0.0258543	0.0847494	-0.0227168	
203	-73.42	0.07617	0.0258543	0.0838286	-0.0227168	
204	-74.12	0.07617	0.0258543	0.0909644	-0.0227168	
205	-74.92	0.07617	0.0258543	0.0977385	-0.0227168	
206	-75.72	0.07617	0.0258543	0.102408	-0.0227168	
207	-76.42	0.07617	0.0258543	0.0903396	-0.0227168	
208	-77.52	0.07617	0.0258543	0.0917208	-0.0227168	
209	-78.22	0.07617	0.0258543	0.0943515	-0.0227168	
210	-78.92	0.07617	0.0258543	0.0967849	-0.0227168	
211	-79.82	0.07617	0.0258543	0.0880049	-0.0227168	
212	-80.72	0.07617	0.0258543	0.0949434	-0.0227168	
213	-81.62	0.07617	0.0258543	0.0935623	-0.0227168	
214	-82.22	0.07617	0.0258543	0.0862949	-0.0227168	
215	-83.32	0.07617	0.0258543	0.0921811	-0.0227168	
216	-84.22	0.07617	0.0258543	0.0927073	-0.0227168	
217	-84.92	0.07617	0.0258543	0.0894518	-0.0227168	
218	-85.72	0.07617	0.0258543	0.0782713	-0.0227168	
219	-86.32	0.07617	0.0258543	0.0894189	-0.0227168	
220	-86.52	0.07617	0.0258543	0.0847494	-0.0227168	
221	-87.62	0.07617	0.0258543	0.0886626	-0.0227168	
222	-88.12	0.07617	0.0258543	0.0945488	-0.0227168	
