# Title:	Delay with 18 V static at n=27, 10 dB on MW Attn, AM = 1.4.
# Note:	Delay scan at n=27 with +9 V Bot, -9 V Top applied static field. 10 dB on MW Attn, 31.5 dB on PM Attn, PM = 1.4. Low-frequency Stark state of 3d3/2 -> 27f targeted.
# Type:	Delay
# Hittite Freq:	19635.40 MHz
# Hittite: Power	14 dBm
# Laser Freq:	361361.2 GHz
# Laser Mod:	NaN
# Laser Mod Attn:	31.5 dB
# MW Attn:	10.5 dB
# Delay:	1000 ns
# MW Off:	NaN
# Top w/o Static:	-90 mV
# Static:	+9 V Bot, -9V Top
# Static Off:	NaN
i	d	n	nb	s	sb
273.000	68167.000	1.000	0.000	0.078	-0.016
274.000	67500.000	1.000	0.000	0.070	-0.016
275.000	66833.000	1.000	0.000	0.072	-0.016
276.000	66167.000	1.000	0.000	0.063	-0.016
277.000	65500.000	1.000	0.000	0.059	-0.016
278.000	64833.000	1.000	0.000	0.059	-0.016
279.000	64167.000	1.000	0.000	0.062	-0.016
280.000	63500.000	1.000	0.000	0.055	-0.016
281.000	62833.000	1.000	0.000	0.050	-0.016
282.000	62167.000	1.000	0.000	0.063	-0.016
283.000	61500.000	1.000	0.000	0.056	-0.016
284.000	60833.000	1.000	0.000	0.062	-0.016
285.000	60167.000	1.000	0.000	0.066	-0.016
286.000	59500.000	1.000	0.000	0.064	-0.016
287.000	58833.000	1.000	0.000	0.071	-0.016
288.000	58167.000	1.000	0.000	0.061	-0.016
289.000	57500.000	1.000	0.000	0.071	-0.016
290.000	56833.000	1.000	0.000	0.076	-0.016
291.000	56167.000	1.000	0.000	0.082	-0.016
292.000	55500.000	1.000	0.000	0.091	-0.016
293.000	54833.000	1.000	0.000	0.085	-0.016
294.000	54167.000	1.000	0.000	0.084	-0.016
295.000	53500.000	1.000	0.000	0.083	-0.016
296.000	52833.000	1.000	0.000	0.075	-0.016
297.000	52167.000	1.000	0.000	0.062	-0.016
298.000	51500.000	1.000	0.000	0.059	-0.016
299.000	50833.000	1.000	0.000	0.059	-0.016
300.000	50167.000	1.000	0.000	0.057	-0.016
301.000	50333.000	1.000	0.000	0.064	-0.016
302.000	51000.000	1.000	0.000	0.060	-0.016
303.000	51667.000	1.000	0.000	0.068	-0.016
304.000	52333.000	1.000	0.000	0.075	-0.016
305.000	53000.000	1.000	0.000	0.071	-0.016
306.000	53667.000	1.000	0.000	0.079	-0.016
307.000	54333.000	1.000	0.000	0.093	-0.016
308.000	55000.000	1.000	0.000	0.095	-0.016
309.000	55667.000	1.000	0.000	0.096	-0.016
310.000	56333.000	1.000	0.000	0.097	-0.016
311.000	57000.000	1.000	0.000	0.092	-0.016
312.000	57667.000	1.000	0.000	0.090	-0.016
313.000	58333.000	1.000	0.000	0.081	-0.016
314.000	59000.000	1.000	0.000	0.067	-0.016
315.000	59667.000	1.000	0.000	0.069	-0.016
316.000	60333.000	1.000	0.000	0.058	-0.016
317.000	61000.000	1.000	0.000	0.054	-0.016
318.000	61667.000	1.000	0.000	0.061	-0.016
319.000	62333.000	1.000	0.000	0.054	-0.016
320.000	63000.000	1.000	0.000	0.059	-0.016
321.000	63667.000	1.000	0.000	0.055	-0.016
322.000	64333.000	1.000	0.000	0.061	-0.016
323.000	65000.000	1.000	0.000	0.064	-0.016
324.000	65667.000	1.000	0.000	0.069	-0.016
325.000	66333.000	1.000	0.000	0.067	-0.016
326.000	67000.000	1.000	0.000	0.067	-0.016
327.000	67667.000	1.000	0.000	0.075	-0.016
328.000	68333.000	1.000	0.000	0.080	-0.016
329.000	69000.000	1.000	0.000	0.086	-0.016
330.000	69667.000	1.000	0.000	0.088	-0.016
331.000	70333.000	1.000	0.000	0.089	-0.016
332.000	71000.000	1.000	0.000	0.082	-0.016
333.000	71667.000	1.000	0.000	0.092	-0.016
334.000	72333.000	1.000	0.000	0.091	-0.016
335.000	73000.000	1.000	0.000	0.087	-0.016
336.000	73667.000	1.000	0.000	0.073	-0.016
337.000	74333.000	1.000	0.000	0.071	-0.016
338.000	75000.000	1.000	0.000	0.055	-0.016
339.000	75667.000	1.000	0.000	0.072	-0.016
340.000	76333.000	1.000	0.000	0.058	-0.016
341.000	77000.000	1.000	0.000	0.067	-0.016
342.000	77667.000	1.000	0.000	0.063	-0.016
343.000	78333.000	1.000	0.000	0.066	-0.016
344.000	79000.000	1.000	0.000	0.053	-0.016
345.000	79667.000	1.000	0.000	0.064	-0.016
346.000	80333.000	1.000	0.000	0.068	-0.016
347.000	81000.000	1.000	0.000	0.067	-0.016
348.000	81667.000	1.000	0.000	0.073	-0.016
349.000	82333.000	1.000	0.000	0.077	-0.016
350.000	83000.000	1.000	0.000	0.082	-0.016
351.000	83667.000	1.000	0.000	0.078	-0.016
352.000	84333.000	1.000	0.000	0.084	-0.016
353.000	85000.000	1.000	0.000	0.086	-0.016
354.000	85667.000	1.000	0.000	0.087	-0.016
355.000	86333.000	1.000	0.000	0.100	-0.016
356.000	87000.000	1.000	0.000	0.092	-0.016
357.000	87667.000	1.000	0.000	0.087	-0.016
358.000	88333.000	1.000	0.000	0.087	-0.016
359.000	89000.000	1.000	0.000	0.075	-0.016
360.000	89667.000	1.000	0.000	0.062	-0.016
361.000	90333.000	1.000	0.000	0.066	-0.016
362.000	91000.000	1.000	0.000	0.069	-0.016
363.000	91667.000	1.000	0.000	0.060	-0.016
364.000	92333.000	1.000	0.000	0.067	-0.016
365.000	93000.000	1.000	0.000	0.058	-0.016
366.000	93667.000	1.000	0.000	0.055	-0.016
367.000	94333.000	1.000	0.000	0.063	-0.016
368.000	95000.000	1.000	0.000	0.060	-0.016
369.000	95667.000	1.000	0.000	0.069	-0.016
370.000	96333.000	1.000	0.000	0.071	-0.016
