# Title: Dye Laser Frequency Scan, MW -14 dB, +50 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +50 V static, MW at -14 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	14.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
516.000	-4575.620	1.000	0.000	0.038	0.038
517.000	-4576.020	1.000	0.000	0.035	0.038
518.000	-4576.220	1.000	0.000	0.037	0.038
519.000	-4576.620	1.000	0.000	0.034	0.038
520.000	-4577.020	1.000	0.000	0.035	0.038
521.000	-4577.320	1.000	0.000	0.039	0.038
522.000	-4577.520	1.000	0.000	0.035	0.038
523.000	-4577.920	1.000	0.000	0.040	0.038
524.000	-4578.220	1.000	0.000	0.040	0.038
525.000	-4578.720	1.000	0.000	0.034	0.038
526.000	-4579.020	1.000	0.000	0.038	0.038
527.000	-4579.220	1.000	0.000	0.039	0.038
528.000	-4579.620	1.000	0.000	0.041	0.038
529.000	-4579.820	1.000	0.000	0.034	0.038
530.000	-4580.020	1.000	0.000	0.043	0.038
531.000	-4580.620	1.000	0.000	0.035	0.038
532.000	-4580.920	1.000	0.000	0.032	0.038
533.000	-4581.420	1.000	0.000	0.042	0.038
534.000	-4581.720	1.000	0.000	0.039	0.038
535.000	-4582.020	1.000	0.000	0.042	0.038
536.000	-4582.320	1.000	0.000	0.039	0.038
537.000	-4582.620	1.000	0.000	0.041	0.038
538.000	-4582.920	1.000	0.000	0.041	0.038
539.000	-4583.320	1.000	0.000	0.044	0.038
540.000	-4583.420	1.000	0.000	0.044	0.038
541.000	-4584.420	1.000	0.000	0.039	0.038
542.000	-4584.620	1.000	0.000	0.040	0.038
543.000	-4584.820	1.000	0.000	0.044	0.038
544.000	-4585.220	1.000	0.000	0.047	0.038
545.000	-4585.420	1.000	0.000	0.035	0.038
546.000	-4585.820	1.000	0.000	0.037	0.038
547.000	-4586.120	1.000	0.000	0.034	0.038
548.000	-4586.620	1.000	0.000	0.035	0.038
549.000	-4586.920	1.000	0.000	0.037	0.038
550.000	-4587.520	1.000	0.000	0.031	0.038
551.000	-4587.920	1.000	0.000	0.038	0.038
552.000	-4588.120	1.000	0.000	0.032	0.038
553.000	-4588.220	1.000	0.000	0.035	0.038
554.000	-4588.720	1.000	0.000	0.031	0.038
555.000	-4590.720	1.000	0.000	0.042	0.038
556.000	-4590.720	1.000	0.000	0.039	0.038
557.000	-4590.820	1.000	0.000	0.046	0.038
558.000	-4590.920	1.000	0.000	0.039	0.038
559.000	-4591.320	1.000	0.000	0.045	0.038
560.000	-4591.520	1.000	0.000	0.030	0.038
561.000	-4591.720	1.000	0.000	0.037	0.038
562.000	-4592.020	1.000	0.000	0.036	0.038
563.000	-4593.020	1.000	0.000	0.032	0.038
564.000	-4593.220	1.000	0.000	0.033	0.038
565.000	-4593.420	1.000	0.000	0.033	0.038
566.000	-4593.620	1.000	0.000	0.036	0.038
567.000	-4593.920	1.000	0.000	0.041	0.038
568.000	-4594.320	1.000	0.000	0.036	0.038
569.000	-4594.720	1.000	0.000	0.036	0.038
570.000	-4595.220	1.000	0.000	0.037	0.038
571.000	-4596.120	1.000	0.000	0.039	0.038
572.000	-4596.120	1.000	0.000	0.044	0.038
573.000	-4596.420	1.000	0.000	0.049	0.038
574.000	-4596.620	1.000	0.000	0.046	0.038
575.000	-4596.820	1.000	0.000	0.032	0.038
576.000	-4597.120	1.000	0.000	0.032	0.038
577.000	-4597.420	1.000	0.000	0.042	0.038
578.000	-4597.720	1.000	0.000	0.048	0.038
579.000	-4598.120	1.000	0.000	0.039	0.038
580.000	-4598.520	1.000	0.000	0.040	0.038
581.000	-4598.920	1.000	0.000	0.039	0.038
582.000	-4599.020	1.000	0.000	0.028	0.038
583.000	-4599.420	1.000	0.000	0.039	0.038
584.000	-4599.720	1.000	0.000	0.034	0.038
585.000	-4599.920	1.000	0.000	0.034	0.038
586.000	-4600.220	1.000	0.000	0.039	0.038
587.000	-4600.620	1.000	0.000	0.039	0.038
588.000	-4601.020	1.000	0.000	0.035	0.038
589.000	-4601.420	1.000	0.000	0.037	0.038
590.000	-4601.720	1.000	0.000	0.038	0.038
591.000	-4602.220	1.000	0.000	0.037	0.038
592.000	-4602.320	1.000	0.000	0.034	0.038
593.000	-4602.720	1.000	0.000	0.042	0.038
594.000	-4603.020	1.000	0.000	0.041	0.038
595.000	-4603.320	1.000	0.000	0.034	0.038
596.000	-4603.620	1.000	0.000	0.025	0.038
597.000	-4604.220	1.000	0.000	0.037	0.038
598.000	-4604.620	1.000	0.000	0.041	0.038
599.000	-4605.020	1.000	0.000	0.032	0.038
600.000	-4605.320	1.000	0.000	0.039	0.038
601.000	-4605.620	1.000	0.000	0.038	0.038
602.000	-4605.820	1.000	0.000	0.041	0.038
603.000	-4606.420	1.000	0.000	0.050	0.038
604.000	-4606.720	1.000	0.000	0.035	0.038
605.000	-4607.320	1.000	0.000	0.035	0.038
606.000	-4607.520	1.000	0.000	0.037	0.038
607.000	-4607.920	1.000	0.000	0.040	0.038
608.000	-4608.220	1.000	0.000	0.047	0.038
609.000	-4608.520	1.000	0.000	0.034	0.038
610.000	-4608.920	1.000	0.000	0.046	0.038
611.000	-4609.320	1.000	0.000	0.046	0.038
612.000	-4609.620	1.000	0.000	0.044	0.038
613.000	-4610.120	1.000	0.000	0.040	0.038
614.000	-4610.620	1.000	0.000	0.042	0.038
615.000	-4610.720	1.000	0.000	0.041	0.038
616.000	-4611.120	1.000	0.000	0.048	0.038
617.000	-4611.420	1.000	0.000	0.038	0.038
618.000	-4611.720	1.000	0.000	0.043	0.038
619.000	-4612.020	1.000	0.000	0.030	0.038
620.000	-4612.720	1.000	0.000	0.036	0.038
621.000	-4613.020	1.000	0.000	0.034	0.038
622.000	-4613.320	1.000	0.000	0.035	0.038
623.000	-4613.720	1.000	0.000	0.035	0.038
624.000	-4613.920	1.000	0.000	0.038	0.038
625.000	-4614.320	1.000	0.000	0.034	0.038
626.000	-4614.620	1.000	0.000	0.037	0.038
627.000	-4615.020	1.000	0.000	0.038	0.038
628.000	-4615.320	1.000	0.000	0.039	0.038
629.000	-4615.920	1.000	0.000	0.041	0.038
630.000	-4616.320	1.000	0.000	0.047	0.038
631.000	-4616.720	1.000	0.000	0.045	0.038
632.000	-4616.920	1.000	0.000	0.040	0.038
633.000	-4617.420	1.000	0.000	0.043	0.038
634.000	-4617.620	1.000	0.000	0.043	0.038
635.000	-4618.020	1.000	0.000	0.044	0.038
636.000	-4618.320	1.000	0.000	0.034	0.038
637.000	-4618.920	1.000	0.000	0.043	0.038
638.000	-4619.320	1.000	0.000	0.038	0.038
639.000	-4619.620	1.000	0.000	0.040	0.038
640.000	-4620.020	1.000	0.000	0.046	0.038
641.000	-4620.420	1.000	0.000	0.037	0.038
642.000	-4620.620	1.000	0.000	0.040	0.038
643.000	-4621.020	1.000	0.000	0.037	0.038
644.000	-4621.320	1.000	0.000	0.039	0.038
645.000	-4622.020	1.000	0.000	0.036	0.038
