# Title: Dye Laser Frequency Scan, MW -8 dB, +0 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +0 V static, MW at -8 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	8.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
515.000	-4461.520	1.000	0.000	0.003	0.002
516.000	-4461.120	1.000	0.000	0.007	0.002
517.000	-4460.820	1.000	0.000	0.003	0.002
518.000	-4460.320	1.000	0.000	0.005	0.002
519.000	-4459.820	1.000	0.000	0.004	0.002
520.000	-4459.420	1.000	0.000	0.002	0.002
521.000	-4459.220	1.000	0.000	0.007	0.002
522.000	-4458.720	1.000	0.000	0.008	0.002
523.000	-4458.420	1.000	0.000	0.002	0.002
524.000	-4458.120	1.000	0.000	0.008	0.002
525.000	-4457.620	1.000	0.000	0.007	0.002
526.000	-4457.120	1.000	0.000	0.009	0.002
527.000	-4456.720	1.000	0.000	0.008	0.002
528.000	-4456.420	1.000	0.000	0.011	0.002
529.000	-4455.920	1.000	0.000	0.013	0.002
530.000	-4455.620	1.000	0.000	0.010	0.002
531.000	-4455.420	1.000	0.000	0.011	0.002
532.000	-4455.020	1.000	0.000	0.011	0.002
533.000	-4454.620	1.000	0.000	0.014	0.002
534.000	-4454.020	1.000	0.000	0.022	0.002
535.000	-4453.620	1.000	0.000	0.027	0.002
536.000	-4453.220	1.000	0.000	0.028	0.002
537.000	-4452.820	1.000	0.000	0.029	0.002
538.000	-4452.520	1.000	0.000	0.039	0.002
539.000	-4452.320	1.000	0.000	0.033	0.002
540.000	-4452.020	1.000	0.000	0.058	0.002
541.000	-4451.620	1.000	0.000	0.068	0.002
542.000	-4451.020	1.000	0.000	0.055	0.002
543.000	-4450.720	1.000	0.000	0.085	0.002
544.000	-4450.320	1.000	0.000	0.073	0.002
545.000	-4450.020	1.000	0.000	0.062	0.002
546.000	-4449.620	1.000	0.000	0.064	0.002
547.000	-4449.420	1.000	0.000	0.057	0.002
548.000	-4449.120	1.000	0.000	0.048	0.002
549.000	-4448.820	1.000	0.000	0.046	0.002
550.000	-4448.220	1.000	0.000	0.043	0.002
551.000	-4447.820	1.000	0.000	0.034	0.002
552.000	-4447.520	1.000	0.000	0.021	0.002
553.000	-4447.320	1.000	0.000	0.018	0.002
554.000	-4446.920	1.000	0.000	0.015	0.002
555.000	-4446.720	1.000	0.000	0.015	0.002
556.000	-4446.420	1.000	0.000	0.015	0.002
557.000	-4446.120	1.000	0.000	0.012	0.002
558.000	-4445.620	1.000	0.000	0.010	0.002
559.000	-4445.220	1.000	0.000	0.008	0.002
560.000	-4444.820	1.000	0.000	0.013	0.002
561.000	-4444.520	1.000	0.000	0.008	0.002
562.000	-4444.020	1.000	0.000	0.013	0.002
563.000	-4443.820	1.000	0.000	0.010	0.002
564.000	-4443.620	1.000	0.000	0.004	0.002
565.000	-4443.220	1.000	0.000	0.007	0.002
566.000	-4442.720	1.000	0.000	0.011	0.002
567.000	-4442.320	1.000	0.000	0.009	0.002
568.000	-4441.820	1.000	0.000	0.010	0.002
569.000	-4441.520	1.000	0.000	0.008	0.002
570.000	-4441.120	1.000	0.000	0.009	0.002
571.000	-4440.820	1.000	0.000	0.013	0.002
572.000	-4440.520	1.000	0.000	0.018	0.002
573.000	-4440.220	1.000	0.000	0.017	0.002
574.000	-4439.720	1.000	0.000	0.027	0.002
575.000	-4439.220	1.000	0.000	0.028	0.002
576.000	-4438.720	1.000	0.000	0.029	0.002
577.000	-4438.420	1.000	0.000	0.036	0.002
578.000	-4438.020	1.000	0.000	0.036	0.002
579.000	-4437.720	1.000	0.000	0.027	0.002
580.000	-4437.420	1.000	0.000	0.035	0.002
581.000	-4437.020	1.000	0.000	0.030	0.002
582.000	-4436.420	1.000	0.000	0.020	0.002
583.000	-4436.120	1.000	0.000	0.010	0.002
584.000	-4435.620	1.000	0.000	0.013	0.002
585.000	-4435.320	1.000	0.000	0.006	0.002
586.000	-4434.920	1.000	0.000	0.008	0.002
587.000	-4434.520	1.000	0.000	0.006	0.002
588.000	-4434.120	1.000	0.000	0.007	0.002
589.000	-4433.720	1.000	0.000	0.005	0.002
590.000	-4433.320	1.000	0.000	0.005	0.002
591.000	-4432.820	1.000	0.000	0.005	0.002
592.000	-4432.520	1.000	0.000	0.001	0.002
593.000	-4432.220	1.000	0.000	-0.003	0.002
594.000	-4431.920	1.000	0.000	0.005	0.002
595.000	-4431.520	1.000	0.000	0.003	0.002
596.000	-4431.020	1.000	0.000	0.003	0.002
597.000	-4430.620	1.000	0.000	0.007	0.002
598.000	-4429.920	1.000	0.000	0.005	0.002
599.000	-4429.720	1.000	0.000	0.006	0.002
600.000	-4429.320	1.000	0.000	0.000	0.002
601.000	-4429.020	1.000	0.000	0.006	0.002
602.000	-4428.620	1.000	0.000	0.002	0.002
603.000	-4428.320	1.000	0.000	-0.002	0.002
604.000	-4427.720	1.000	0.000	0.000	0.002
605.000	-4427.420	1.000	0.000	0.004	0.002
606.000	-4426.920	1.000	0.000	0.004	0.002
607.000	-4426.620	1.000	0.000	0.001	0.002
608.000	-4426.320	1.000	0.000	-0.000	0.002
609.000	-4425.920	1.000	0.000	-0.002	0.002
610.000	-4425.620	1.000	0.000	0.003	0.002
611.000	-4425.220	1.000	0.000	0.002	0.002
612.000	-4424.720	1.000	0.000	0.000	0.002
613.000	-4424.420	1.000	0.000	0.000	0.002
614.000	-4423.920	1.000	0.000	-0.000	0.002
615.000	-4423.720	1.000	0.000	-0.006	0.002
616.000	-4423.320	1.000	0.000	0.001	0.002
617.000	-4422.920	1.000	0.000	0.002	0.002
618.000	-4422.520	1.000	0.000	0.003	0.002
619.000	-4422.020	1.000	0.000	0.003	0.002
620.000	-4421.620	1.000	0.000	0.003	0.002
621.000	-4421.120	1.000	0.000	0.003	0.002
622.000	-4420.820	1.000	0.000	0.004	0.002
623.000	-4420.420	1.000	0.000	0.005	0.002
624.000	-4420.120	1.000	0.000	0.004	0.002
625.000	-4420.020	1.000	0.000	0.002	0.002
626.000	-4419.320	1.000	0.000	0.004	0.002
627.000	-4418.720	1.000	0.000	0.004	0.002
628.000	-4418.220	1.000	0.000	0.001	0.002
629.000	-4417.920	1.000	0.000	0.002	0.002
630.000	-4417.620	1.000	0.000	0.005	0.002
631.000	-4417.320	1.000	0.000	0.000	0.002
632.000	-4416.820	1.000	0.000	0.001	0.002
633.000	-4416.620	1.000	0.000	0.003	0.002
634.000	-4416.120	1.000	0.000	-0.004	0.002
635.000	-4415.720	1.000	0.000	0.002	0.002
636.000	-4415.120	1.000	0.000	0.002	0.002
637.000	-4414.920	1.000	0.000	-0.002	0.002
638.000	-4414.520	1.000	0.000	0.003	0.002
639.000	-4414.220	1.000	0.000	0.006	0.002
640.000	-4414.020	1.000	0.000	-0.001	0.002
641.000	-4413.320	1.000	0.000	0.005	0.002
642.000	-4412.920	1.000	0.000	0.001	0.002
643.000	-4412.620	1.000	0.000	0.000	0.002
644.000	-4412.420	1.000	0.000	-0.001	0.002
645.000	-4412.020	1.000	0.000	0.002	0.002
646.000	-4411.720	1.000	0.000	0.005	0.002
647.000	-4411.420	1.000	0.000	0.005	0.002
648.000	-4411.120	1.000	0.000	-0.002	0.002
649.000	-4410.720	1.000	0.000	0.005	0.002
650.000	-4410.320	1.000	0.000	0.004	0.002
651.000	-4409.920	1.000	0.000	0.003	0.002
652.000	-4409.520	1.000	0.000	0.007	0.002
653.000	-4409.120	1.000	0.000	0.002	0.002
654.000	-4408.820	1.000	0.000	0.003	0.002
655.000	-4408.720	1.000	0.000	0.002	0.002
656.000	-4408.320	1.000	0.000	0.004	0.002
657.000	-4407.920	1.000	0.000	0.004	0.002
658.000	-4407.720	1.000	0.000	0.004	0.002
659.000	-4407.420	1.000	0.000	0.006	0.002
660.000	-4406.920	1.000	0.000	0.002	0.002
661.000	-4406.520	1.000	0.000	0.003	0.002
662.000	-4406.220	1.000	0.000	0.003	0.002
663.000	-4405.920	1.000	0.000	0.004	0.002
664.000	-4405.720	1.000	0.000	0.005	0.002
665.000	-4405.320	1.000	0.000	-0.000	0.002
666.000	-4404.920	1.000	0.000	0.007	0.002
667.000	-4404.420	1.000	0.000	0.004	0.002
668.000	-4404.020	1.000	0.000	0.003	0.002
669.000	-4403.720	1.000	0.000	0.005	0.002
670.000	-4403.320	1.000	0.000	0.000	0.002
671.000	-4402.920	1.000	0.000	0.004	0.002
672.000	-4402.720	1.000	0.000	0.010	0.002
673.000	-4402.520	1.000	0.000	0.008	0.002
674.000	-4402.120	1.000	0.000	0.003	0.002
675.000	-4401.620	1.000	0.000	0.004	0.002
676.000	-4401.320	1.000	0.000	0.005	0.002
677.000	-4400.820	1.000	0.000	0.005	0.002
678.000	-4400.520	1.000	0.000	0.005	0.002
679.000	-4400.220	1.000	0.000	0.002	0.002
680.000	-4400.020	1.000	0.000	0.007	0.002
681.000	-4399.620	1.000	0.000	0.001	0.002
682.000	-4399.320	1.000	0.000	0.006	0.002
683.000	-4398.920	1.000	0.000	0.004	0.002
684.000	-4398.520	1.000	0.000	0.004	0.002
685.000	-4398.020	1.000	0.000	0.004	0.002
686.000	-4397.620	1.000	0.000	0.004	0.002
687.000	-4397.320	1.000	0.000	0.003	0.002
688.000	-4397.020	1.000	0.000	0.006	0.002
689.000	-4396.620	1.000	0.000	0.000	0.002
690.000	-4396.320	1.000	0.000	0.004	0.002
691.000	-4395.920	1.000	0.000	0.002	0.002
692.000	-4395.620	1.000	0.000	0.001	0.002
693.000	-4395.020	1.000	0.000	0.004	0.002
694.000	-4394.720	1.000	0.000	0.003	0.002
695.000	-4394.320	1.000	0.000	0.002	0.002
696.000	-4394.020	1.000	0.000	0.002	0.002
697.000	-4393.620	1.000	0.000	0.003	0.002
698.000	-4393.320	1.000	0.000	-0.000	0.002
699.000	-4393.020	1.000	0.000	0.003	0.002
700.000	-4392.520	1.000	0.000	0.002	0.002
701.000	-4391.920	1.000	0.000	0.005	0.002
702.000	-4391.620	1.000	0.000	0.008	0.002
703.000	-4391.320	1.000	0.000	0.005	0.002
704.000	-4390.920	1.000	0.000	0.008	0.002
705.000	-4390.620	1.000	0.000	0.004	0.002
706.000	-4390.320	1.000	0.000	0.003	0.002
707.000	-4390.020	1.000	0.000	0.003	0.002
708.000	-4389.620	1.000	0.000	0.006	0.002
709.000	-4389.120	1.000	0.000	0.004	0.002
710.000	-4388.620	1.000	0.000	0.000	0.002
711.000	-4388.420	1.000	0.000	0.003	0.002
712.000	-4388.120	1.000	0.000	0.006	0.002
713.000	-4387.920	1.000	0.000	0.006	0.002
714.000	-4387.420	1.000	0.000	0.003	0.002
715.000	-4387.120	1.000	0.000	-0.001	0.002
716.000	-4386.720	1.000	0.000	0.003	0.002
717.000	-4386.320	1.000	0.000	0.004	0.002
718.000	-4385.820	1.000	0.000	0.005	0.002
719.000	-4385.520	1.000	0.000	0.006	0.002
720.000	-4385.120	1.000	0.000	-0.002	0.002
721.000	-4384.820	1.000	0.000	0.004	0.002
722.000	-4384.320	1.000	0.000	0.009	0.002
723.000	-4383.920	1.000	0.000	0.008	0.002
724.000	-4383.820	1.000	0.000	0.007	0.002
725.000	-4383.120	1.000	0.000	0.001	0.002
726.000	-4382.720	1.000	0.000	0.005	0.002
727.000	-4382.420	1.000	0.000	0.008	0.002
728.000	-4382.120	1.000	0.000	0.002	0.002
729.000	-4381.720	1.000	0.000	-0.002	0.002
730.000	-4381.420	1.000	0.000	0.000	0.002
731.000	-4381.020	1.000	0.000	-0.001	0.002
732.000	-4380.520	1.000	0.000	0.003	0.002
733.000	-4380.120	1.000	0.000	0.001	0.002
734.000	-4379.620	1.000	0.000	-0.004	0.002
735.000	-4379.320	1.000	0.000	0.004	0.002
736.000	-4379.020	1.000	0.000	0.004	0.002
737.000	-4378.720	1.000	0.000	0.004	0.002
738.000	-4378.220	1.000	0.000	0.005	0.002
739.000	-4377.920	1.000	0.000	0.003	0.002
740.000	-4377.520	1.000	0.000	0.005	0.002
741.000	-4377.120	1.000	0.000	0.003	0.002
742.000	-4376.720	1.000	0.000	0.004	0.002
743.000	-4376.420	1.000	0.000	0.008	0.002
744.000	-4376.120	1.000	0.000	-0.000	0.002
745.000	-4375.720	1.000	0.000	0.008	0.002
746.000	-4375.420	1.000	0.000	0.002	0.002
747.000	-4375.120	1.000	0.000	0.005	0.002
748.000	-4374.620	1.000	0.000	0.003	0.002
749.000	-4374.420	1.000	0.000	0.006	0.002
750.000	-4373.920	1.000	0.000	-0.003	0.002
751.000	-4373.620	1.000	0.000	0.003	0.002
752.000	-4373.320	1.000	0.000	0.007	0.002
753.000	-4373.120	1.000	0.000	0.003	0.002
754.000	-4372.720	1.000	0.000	0.005	0.002
755.000	-4372.520	1.000	0.000	0.006	0.002
756.000	-4372.120	1.000	0.000	0.003	0.002
757.000	-4371.720	1.000	0.000	0.003	0.002
758.000	-4371.220	1.000	0.000	0.000	0.002
759.000	-4370.920	1.000	0.000	-0.004	0.002
760.000	-4370.520	1.000	0.000	-0.003	0.002
761.000	-4370.220	1.000	0.000	0.000	0.002
762.000	-4369.920	1.000	0.000	0.003	0.002
763.000	-4369.520	1.000	0.000	0.003	0.002
764.000	-4369.220	1.000	0.000	0.002	0.002
765.000	-4368.820	1.000	0.000	0.005	0.002
766.000	-4368.420	1.000	0.000	0.004	0.002
767.000	-4368.020	1.000	0.000	0.002	0.002
768.000	-4367.720	1.000	0.000	0.001	0.002
769.000	-4367.420	1.000	0.000	0.005	0.002
770.000	-4366.920	1.000	0.000	0.003	0.002
771.000	-4366.620	1.000	0.000	0.004	0.002
772.000	-4366.320	1.000	0.000	0.003	0.002
773.000	-4365.920	1.000	0.000	0.001	0.002
774.000	-4365.420	1.000	0.000	0.003	0.002
775.000	-4364.920	1.000	0.000	0.006	0.002
776.000	-4364.720	1.000	0.000	0.001	0.002
