# Title: Dye Laser Frequency Scan, MW -26 dB, +0 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +0 V static, MW at -26 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	26.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
513.000	-4567.320	1.000	0.000	0.003	0.004
514.000	-4567.720	1.000	0.000	0.002	0.004
515.000	-4568.120	1.000	0.000	0.003	0.004
516.000	-4568.520	1.000	0.000	0.002	0.004
517.000	-4568.720	1.000	0.000	0.002	0.004
518.000	-4569.220	1.000	0.000	0.001	0.004
519.000	-4569.420	1.000	0.000	0.005	0.004
520.000	-4569.820	1.000	0.000	0.001	0.004
521.000	-4570.020	1.000	0.000	0.005	0.004
522.000	-4570.420	1.000	0.000	0.003	0.004
523.000	-4570.720	1.000	0.000	0.004	0.004
524.000	-4571.020	1.000	0.000	0.002	0.004
525.000	-4571.320	1.000	0.000	0.002	0.004
526.000	-4571.920	1.000	0.000	-0.001	0.004
527.000	-4572.220	1.000	0.000	0.004	0.004
528.000	-4572.520	1.000	0.000	0.002	0.004
529.000	-4572.820	1.000	0.000	0.002	0.004
530.000	-4573.120	1.000	0.000	0.001	0.004
531.000	-4573.520	1.000	0.000	0.001	0.004
532.000	-4574.020	1.000	0.000	0.001	0.004
533.000	-4574.320	1.000	0.000	0.001	0.004
534.000	-4574.720	1.000	0.000	0.005	0.004
535.000	-4575.020	1.000	0.000	0.005	0.004
536.000	-4575.120	1.000	0.000	-0.001	0.004
537.000	-4575.620	1.000	0.000	-0.001	0.004
538.000	-4576.020	1.000	0.000	-0.002	0.004
539.000	-4576.320	1.000	0.000	0.001	0.004
540.000	-4576.620	1.000	0.000	0.003	0.004
541.000	-4577.020	1.000	0.000	0.000	0.004
542.000	-4577.520	1.000	0.000	0.005	0.004
543.000	-4577.820	1.000	0.000	0.003	0.004
544.000	-4578.220	1.000	0.000	0.002	0.004
545.000	-4578.520	1.000	0.000	0.005	0.004
546.000	-4578.820	1.000	0.000	0.004	0.004
547.000	-4579.120	1.000	0.000	0.001	0.004
548.000	-4579.520	1.000	0.000	0.004	0.004
549.000	-4579.720	1.000	0.000	-0.000	0.004
550.000	-4580.320	1.000	0.000	0.002	0.004
551.000	-4581.120	1.000	0.000	-0.002	0.004
552.000	-4581.120	1.000	0.000	0.000	0.004
553.000	-4581.420	1.000	0.000	0.005	0.004
554.000	-4581.620	1.000	0.000	0.001	0.004
555.000	-4581.820	1.000	0.000	0.001	0.004
556.000	-4582.220	1.000	0.000	0.001	0.004
557.000	-4582.520	1.000	0.000	-0.004	0.004
558.000	-4582.920	1.000	0.000	0.000	0.004
559.000	-4583.120	1.000	0.000	-0.002	0.004
560.000	-4583.720	1.000	0.000	0.000	0.004
561.000	-4583.920	1.000	0.000	0.004	0.004
562.000	-4584.220	1.000	0.000	-0.003	0.004
563.000	-4584.520	1.000	0.000	0.004	0.004
564.000	-4584.920	1.000	0.000	0.001	0.004
565.000	-4585.220	1.000	0.000	-0.002	0.004
566.000	-4585.620	1.000	0.000	0.002	0.004
567.000	-4585.920	1.000	0.000	0.001	0.004
568.000	-4586.420	1.000	0.000	0.003	0.004
569.000	-4586.720	1.000	0.000	0.004	0.004
570.000	-4587.120	1.000	0.000	0.003	0.004
571.000	-4587.420	1.000	0.000	0.003	0.004
572.000	-4587.820	1.000	0.000	0.002	0.004
573.000	-4588.120	1.000	0.000	0.000	0.004
574.000	-4588.620	1.000	0.000	0.001	0.004
575.000	-4588.920	1.000	0.000	0.000	0.004
576.000	-4589.420	1.000	0.000	0.002	0.004
577.000	-4589.720	1.000	0.000	-0.002	0.004
578.000	-4590.120	1.000	0.000	-0.000	0.004
579.000	-4590.520	1.000	0.000	0.003	0.004
580.000	-4590.820	1.000	0.000	-0.002	0.004
581.000	-4591.220	1.000	0.000	0.003	0.004
582.000	-4591.520	1.000	0.000	0.004	0.004
583.000	-4591.820	1.000	0.000	0.005	0.004
584.000	-4592.420	1.000	0.000	0.002	0.004
585.000	-4592.620	1.000	0.000	0.000	0.004
586.000	-4593.020	1.000	0.000	0.002	0.004
587.000	-4593.320	1.000	0.000	0.000	0.004
588.000	-4593.820	1.000	0.000	0.001	0.004
589.000	-4594.220	1.000	0.000	0.004	0.004
590.000	-4594.720	1.000	0.000	-0.000	0.004
591.000	-4595.220	1.000	0.000	-0.001	0.004
592.000	-4595.320	1.000	0.000	0.002	0.004
593.000	-4596.320	1.000	0.000	0.001	0.004
594.000	-4596.420	1.000	0.000	0.005	0.004
595.000	-4596.720	1.000	0.000	0.002	0.004
596.000	-4597.020	1.000	0.000	-0.002	0.004
597.000	-4597.320	1.000	0.000	-0.001	0.004
598.000	-4597.620	1.000	0.000	0.001	0.004
599.000	-4598.020	1.000	0.000	0.004	0.004
600.000	-4598.420	1.000	0.000	0.005	0.004
601.000	-4598.620	1.000	0.000	0.004	0.004
602.000	-4599.220	1.000	0.000	0.003	0.004
603.000	-4599.420	1.000	0.000	0.005	0.004
604.000	-4599.720	1.000	0.000	0.002	0.004
605.000	-4599.920	1.000	0.000	0.004	0.004
606.000	-4600.320	1.000	0.000	-0.004	0.004
607.000	-4600.620	1.000	0.000	0.005	0.004
608.000	-4601.020	1.000	0.000	0.005	0.004
609.000	-4601.320	1.000	0.000	0.006	0.004
610.000	-4601.520	1.000	0.000	0.002	0.004
611.000	-4601.920	1.000	0.000	-0.004	0.004
612.000	-4602.220	1.000	0.000	0.003	0.004
613.000	-4602.520	1.000	0.000	0.002	0.004
614.000	-4602.820	1.000	0.000	0.002	0.004
615.000	-4603.320	1.000	0.000	0.003	0.004
616.000	-4603.820	1.000	0.000	0.000	0.004
617.000	-4604.120	1.000	0.000	-0.001	0.004
618.000	-4604.520	1.000	0.000	-0.002	0.004
619.000	-4604.820	1.000	0.000	0.003	0.004
620.000	-4605.220	1.000	0.000	0.002	0.004
621.000	-4605.420	1.000	0.000	0.002	0.004
622.000	-4605.820	1.000	0.000	0.004	0.004
623.000	-4606.320	1.000	0.000	0.001	0.004
624.000	-4606.820	1.000	0.000	-0.000	0.004
625.000	-4607.220	1.000	0.000	0.002	0.004
626.000	-4607.420	1.000	0.000	0.002	0.004
627.000	-4607.920	1.000	0.000	0.003	0.004
628.000	-4608.120	1.000	0.000	0.008	0.004
629.000	-4608.520	1.000	0.000	-0.001	0.004
630.000	-4608.720	1.000	0.000	0.005	0.004
631.000	-4609.220	1.000	0.000	0.007	0.004
632.000	-4609.720	1.000	0.000	0.002	0.004
633.000	-4610.120	1.000	0.000	0.002	0.004
634.000	-4610.520	1.000	0.000	0.002	0.004
635.000	-4610.720	1.000	0.000	0.004	0.004
636.000	-4611.120	1.000	0.000	0.004	0.004
637.000	-4611.520	1.000	0.000	-0.001	0.004
638.000	-4611.720	1.000	0.000	0.001	0.004
639.000	-4612.420	1.000	0.000	0.002	0.004
640.000	-4612.620	1.000	0.000	0.002	0.004
641.000	-4613.120	1.000	0.000	-0.002	0.004
642.000	-4613.420	1.000	0.000	0.004	0.004
643.000	-4613.720	1.000	0.000	0.003	0.004
644.000	-4614.120	1.000	0.000	-0.001	0.004
645.000	-4614.420	1.000	0.000	0.003	0.004
646.000	-4614.720	1.000	0.000	0.002	0.004
647.000	-4615.220	1.000	0.000	0.003	0.004
648.000	-4615.820	1.000	0.000	-0.002	0.004
649.000	-4616.020	1.000	0.000	-0.000	0.004
650.000	-4616.420	1.000	0.000	0.004	0.004
651.000	-4616.620	1.000	0.000	-0.003	0.004
652.000	-4617.020	1.000	0.000	0.003	0.004
653.000	-4617.420	1.000	0.000	0.007	0.004
654.000	-4617.820	1.000	0.000	0.004	0.004
655.000	-4618.120	1.000	0.000	-0.001	0.004
656.000	-4618.820	1.000	0.000	0.003	0.004
657.000	-4618.820	1.000	0.000	0.000	0.004
658.000	-4619.320	1.000	0.000	0.000	0.004
659.000	-4619.420	1.000	0.000	0.002	0.004
660.000	-4619.920	1.000	0.000	-0.001	0.004
661.000	-4620.120	1.000	0.000	0.002	0.004
662.000	-4620.620	1.000	0.000	0.001	0.004
663.000	-4620.920	1.000	0.000	0.005	0.004
664.000	-4621.520	1.000	0.000	-0.002	0.004
665.000	-4621.920	1.000	0.000	0.004	0.004
666.000	-4622.120	1.000	0.000	0.003	0.004
667.000	-4622.320	1.000	0.000	0.004	0.004
668.000	-4622.820	1.000	0.000	-0.004	0.004
669.000	-4623.120	1.000	0.000	0.002	0.004
670.000	-4623.620	1.000	0.000	0.001	0.004
671.000	-4623.920	1.000	0.000	-0.001	0.004
672.000	-4624.420	1.000	0.000	-0.007	0.004
673.000	-4624.820	1.000	0.000	-0.000	0.004
674.000	-4625.120	1.000	0.000	0.001	0.004
675.000	-4625.320	1.000	0.000	0.002	0.004
676.000	-4625.720	1.000	0.000	0.006	0.004
677.000	-4626.020	1.000	0.000	0.002	0.004
678.000	-4626.320	1.000	0.000	0.001	0.004
679.000	-4626.720	1.000	0.000	-0.004	0.004
680.000	-4627.220	1.000	0.000	0.003	0.004
