# Title: Dye Laser Frequency Scan, MW -14 dB, +0 V Static, Sideband strength vs. MW Power
# Note:	Dye Frequency Scan at n=27 +/- 3 f_MW , +0 V static, MW at -14 dB Attn. Looking for change in sideband strength with MW Power
# Type:	Frequency
# Hittite Freq:	18510.2 MHz
# Hittite: Power	14 dBm
# Laser Freq:	NaN
# Laser Mod:	NaN
# Laser Mod Attn:	MAX
# MW Attn:	14.0 dB
# Delay:	1000 ns
# MW Off:	-200 to +100 ns
# Top w/o Static:	0
# Static:	0 V
# Static Off:	NaN
i	f	n	nb	s	sb
512.000	-4438.420	1.000	0.000	0.006	0.003
513.000	-4438.220	1.000	0.000	0.004	0.003
514.000	-4437.720	1.000	0.000	0.007	0.003
515.000	-4437.220	1.000	0.000	0.004	0.003
516.000	-4436.820	1.000	0.000	0.006	0.003
517.000	-4436.520	1.000	0.000	0.006	0.003
518.000	-4436.120	1.000	0.000	0.003	0.003
519.000	-4435.820	1.000	0.000	0.002	0.003
520.000	-4435.320	1.000	0.000	-0.002	0.003
521.000	-4435.120	1.000	0.000	0.001	0.003
522.000	-4434.620	1.000	0.000	0.002	0.003
523.000	-4434.020	1.000	0.000	0.000	0.003
524.000	-4433.520	1.000	0.000	0.002	0.003
525.000	-4433.320	1.000	0.000	-0.001	0.003
526.000	-4432.920	1.000	0.000	-0.004	0.003
527.000	-4432.520	1.000	0.000	-0.001	0.003
528.000	-4432.220	1.000	0.000	0.003	0.003
529.000	-4431.820	1.000	0.000	-0.002	0.003
530.000	-4431.120	1.000	0.000	0.002	0.003
531.000	-4430.720	1.000	0.000	-0.004	0.003
532.000	-4430.420	1.000	0.000	-0.002	0.003
533.000	-4430.020	1.000	0.000	-0.000	0.003
534.000	-4429.820	1.000	0.000	-0.002	0.003
535.000	-4429.520	1.000	0.000	0.004	0.003
536.000	-4429.220	1.000	0.000	-0.001	0.003
537.000	-4428.720	1.000	0.000	-0.000	0.003
538.000	-4428.520	1.000	0.000	0.001	0.003
539.000	-4427.920	1.000	0.000	-0.002	0.003
540.000	-4427.520	1.000	0.000	0.001	0.003
541.000	-4427.120	1.000	0.000	0.002	0.003
542.000	-4426.920	1.000	0.000	0.002	0.003
543.000	-4426.620	1.000	0.000	0.000	0.003
544.000	-4426.220	1.000	0.000	0.000	0.003
545.000	-4425.720	1.000	0.000	0.003	0.003
546.000	-4425.420	1.000	0.000	0.001	0.003
547.000	-4424.820	1.000	0.000	0.002	0.003
548.000	-4424.520	1.000	0.000	0.001	0.003
549.000	-4424.220	1.000	0.000	0.000	0.003
550.000	-4423.920	1.000	0.000	0.001	0.003
551.000	-4423.320	1.000	0.000	0.003	0.003
552.000	-4423.020	1.000	0.000	-0.001	0.003
553.000	-4422.720	1.000	0.000	0.002	0.003
554.000	-4422.320	1.000	0.000	0.002	0.003
555.000	-4422.020	1.000	0.000	0.001	0.003
556.000	-4421.420	1.000	0.000	0.003	0.003
557.000	-4421.120	1.000	0.000	0.004	0.003
558.000	-4420.720	1.000	0.000	-0.002	0.003
559.000	-4420.420	1.000	0.000	0.006	0.003
560.000	-4419.820	1.000	0.000	0.002	0.003
561.000	-4419.520	1.000	0.000	-0.000	0.003
562.000	-4419.020	1.000	0.000	-0.000	0.003
563.000	-4418.720	1.000	0.000	0.001	0.003
564.000	-4418.420	1.000	0.000	0.000	0.003
565.000	-4417.920	1.000	0.000	-0.001	0.003
566.000	-4417.720	1.000	0.000	0.003	0.003
567.000	-4417.220	1.000	0.000	0.000	0.003
568.000	-4416.920	1.000	0.000	-0.000	0.003
569.000	-4416.320	1.000	0.000	-0.000	0.003
570.000	-4415.920	1.000	0.000	-0.004	0.003
571.000	-4415.520	1.000	0.000	0.002	0.003
572.000	-4415.220	1.000	0.000	0.001	0.003
573.000	-4414.920	1.000	0.000	0.004	0.003
574.000	-4414.720	1.000	0.000	0.001	0.003
575.000	-4414.220	1.000	0.000	0.003	0.003
576.000	-4413.620	1.000	0.000	0.002	0.003
577.000	-4413.220	1.000	0.000	0.007	0.003
578.000	-4412.920	1.000	0.000	0.002	0.003
579.000	-4412.720	1.000	0.000	0.003	0.003
580.000	-4412.220	1.000	0.000	0.001	0.003
581.000	-4412.020	1.000	0.000	0.000	0.003
582.000	-4411.720	1.000	0.000	-0.000	0.003
583.000	-4411.020	1.000	0.000	-0.001	0.003
584.000	-4410.620	1.000	0.000	0.005	0.003
585.000	-4410.520	1.000	0.000	0.001	0.003
586.000	-4409.920	1.000	0.000	0.002	0.003
587.000	-4409.720	1.000	0.000	0.006	0.003
588.000	-4409.420	1.000	0.000	0.003	0.003
589.000	-4409.120	1.000	0.000	0.007	0.003
590.000	-4408.720	1.000	0.000	0.002	0.003
591.000	-4408.420	1.000	0.000	0.004	0.003
592.000	-4408.220	1.000	0.000	0.003	0.003
593.000	-4407.720	1.000	0.000	0.004	0.003
594.000	-4407.320	1.000	0.000	0.005	0.003
595.000	-4407.120	1.000	0.000	-0.000	0.003
596.000	-4406.620	1.000	0.000	0.007	0.003
597.000	-4406.520	1.000	0.000	0.003	0.003
598.000	-4406.020	1.000	0.000	0.004	0.003
599.000	-4405.720	1.000	0.000	0.001	0.003
600.000	-4405.220	1.000	0.000	0.003	0.003
601.000	-4405.020	1.000	0.000	0.005	0.003
602.000	-4404.520	1.000	0.000	0.001	0.003
603.000	-4404.120	1.000	0.000	0.003	0.003
604.000	-4403.820	1.000	0.000	0.007	0.003
605.000	-4403.620	1.000	0.000	0.000	0.003
606.000	-4403.320	1.000	0.000	0.003	0.003
607.000	-4402.820	1.000	0.000	0.003	0.003
608.000	-4402.420	1.000	0.000	-0.001	0.003
609.000	-4402.020	1.000	0.000	-0.000	0.003
610.000	-4401.820	1.000	0.000	0.001	0.003
611.000	-4401.320	1.000	0.000	0.005	0.003
612.000	-4401.120	1.000	0.000	-0.001	0.003
613.000	-4400.720	1.000	0.000	0.001	0.003
614.000	-4400.320	1.000	0.000	0.004	0.003
615.000	-4400.020	1.000	0.000	-0.001	0.003
616.000	-4399.820	1.000	0.000	0.002	0.003
617.000	-4399.320	1.000	0.000	0.004	0.003
